	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.31795	1.0	0.5266666666666666	0.0	5.712448510235488
0.6361	1.0	0.53	3.0	0.2777884519022382
0.9980499999999999	1.0	0.5266666666666666	0.0	0.12611810698988696
1.6799	0.0189873417721519	0.5	3.0	2.6476257318677203
Average	1.0	0.5247524752475248	0.0	1.9083765103508727
