	0.0000-0.0000	0.0000-0.0006	0.0022-0.0057	0.0080-0.0094	0.0185-0.0194	0.0194-0.0194	0.0194-0.0300	0.0300-0.0306	0.0306-0.0309	0.0309-0.0309	0.0310-0.0310	0.0310-0.0312	0.0312-0.0313	0.0362-0.1214	0.1214-0.1310	0.1310-0.3800	0.3800-0.4529	0.5327-3.5225	3.5225-4.8847	4.8848-7.3736	7.3736-7.5955	7.5955-7.5955	7.5971-7.5972	7.5972-7.6043	7.6043-7.6043	7.6043-7.6127	7.6127-7.6127	7.6127-8.9887	8.9895-10.5630	10.5630-10.5631	10.5631-10.5682	10.5682-10.5682	10.5683-14.1577	14.1577-14.1585	14.1585-20.0000	Source	Target
Blautia_coccoides_YL58##Limosilactobacillus_reuteri_I49##PAN	-96.79614651718367	-96.79614651718526	-96.79614651713553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-96.79614651671744	-96.79614651670634	Blautia_coccoides_YL58	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##Blautia_coccoides_YL58##PAN	-96.7961465217773	-96.79614652047582	-96.79614652047701	-1.7561278791351629	-406.6911256104344	-406.69112561924055	-406.69112562207516	-406.69112548377007	-406.69112558248673	-406.6911255093667	-406.6911255827595	-406.691125582365	-406.6911255065479	-206.67982905206708	-206.6798290507308	-206.67982905297043	-206.6798290475502	-206.679829050202	-206.67982905133206	-206.67982905140147	-193.59229299755998	-1.6786754216255766	-2.2794701549930503	-193.59229304254805	-1.2047942309101647	-193.59229304267927	-2.6342956927320014	-193.59229304360574	-193.59229303244055	-1.8676213714085756	-193.59229302954316	-2.5460158419814074	-193.59229303026424	-96.79614651617075	-96.79614651616187	Limosilactobacillus_reuteri_I49	Blautia_coccoides_YL58
Blautia_coccoides_YL58##Limosilactobacillus_reuteri_I49##D-Glucose-e0.Riboflavin.Spermidine-e0.O2-e0.Folate-e0	0.0	0.0	0.0	-51.86791094236905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	Limosilactobacillus_reuteri_I49
Blautia_coccoides_YL58##Limosilactobacillus_reuteri_I49##Riboflavin.Folate-e0	0.0	0.0	0.0	0.0	-271.12741706023564	-271.12741706583586	-271.12741706583563	-271.1274169757485	-271.1274170456522	-271.127417008823	-271.12741704194553	-271.12741704613455	-271.1274169866588	-137.78655269603877	-137.78655269447495	-137.78655269582998	-137.7865526928272	-137.7865526928154	-137.78655269281532	-137.78655269281543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	Limosilactobacillus_reuteri_I49
Blautia_coccoides_YL58##Limosilactobacillus_reuteri_I49##Urea-e0.L-Asparagine-e0.D-Glucose-e0.Riboflavin.L-Arginine-e0.Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.55048402491227	196.5096793370736	0.0	196.0330621275837	0.0	192.76009784791765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	Limosilactobacillus_reuteri_I49
Blautia_coccoides_YL58##Limosilactobacillus_reuteri_I49##L-Malate-e0.Urea-e0.L-Asparagine-e0.D-Glucose-e0.Riboflavin.L-Arginine-e0.Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.40359237115123	0.0	192.58275240616075	0.0	0.0	0.0	Blautia_coccoides_YL58	Limosilactobacillus_reuteri_I49
