	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.26885	1.0	0.5266666666666666	0.0	6.111038272771935
0.53835	1.0	0.5266666666666666	0.0	0.30988622209832367
0.53925	1.0	0.5283333333333333	3.0	0.3000350337486407
0.9015500000000001	1.0	0.5266666666666666	0.0	0.12567382148271822
1.6318000000000001	0.0759493670886076	0.9230769230769231	0.0	1.4680277714844638
Average	1.0	0.53	0.0	1.8482465542815025
