	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
2-Oxoglutarate	bc1008	1	bc1008	1	bc1008bc1008	2	Metabolite
4-Hydroxybenzoate	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
5-Aminolevulinate	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
AMP	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
Acetate	bc1008.bc1011.bc1015.bc1003	4		0	bc1008.bc1011.bc1015.bc1003	4	Metabolite
Adenosine	bc1011	1	bc1011	1	bc1011bc1011	2	Metabolite
Ala-Ala	bc1015.bc1003	2	bc1015.bc1003	2	bc1015.bc1003bc1015.bc1003	4	Metabolite
Arsenate	bc1015	1		0	bc1015	1	Metabolite
Arsenite	bc1015	1	bc1015	1	bc1015bc1015	2	Metabolite
BET	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
BIOT	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
CMP	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
CO2	bc1008.bc1011.bc1015.bc1003	4		0	bc1008.bc1011.bc1015.bc1003	4	Metabolite
Ca2+	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
Chitobiose	bc1008	1	bc1008	1	bc1008bc1008	2	Metabolite
Chorismate	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
Citrate	bc1008	1	bc1008	1	bc1008bc1008	2	Metabolite
Cl-	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
Co2+	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
CoA	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003	4	bc1008.bc1011.bc1015.bc1003bc1008.bc1011.bc1015.bc1003	8	Metabolite
