	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	PAN	Clostridium_innocuum_I46	Metabolite	126.68907412030589	None	-1	126.68907412030589	1.0	11.255624110652677	11.255624110652677
3	Clostridium_innocuum_I46	Phosphate-e0	Microbe	4.000000000034407	D-Glucose-e0	0	4.000000000034407	1.0	2.0000000000086016	2.0000000000086016
4	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-2.0000000000167515	L-Glutamine-e0	0	2.0000000000167515	-1.0	1.4142135623790175	-1.4142135623790175
6	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-1.0000000000002343	Spermidine-e0	0	1.0000000000002343	-1.0	1.000000000000117	-1.000000000000117
7	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-7.000000000040053	Thiamin-e0	0	7.000000000040053	-1.0	2.6457513110721598	-2.6457513110721598
10	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-2.0000000000173865	L-Asparagine-e0	0	2.0000000000173865	-1.0	1.4142135623792422	-1.4142135623792422
14	Clostridium_innocuum_I46	Phosphate-e0	Microbe	4.000000000035662	D-Mannose-e0	0	4.000000000035662	1.0	2.0000000000089155	2.0000000000089155
18	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-1.0000000000099707	L-Serine-e0	0	1.0000000000099707	-1.0	1.0000000000049853	-1.0000000000049853
19	Clostridium_innocuum_I46	Phosphate-e0	Microbe	2.00000000001566	N-Acetyl-D-chondrosamine-e0	0	2.00000000001566	1.0	1.4142135623786316	1.4142135623786316
21	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-2.0000000000176645	O2-e0	0	2.0000000000176645	-1.0	1.4142135623793404	-1.4142135623793404
30	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-5.000000000033709	Riboflavin	0	5.000000000033709	-1.0	2.2360679775073273	-2.2360679775073273
31	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-628.520824254024	PAN	0	628.520824254024	-1.0	25.07031759380052	-25.07031759380052
34	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	78.0000000022703	D-Glucose-e0	0	78.0000000022703	1.0	8.831760866456378	8.831760866456378
35	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	1.0000000001106988	L-Aspartate-e0	0	1.0000000001106988	1.0	1.0000000000553493	1.0000000000553493
36	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-30.000000001066443	L-Glutamine-e0	0	30.000000001066443	-1.0	5.4772255751490135	-5.4772255751490135
37	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	5.999999999878652	Putrescine-e0	0	5.999999999878652	1.0	2.449489742758408	2.449489742758408
38	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-2.999999999949287	L-Threonine-e0	0	2.999999999949287	-1.0	1.7320508075542376	-1.7320508075542376
40	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-3.5000000000416134	Spermidine-e0	0	3.5000000000416134	-1.0	1.8708286933980924	-1.8708286933980924
41	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-80.5000000025699	Thiamin-e0	0	80.5000000025699	-1.0	8.972179222606396	-8.972179222606396
44	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-33.000000001114806	L-Asparagine-e0	0	33.000000001114806	-1.0	5.74456264663506	-5.74456264663506
48	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	78.00000000233433	D-Mannose-e0	0	78.00000000233433	1.0	8.831760866460002	8.831760866460002
52	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-20.500000000644835	L-Serine-e0	0	20.500000000644835	-1.0	4.527692569139918	-4.527692569139918
53	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	44.000000001082924	N-Acetyl-D-chondrosamine-e0	0	44.000000001082924	1.0	6.6332495807924285	6.6332495807924285
55	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-35.000000001135334	O2-e0	0	35.000000001135334	-1.0	5.91607978319557	-5.91607978319557
64	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-75.50000000221064	Riboflavin	0	75.50000000221064	-1.0	8.689073598618592	-8.689073598618592
65	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-33780.63859356801	PAN	0	33780.63859356801	-1.0	183.79509948191765	-183.79509948191765
67	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.9999999999999983	D-Glucose-e0	1	0.9999999999999983	-1.0	0.9999999999999991	-0.9999999999999991
