	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1002	bc1001	O2	-0.06958086064683891	0.005756932498286986	0.06958086064683891	-1.0	0.2637818429059114	-0.2637818429059114
1	bc1010	bc1001	O2	-0.069585763505593	0.005758317633911264	0.069585763505593	-1.0	0.2637911361391679	-0.2637911361391679
2	bc1001	bc1002	O2	-0.0698270735316782	0.005797746559654803	0.0698270735316782	-1.0	0.26424812871935005	-0.26424812871935005
3	bc1010	bc1002	O2	-0.06983199373926932	0.005799141515267518	0.06983199373926932	-1.0	0.2642574383802078	-0.2642574383802078
4	bc1001	bc1010	O2	-0.06965124069538088	0.005769558948758577	0.06965124069538088	-1.0	0.26391521497515236	-0.26391521497515236
5	bc1002	bc1010	O2	-0.06965124069538108	0.005769558948758608	0.06965124069538108	-1.0	0.26391521497515275	-0.26391521497515275
6	bc1001	bc1010	D-Glucose	-0.1463739130100768	0.018038369751433945	0.1463739130100768	-1.0	0.38258843815525423	-0.38258843815525423
7	bc1002	bc1010	D-Glucose	-0.14637409140379828	0.018038371052994443	0.14637409140379828	-1.0	0.38258867129568574	-0.38258867129568574
8	bc1002	bc1001	D-Glucose	-0.15069778750414156	0.019122386262670165	0.15069778750414156	-1.0	0.388198129186813	-0.388198129186813
9	bc1010	bc1001	D-Glucose	-0.15069778750414103	0.019122386262670033	0.15069778750414103	-1.0	0.38819812918681235	-0.38819812918681235
10	bc1001	bc1002	D-Glucose	-0.1470005194688409	0.018195587095189383	0.1470005194688409	-1.0	0.3834064676930228	-0.3834064676930228
11	bc1010	bc1002	D-Glucose	-0.1470005194688413	0.01819558709518948	0.1470005194688413	-1.0	0.3834064676930233	-0.3834064676930233
