	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.1734	1.0	0.532871972318339	0.0	12.708144409289062
0.34855	1.0	0.5363321799307958	2.0	2.3799280077956237
0.37629999999999997	1.0	0.532871972318339	0.0	1.330901702764767
0.40315	1.0	0.532871972318339	0.0	0.7118728048751243
0.7985	0.9869281045751634	0.527972027972028	0.0	0.1740624731519709
Average	1.0	0.5397923875432526	0.0	3.104744983129874
