	0.0000-0.0000	0.0000-0.0012	0.0067-0.0082	0.0082-0.0089	0.0090-0.0091	0.0091-0.0091	0.0091-0.0112	0.0112-0.0112	0.0112-0.0138	0.0138-0.0551	0.0729-0.0824	0.0824-0.0990	0.1049-0.2063	0.2063-0.2063	0.2063-0.2325	0.2325-0.2377	0.2377-0.2392	0.2403-0.2407	0.2407-0.3009	0.3009-0.3009	0.3009-0.3179	0.3181-10.5962	10.5962-20.0000	Source	Target
Riboflavin##H+-e0##Bacteroides_caecimuris_I48	-4.999999999997711	-4.999999999997711	-4.999999999996094	-4.999999999996094	-4.999999999996094	-4.999999999996094	-4.999999999996094	-4.999999999996094	-4.999999999996094	-4.999999999996094	-0.6666666666839349	-0.6666666666850576	2.4999999999953104	-7.000000000060734	-2.486539750775735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	H+-e0
PAN##H+-e0##Bacteroides_caecimuris_I48	1241.4349110991093	1241.4349110991093	1241.4349110993528	1241.4349110993528	1241.4349110993528	1241.4349110993528	1241.4349110993528	1241.4349110993528	1241.4349110993528	1241.4349110993528	-859.1274462822214	-859.1274462815638	-2183.8429561752037	1971.290083883711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	H+-e0
PAN##Uracil-e0##Bacteroides_caecimuris_I48	-39.64223087747924	-39.64223087747924	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087669607	-39.64223087684159	-39.64223087709596	-39.6422308780402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Uracil-e0
Folate##L-Aspartate-e0##Bacteroides_caecimuris_I48	1.999999999990071	1.999999999990071	1.9999999999858824	1.9999999999858824	1.9999999999858824	1.9999999999858824	1.9999999999858824	1.9999999999858824	1.9999999999858824	1.9999999999858824	-0.33333333330726517	0.9999999999915209	4.166666666664851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Bacteroides_caecimuris_I48	0.9999999999978576	0.9999999999978576	0.9999999999961677	0.9999999999961677	0.9999999999961677	0.9999999999961677	0.9999999999961677	0.9999999999961677	0.9999999999961677	0.9999999999961677	-3.3333333333072526	0.0	3.1666666666584553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Aspartate-e0
PAN##L-Aspartate-e0##Bacteroides_caecimuris_I48	-1074.151328039443	-1074.151328039443	-1074.151328039768	-1074.151328039768	-1074.151328039768	-1074.151328039768	-1074.151328039768	-1074.151328039768	-1074.151328039768	-1074.151328039768	1026.411029337558	-301.50904917198244	-1385.044346674516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Aspartate-e0
Spermidine-e0##D-Glucose-e0##Bacteroides_caecimuris_I48	0.8333333333272207	0.8333333333272207	0.8333333333325006	0.8333333333325006	0.8333333333325006	0.8333333333325006	0.8333333333325006	0.8333333333325006	0.8333333333325006	0.8333333333325006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	D-Glucose-e0
O2-e0##D-Glucose-e0##Bacteroides_caecimuris_I48	-1.000000000019118	-1.000000000019118	-1.000000000008154	-1.000000000008154	-1.000000000008154	-1.000000000008154	-1.000000000008154	-1.000000000008154	-1.000000000008154	-1.000000000008154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Glucose-e0
Folate##D-Glucose-e0##Bacteroides_caecimuris_I48	1.1666666666571794	1.1666666666571794	1.1666666666523462	1.1666666666523462	1.1666666666523462	1.1666666666523462	1.1666666666523462	1.1666666666523462	1.1666666666523462	1.1666666666523462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	D-Glucose-e0
Riboflavin##D-Glucose-e0##Bacteroides_caecimuris_I48	2.1666666666647134	2.1666666666647134	2.1666666666628065	2.1666666666628065	2.1666666666628065	2.1666666666628065	2.1666666666628065	2.1666666666628065	2.1666666666628065	2.1666666666628065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Glucose-e0
PAN##D-Glucose-e0##Bacteroides_caecimuris_I48	-1050.2811786936154	-1050.2811786936154	-1050.2811786940447	-1050.2811786940447	-1050.2811786940447	-1050.2811786940447	-1050.2811786940447	-1050.2811786940447	-1050.2811786940447	-1050.2811786940447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	D-Glucose-e0
PAN##L-Cysteine-e0##Bacteroides_caecimuris_I48	-13.01350596349274	-13.01350596349274	-13.013505963517346	-13.013505963517346	-13.013505963517346	-13.013505963517346	-13.013505963517346	-13.013505963517346	-13.013505963517346	-13.013505963517346	-13.01350596370213	-13.013505963599892	-13.013505963761899	-13.013505963499973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Cysteine-e0
Folate##L-Glutamate-e0##Bacteroides_caecimuris_I48	0.9999999999993892	0.9999999999993892	0.9999999999996257	0.9999999999996257	0.9999999999996257	0.9999999999996257	0.9999999999996257	0.9999999999996257	0.9999999999996257	0.9999999999996257	0.9999999999972707	0.9999999999978023	0.9999999999984251	1.0000000000066869	0.7980208167824574	0.7975573045545405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Glutamate-e0
PAN##L-Glutamate-e0##Bacteroides_caecimuris_I48	-67.04418554084123	-67.04418554084123	-67.04418554078799	-67.04418554078799	-67.04418554078799	-67.04418554078799	-67.04418554078799	-67.04418554078799	-67.04418554078799	-67.04418554078799	-67.0441855386654	-67.0441855392148	-67.04418553942585	-67.04418554218074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Glutamate-e0
PAN##L-Histidine-e0##Bacteroides_caecimuris_I48	-11.393282031193825	-11.393282031193825	-11.393282031204084	-11.393282031204084	-11.393282031204084	-11.393282031204084	-11.393282031204084	-11.393282031204084	-11.393282031204084	-11.393282031204084	-11.39328203114536	-11.393282031125922	-11.393282031248715	-11.393282031273067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Histidine-e0
Spermidine-e0##L-Arginine-e0##Bacteroides_caecimuris_I48	0.999999999999788	0.999999999999788	1.000000000000017	1.000000000000017	1.000000000000017	1.000000000000017	1.000000000000017	1.000000000000017	1.000000000000017	1.000000000000017	0.9999999999997117	0.999999999999727	0.9999999999998268	0.9999999999999112	0.9911856874607241	0.9911654599225307	0.9911252634706872	0.991147794962048	-72.14471666158707	-72.14471666158707	-72.14471666155231	-72.14471666155231	-0.4409237716497789	Spermidine-e0	L-Arginine-e0
PAN##L-Arginine-e0##Bacteroides_caecimuris_I48	-36.57235834181526	-36.57235834181526	-36.572358341838594	-36.572358341838594	-36.572358341838594	-36.572358341838594	-36.572358341838594	-36.572358341838594	-36.572358341838594	-36.572358341838594	-36.572358341455505	-36.572358341460976	-36.57235834180849	-36.572358342177004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Arginine-e0
PAN##L-Lysine-e0##Bacteroides_caecimuris_I48	-41.268999357415524	-41.268999357415524	-41.26899935743923	-41.26899935743923	-41.26899935743923	-41.26899935743923	-41.26899935743923	-41.26899935743923	-41.26899935743923	-41.26899935743923	-41.26899935698096	-41.26899935699904	-41.2689993573772	-41.26899935783568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Lysine-e0
Folate##Inosine-e0##Bacteroides_caecimuris_I48	0.9999999999994147	0.9999999999994147	0.9999999999991381	0.9999999999991381	0.9999999999991381	0.9999999999991381	0.9999999999991381	0.9999999999991381	0.9999999999991381	0.9999999999991381	0.9999999999982457	0.9999999999983354	0.9999999999998835	1.0000000000022813	0.818986899097596	0.8215910423382705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Inosine-e0
Riboflavin##Inosine-e0##Bacteroides_caecimuris_I48	0.9999999999998789	0.9999999999998789	0.9999999999997702	0.9999999999997702	0.9999999999997702	0.9999999999997702	0.9999999999997702	0.9999999999997702	0.9999999999997702	0.9999999999997702	0.9999999999980743	0.9999999999983454	0.9999999999996405	1.0000000000014644	0.8624300433142347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Inosine-e0
PAN##Inosine-e0##Bacteroides_caecimuris_I48	-60.084785613895605	-60.084785613895605	-60.084785613919074	-60.084785613919074	-60.084785613919074	-60.084785613919074	-60.084785613919074	-60.084785613919074	-60.084785613919074	-60.084785613919074	-60.08478561309887	-60.084785613191904	-60.084785613694926	-60.08478561449821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Inosine-e0
Spermidine-e0##NH3-e0##Bacteroides_caecimuris_I48	-2.833333333324589	-2.833333333324589	-0.999999999999274	-0.999999999999274	-0.999999999999274	-0.999999999999274	-0.999999999999274	-0.999999999999274	-0.999999999999274	-0.999999999999274	-0.999999999986448	-2.6666666666433447	-2.3333333333277286	-2.000000000002287	-2.081468971221761	-2.0816559304110878	-2.08129947115086	-2.0810930652121447	-672.0623463183622	-672.0623463183622	-672.0623463180667	-672.0623463180667	20.30880838156113	Spermidine-e0	NH3-e0
O2-e0##NH3-e0##Bacteroides_caecimuris_I48	-5.333333333303276	-5.333333333303276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999935967	1.0000000000031124	0.0	0.24440691365926198	0.24496779122726137	0.24389841344582863	0.2432791956281254	0.0	0.0	0.0	0.0	0.0	O2-e0	NH3-e0
Folate##NH3-e0##Bacteroides_caecimuris_I48	-4.233333333317444	-4.233333333317444	-5.999999999981821	-5.999999999981821	-5.999999999981821	-5.999999999981821	-5.999999999981821	-5.999999999981821	-5.999999999981821	-5.999999999981821	-5.999999999964232	-7.333333333264627	-2.166666666667992	2.0000000000208797	0.9816378597451658	0.979300869878507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	NH3-e0
Riboflavin##NH3-e0##Bacteroides_caecimuris_I48	-2.366666666662956	-2.366666666662956	-2.99999999999505	-2.99999999999505	-2.99999999999505	-2.99999999999505	-2.99999999999505	-2.99999999999505	-2.99999999999505	-2.99999999999505	-2.999999999961496	-6.333333333265068	-3.166666666664079	0.0	-0.7739552265950125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	NH3-e0
PAN##NH3-e0##Bacteroides_caecimuris_I48	1546.705440336528	1546.705440336528	1284.988817164076	1284.988817164076	1284.988817164076	1284.988817164076	1284.988817164076	1284.988817164076	1284.988817164076	1284.988817164076	1284.988817147838	2612.9088956590685	1047.0131734106797	-338.03117327186015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	NH3-e0
PAN##Neu5Ac-e0##Bacteroides_caecimuris_I48	-6.9926970260889805	-6.9926970260889805	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.992697025837082	-6.992697025902933	-6.99269702594284	-6.992697026230828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Neu5Ac-e0
PAN##L-Asparagine-e0##Bacteroides_caecimuris_I48	-28.989573168201265	-28.989573168201265	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573166713615	-28.98957316713173	-28.989573167086217	-28.989573169041808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Bacteroides_caecimuris_I48	-0.9241112603168803	-0.9241112603168803	-0.9241112603170416	-0.9241112603170416	-0.9241112603170416	-0.9241112603170416	-0.9241112603170416	-0.9241112603170416	-0.9241112603170416	-0.9241112603170416	-0.9241112603022387	-0.9241112603039056	-0.9241112603117139	-0.9241112603291414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Ca2+-e0
PAN##Cu2+-e0##Bacteroides_caecimuris_I48	-0.9241112603175047	-0.9241112603175047	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.9241112603028889	-0.9241112603050038	-0.9241112603123127	-0.9241112603285018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Cu2+-e0
PAN##Fe2+-e0##Bacteroides_caecimuris_I48	-1.9241112603159987	-1.9241112603159987	-1.924111260334689	-1.924111260334689	-1.924111260334689	-1.924111260334689	-1.924111260334689	-1.924111260334689	-1.924111260334689	-1.924111260334689	-1.9241112605867847	-1.924111260494194	-1.9241112605987	-1.924111260195378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Fe2+-e0
PAN##K+-e0##Bacteroides_caecimuris_I48	-0.924111260319323	-0.924111260319323	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603028991	-0.9241112603053329	-0.924111260312894	-0.9241112603328355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	K+-e0
Spermidine-e0##L-Methionine-e0##Bacteroides_caecimuris_I48	0.9999999999998924	0.9999999999998924	0.9999999999998488	0.9999999999998488	0.9999999999998488	0.9999999999998488	0.9999999999998488	0.9999999999998488	0.9999999999998488	0.9999999999998488	0.9999999999994099	0.9999999999995798	0.9999999999996135	0.9999999999998229	0.995304533765166	0.9952937583675183	0.9952723453439242	0.9952843480787915	-37.964870577303074	-37.964870577303074	-37.964870577280756	-37.964870577280756	2.704958141998193	Spermidine-e0	L-Methionine-e0
PAN##L-Methionine-e0##Bacteroides_caecimuris_I48	-19.482435295022448	-19.482435295022448	-19.482435295010987	-19.482435295010987	-19.482435295010987	-19.482435295010987	-19.482435295010987	-19.482435295010987	-19.482435295010987	-19.482435295010987	-19.482435294453975	-19.482435294585553	-19.482435294678286	-19.482435295320183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Methionine-e0
PAN##Cl--e0##Bacteroides_caecimuris_I48	-0.9241112603180367	-0.9241112603180367	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603018979	-0.924111260304307	-0.9241112603119183	-0.924111260329521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Cl--e0
Spermidine-e0##H2-e0##Bacteroides_caecimuris_I48	-0.8333333333198889	-0.8333333333198889	1.0000000000009737	1.0000000000009737	1.0000000000009737	1.0000000000009737	1.0000000000009737	1.0000000000009737	1.0000000000009737	1.0000000000009737	1.0000000000207105	2.666666666673223	2.6666666666735686	1.3333333333583313	2.911086949280632	2.911728378633003	2.910780759387937	2.915238663906066	2056.587495446563	2056.587495446563	2056.587495445602	2056.587495445602	53.18135811196376	Spermidine-e0	H2-e0
O2-e0##H2-e0##Bacteroides_caecimuris_I48	-3.333333333289098	-3.333333333289098	2.000000000014958	2.000000000014958	2.000000000014958	2.000000000014958	2.000000000014958	2.000000000014958	2.000000000014958	2.000000000014958	1.999999999991172	0.0	0.0	4.000000000098454	-0.7332608478567013	-0.7351851359138805	-0.7323422781767461	-0.7457159917355319	0.0	0.0	0.0	0.0	0.0	O2-e0	H2-e0
Folate##H2-e0##Bacteroides_caecimuris_I48	-4.233333333310552	-4.233333333310552	-5.999999999970878	-5.999999999970878	-5.999999999970878	-5.999999999970878	-5.999999999970878	-5.999999999970878	-5.999999999970878	-5.999999999970878	-5.999999999943852	-4.666666666646474	-5.666666666665493	-22.333333333605065	-2.611413133949305	-2.603395267044434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	H2-e0
Riboflavin##H2-e0##Bacteroides_caecimuris_I48	-2.3666666666616365	-2.3666666666616365	-2.9999999999921307	-2.9999999999921307	-2.9999999999921307	-2.9999999999921307	-2.9999999999921307	-2.9999999999921307	-2.9999999999921307	-2.9999999999921307	-2.9999999999405387	0.3333333333531271	0.3333333333389814	-12.333333333507449	2.6553260181950478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	H2-e0
PAN##H2-e0##Bacteroides_caecimuris_I48	2354.6966887642075	2354.6966887642075	2092.9800655921326	2092.9800655921326	2092.9800655921326	2092.9800655921326	2092.9800655921326	2092.9800655921326	2092.9800655921326	2092.9800655921326	2092.9800655671397	765.0599870590547	1006.2401994505944	6546.417586241664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	H2-e0
PAN##Mg-e0##Bacteroides_caecimuris_I48	-0.92411126031729	-0.92411126031729	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603040492	-0.9241112603057186	-0.9241112603125652	-0.924111260328902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Mg-e0
PAN##Sucrose-e0##Bacteroides_caecimuris_I48	-6.992697026108399	-6.992697026108399	-6.992697026121049	-6.992697026121049	-6.992697026121049	-6.992697026121049	-6.992697026121049	-6.992697026121049	-6.992697026121049	-6.992697026121049	-6.992697026149745	-6.992697026110456	-6.9926970262173604	-6.992697026120881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Sucrose-e0
Spermidine-e0##H2O-e0##Bacteroides_caecimuris_I48	1.8333333333318804	1.8333333333318804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	H2O-e0
O2-e0##H2O-e0##Bacteroides_caecimuris_I48	5.333333333327419	5.333333333327419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H2O-e0
Folate##H2O-e0##Bacteroides_caecimuris_I48	-1.7666666666704032	-1.7666666666704032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	H2O-e0
Riboflavin##H2O-e0##Bacteroides_caecimuris_I48	-0.6333333333344389	-0.6333333333344389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	H2O-e0
PAN##H2O-e0##Bacteroides_caecimuris_I48	-261.7166231729966	-261.7166231729966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	H2O-e0
Spermidine-e0##CO2-e0##Bacteroides_caecimuris_I48	-3.833333333318293	-3.833333333318293	-1.9999999999976255	-1.9999999999976255	-1.9999999999976255	-1.9999999999976255	-1.9999999999976255	-1.9999999999976255	-1.9999999999976255	-1.9999999999976255	-1.9999999999725535	-1.9999999999768627	-1.9999999999826317	-1.9999999999907299	-1.4261349218301747	-1.4255426766467754	-1.4251129033686805	-1.4248798901885444	-757.7716369525357	-757.7716369525357	-757.7716369521947	-757.7716369521947	20.511992401362715	Spermidine-e0	CO2-e0
O2-e0##CO2-e0##Bacteroides_caecimuris_I48	-3.3333333332834423	-3.3333333332834423	2.0000000000211418	2.0000000000211418	2.0000000000211418	2.0000000000211418	2.0000000000211418	2.0000000000211418	2.0000000000211418	2.0000000000211418	1.9999999999908882	1.9999999999962605	2.0000000000108913	2.00000000003622	0.2784047654860608	0.2766280299358909	0.27533871010074673	0.27463967055888294	0.0	0.0	0.0	0.0	0.0	O2-e0	CO2-e0
Folate##CO2-e0##Bacteroides_caecimuris_I48	-4.233333333307582	-4.233333333307582	-5.999999999967746	-5.999999999967746	-5.999999999967746	-5.999999999967746	-5.999999999967746	-5.999999999967746	-5.999999999967746	-5.999999999967746	-5.999999999933246	-5.999999999936331	-5.999999999996298	-6.000000000100043	1.1733134771350506	1.1807165419274355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	CO2-e0
Riboflavin##CO2-e0##Bacteroides_caecimuris_I48	-2.366666666660891	-2.366666666660891	-2.9999999999912688	-2.9999999999912688	-2.9999999999912688	-2.9999999999912688	-2.9999999999912688	-2.9999999999912688	-2.9999999999912688	-2.9999999999912688	-2.9999999999256843	-2.9999999999351026	-2.99999999998502	-3.0000000000640346	2.4517182426215878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	CO2-e0
PAN##CO2-e0##Bacteroides_caecimuris_I48	2642.7984358503527	2642.7984358503527	2381.081812678225	2381.081812678225	2381.081812678225	2381.081812678225	2381.081812678225	2381.081812678225	2381.081812678225	2381.081812678225	2381.081812646448	2381.081812649646	2381.0818126691206	2381.081812703803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	CO2-e0
O2-e0##O2-e0##Bacteroides_caecimuris_I48	-0.9999999999999988	-0.9999999999999988	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.999999999999999	-0.9999999999999996	-1.0000000000000033	-0.9999999999999996	-0.9999999999999996	-1.0000000000000004	-0.9999999999999977	-1.0	0.0	0.0	0.0	0.0	0.0	O2-e0	O2-e0
PAN##L-Glycine##Bacteroides_caecimuris_I48	-77.0494519422868	-77.0494519422868	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194401397	-77.04945194317699	-77.04945194449996	-77.0494519418478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Glycine
PAN##L-Phenylalanine##Bacteroides_caecimuris_I48	-22.28019597210415	-22.28019597210415	-22.280195972109816	-22.280195972109816	-22.280195972109816	-22.280195972109816	-22.280195972109816	-22.280195972109816	-22.280195972109816	-22.280195972109816	-22.28019597177568	-22.28019597181871	-22.280195971992534	-22.280195972374116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Phenylalanine
