	0.1302	0.26470000000000005	0.2707	0.3206	0.3723	0.7894000000000001	1.6015000000000001	Source	Target
L-Alanine##bc1008##Metabolite	2.36625142	1.11568001	0.98295437	0.44567536	0.16163314	9.39e-06	0.0	L-Alanine	bc1008
bc1008##L-Arginine##Microbe	-1.28878061	-0.60765596	-0.53536683	-0.24273742	-0.08803361	-5.11e-06	0.0	bc1008	L-Arginine
L-Arginine##bc1008##Metabolite	1.28878061	0.60765596	0.53536683	0.24273742	0.08803361	5.11e-06	0.0	L-Arginine	bc1008
bc1008##L-Asparagine##Microbe	-1.04916978	-0.49468021	-0.43583112	-0.19760754	-0.07166635	-4.16e-06	0.0	bc1008	L-Asparagine
L-Asparagine##bc1008##Metabolite	1.04916978	0.49468021	0.43583112	0.19760754	0.07166635	4.16e-06	0.0	L-Asparagine	bc1008
bc1008##L-Aspartate##Microbe	-1.04916978	-0.49468021	-0.43583112	-0.19760754	-0.07166635	-4.16e-06	0.0	bc1008	L-Aspartate
L-Aspartate##bc1008##Metabolite	1.04916978	0.49468021	0.43583112	0.19760754	0.07166635	4.16e-06	0.0	L-Aspartate	bc1008
bc1008##L-Cysteine##Microbe	-0.39780051	-0.18756168	-0.16524861	-0.07492437	-0.02717283	-1.58e-06	0.0	bc1008	L-Cysteine
L-Cysteine##bc1008##Metabolite	0.39780051	0.18756168	0.16524861	0.07492437	0.02717283	1.58e-06	0.0	L-Cysteine	bc1008
bc1008##L-Glutamate##Microbe	-1.2752079	-0.60125647	-0.52972865	-0.24018105	-0.08710649	-5.06e-06	0.0	bc1008	L-Glutamate
L-Glutamate##bc1008##Metabolite	1.2752079	0.60125647	0.52972865	0.24018105	0.08710649	5.06e-06	0.0	L-Glutamate	bc1008
bc1008##L-Glutamine##Microbe	-1.14454885	-0.53965114	-0.47545213	-0.21557186	-0.07818148	-4.54e-06	0.0	bc1008	L-Glutamine
L-Glutamine##bc1008##Metabolite	1.14454885	0.53965114	0.47545213	0.21557186	0.07818148	4.54e-06	0.0	L-Glutamine	bc1008
bc1008##L-Histidine##Microbe	-0.41408475	-0.19523964	-0.17201317	-0.07799145	-0.02828517	-1.64e-06	0.0	bc1008	L-Histidine
L-Histidine##bc1008##Metabolite	0.41408475	0.19523964	0.17201317	0.07799145	0.02828517	1.64e-06	0.0	L-Histidine	bc1008
bc1008##L-Isoleucine##Microbe	-1.26319111	-0.59559059	-0.52473681	-0.23791773	-0.08628565	-5.01e-06	0.0	bc1008	L-Isoleucine
L-Isoleucine##bc1008##Metabolite	1.26319111	0.59559059	0.52473681	0.23791773	0.08628565	5.01e-06	0.0	L-Isoleucine	bc1008
bc1008##L-Lactate##Microbe	90.8753869	42.84745567	37.75015524	17.11606838	6.20748682	0.00036055	-1.4e-07	bc1008	L-Lactate
bc1008##L-Leucine##Microbe	-1.96108675	-0.92464616	-0.81464665	-0.36936398	-0.13395729	-7.78e-06	0.0	bc1008	L-Leucine
L-Leucine##bc1008##Metabolite	1.96108675	0.92464616	0.81464665	0.36936398	0.13395729	7.78e-06	0.0	L-Leucine	bc1008
bc1008##L-Lysine##Microbe	-1.49117035	-0.70308207	-0.61944069	-0.28085684	-0.10185839	-5.92e-06	0.0	bc1008	L-Lysine
L-Lysine##bc1008##Metabolite	1.49117035	0.70308207	0.61944069	0.28085684	0.10185839	5.92e-06	0.0	L-Lysine	bc1008
bc1008##L-Methionine##Microbe	-0.66765349	-0.3147965	-0.27734708	-0.12575025	-0.04560586	-2.65e-06	0.0	bc1008	L-Methionine
L-Methionine##bc1008##Metabolite	0.66765349	0.3147965	0.27734708	0.12575025	0.04560586	2.65e-06	0.0	L-Methionine	bc1008
bc1008##L-Phenylalanine##Microbe	-0.80723262	-0.38060761	-0.33532905	-0.1520395	-0.05514019	-3.2e-06	0.0	bc1008	L-Phenylalanine
L-Phenylalanine##bc1008##Metabolite	0.80723262	0.38060761	0.33532905	0.1520395	0.05514019	3.2e-06	0.0	L-Phenylalanine	bc1008
bc1008##L-Proline##Microbe	-0.96309598	-0.45409669	-0.40007558	-0.18139583	-0.06578685	-3.82e-06	0.0	bc1008	L-Proline
L-Proline##bc1008##Metabolite	0.96309598	0.45409669	0.40007558	0.18139583	0.06578685	3.82e-06	0.0	L-Proline	bc1008
bc1008##L-Serine##Microbe	-1.11487414	-0.52565961	-0.46312509	-0.20998273	-0.07615447	-4.42e-06	0.0	bc1008	L-Serine
L-Serine##bc1008##Metabolite	1.11487414	0.52565961	0.46312509	0.20998273	0.07615447	4.42e-06	0.0	L-Serine	bc1008
bc1008##L-Threonine##Microbe	-1.10267511	-0.5199078	-0.45805754	-0.20768509	-0.07532118	-4.37e-06	0.0	bc1008	L-Threonine
L-Threonine##bc1008##Metabolite	1.10267511	0.5199078	0.45805754	0.20768509	0.07532118	4.37e-06	0.0	L-Threonine	bc1008
bc1008##L-Tryptophan##Microbe	-0.24658979	-0.1162663	-0.10243481	-0.04644434	-0.01684398	-9.8e-07	0.0	bc1008	L-Tryptophan
L-Tryptophan##bc1008##Metabolite	0.24658979	0.1162663	0.10243481	0.04644434	0.01684398	9.8e-07	0.0	L-Tryptophan	bc1008
bc1008##L-Tyrosine##Microbe	-0.63043239	-0.29724687	-0.26188522	-0.11873979	-0.04306337	-2.5e-06	0.0	bc1008	L-Tyrosine
L-Tyrosine##bc1008##Metabolite	0.63043239	0.29724687	0.26188522	0.11873979	0.04306337	2.5e-06	0.0	L-Tyrosine	bc1008
bc1008##L-Valine##Microbe	-1.84011817	-0.86760986	-0.76439561	-0.34657996	-0.1256942	-7.3e-06	0.0	bc1008	L-Valine
L-Valine##bc1008##Metabolite	1.84011817	0.86760986	0.76439561	0.34657996	0.1256942	7.3e-06	0.0	L-Valine	bc1008
bc1008##Mg##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	Mg
Mg##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	Mg	bc1008
bc1008##Mn2+##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	Mn2+
Mn2+##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	Mn2+	bc1008
bc1008##Myristic acid##Microbe	-0.53729601	-0.25333336	-0.22319583	-0.10119787	-0.03670144	-2.13e-06	0.0	bc1008	Myristic acid
Myristic acid##bc1008##Metabolite	0.53729601	0.25333336	0.22319583	0.10119787	0.03670144	2.13e-06	0.0	Myristic acid	bc1008
bc1008##NADP##Microbe	-0.04397937	-0.02073613	-0.01826928	-0.00828336	-0.00300413	-1.7e-07	0.0	bc1008	NADP
NADP##bc1008##Metabolite	0.04397937	0.02073613	0.01826928	0.00828336	0.00300413	1.7e-07	0.0	NADP	bc1008
bc1008##NH3##Microbe	0.07329895	0.03456022	0.0304488	0.01380561	0.00500688	2.9e-07	0.0	bc1008	NH3
bc1008##Niacin##Microbe	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	bc1008	Niacin
bc1008##O2##Microbe	-1.8817167	-0.88722344	-0.78167588	-0.35441491	-0.1285357	-7.47e-06	0.0	bc1008	O2
O2##bc1008##Metabolite	1.8817167	0.88722344	0.78167588	0.35441491	0.1285357	7.47e-06	0.0	O2	bc1008
bc1008##Oxidized glutathione##Microbe	-0.00732989	-0.00345602	-0.00304488	-0.00138056	-0.00050069	-3e-08	0.0	bc1008	Oxidized glutathione
Oxidized glutathione##bc1008##Metabolite	0.00732989	0.00345602	0.00304488	0.00138056	0.00050069	3e-08	0.0	Oxidized glutathione	bc1008
bc1008##Pimelate##Microbe	-0.03866642	-0.01823109	-0.01606225	-0.00728269	-0.00264121	-1.5e-07	0.0	bc1008	Pimelate
Pimelate##bc1008##Metabolite	0.03866642	0.01823109	0.01606225	0.00728269	0.00264121	1.5e-07	0.0	Pimelate	bc1008
bc1008##Putrescine##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	Putrescine
Putrescine##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	Putrescine	bc1008
bc1008##Pyridoxal##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	Pyridoxal
Pyridoxal##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	Pyridoxal	bc1008
bc1008##Riboflavin##Microbe	-0.04397937	-0.02073613	-0.01826928	-0.00828336	-0.00300413	-1.7e-07	0.0	bc1008	Riboflavin
Riboflavin##bc1008##Metabolite	0.04397937	0.02073613	0.01826928	0.00828336	0.00300413	1.7e-07	0.0	Riboflavin	bc1008
bc1008##S-Adenosyl-L-methionine##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	S-Adenosyl-L-methionine	bc1008
bc1008##Spermidine##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	Spermidine
Spermidine##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	Spermidine	bc1008
bc1008##Succinate##Microbe	0.3132669	0.14770435	0.13013286	0.05900275	0.02139853	1.24e-06	0.0	bc1008	Succinate
bc1008##Sulfate##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	Sulfate
Sulfate##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	Sulfate	bc1008
bc1008##TRHL##Microbe	-0.30943505	-0.14589764	-0.12854109	-0.05828103	-0.02113679	-1.23e-06	0.0	bc1008	TRHL
TRHL##bc1008##Metabolite	0.30943505	0.14589764	0.12854109	0.05828103	0.02113679	1.23e-06	0.0	TRHL	bc1008
bc1008##TTP##Microbe	-0.10430313	-0.04917859	-0.04332811	-0.01964514	-0.0071247	-4.1e-07	0.0	bc1008	TTP
TTP##bc1008##Metabolite	0.10430313	0.04917859	0.04332811	0.01964514	0.0071247	4.1e-07	0.0	TTP	bc1008
bc1008##Thiamin##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	Thiamin
Thiamin##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	Thiamin	bc1008
bc1008##Uridine##Microbe	-0.48917907	-0.23064637	-0.20320778	-0.0921352	-0.03341469	-1.94e-06	0.0	bc1008	Uridine
Uridine##bc1008##Metabolite	0.48917907	0.23064637	0.20320778	0.0921352	0.03341469	1.94e-06	0.0	Uridine	bc1008
bc1008##Zn2+##Microbe	-0.01465979	-0.00691204	-0.00608976	-0.00276112	-0.00100138	-6e-08	0.0	bc1008	Zn2+
Zn2+##bc1008##Metabolite	0.01465979	0.00691204	0.00608976	0.00276112	0.00100138	6e-08	0.0	Zn2+	bc1008
bc1008##dATP##Microbe	-0.11163302	-0.05263461	-0.04637299	-0.0210257	-0.00762539	-4.4e-07	0.0	bc1008	dATP
dATP##bc1008##Metabolite	0.11163302	0.05263461	0.04637299	0.0210257	0.00762539	4.4e-07	0.0	dATP	bc1008
bc1008##dGTP##Microbe	-0.06310687	-0.02975469	-0.02621496	-0.01188596	-0.00431068	-2.5e-07	0.0	bc1008	dGTP
dGTP##bc1008##Metabolite	0.06310687	0.02975469	0.02621496	0.01188596	0.00431068	2.5e-07	0.0	dGTP	bc1008
bc1008##ddca##Microbe	-0.24665832	-0.11629861	-0.10246328	-0.04645725	-0.01684866	-9.8e-07	0.0	bc1008	ddca
ddca##bc1008##Metabolite	0.24665832	0.11629861	0.10246328	0.04645725	0.01684866	9.8e-07	0.0	ddca	bc1008
bc1008##fe3##Microbe	-0.04397937	-0.02073613	-0.01826928	-0.00828336	-0.00300413	-1.7e-07	0.0	bc1008	fe3
fe3##bc1008##Metabolite	0.04397937	0.02073613	0.01826928	0.00828336	0.00300413	1.7e-07	0.0	fe3	bc1008
bc1008##hexadecenoate##Microbe	-0.5892448	-0.27782705	-0.24477566	-0.11098224	-0.04024994	-2.34e-06	0.0	bc1008	hexadecenoate
hexadecenoate##bc1008##Metabolite	0.5892448	0.27782705	0.24477566	0.11098224	0.04024994	2.34e-06	0.0	hexadecenoate	bc1008
bc1008##meso-2,6-Diaminopimelate##Microbe	-0.13065905	-0.06160533	-0.05427652	-0.02460919	-0.00892502	-5.2e-07	0.0	bc1008	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1008##Metabolite	0.13065905	0.06160533	0.05427652	0.02460919	0.00892502	5.2e-07	0.0	meso-2,6-Diaminopimelate	bc1008
bc1012##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-2.35506638	-1.22597942	-1.08561792	-0.51517538	-0.21567233	-1.253e-05	0.0	bc1012	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1012##Metabolite	2.35506638	1.22597942	1.08561792	0.51517538	0.21567233	1.253e-05	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1012
bc1012##4-Hydroxybenzoate##Microbe	-0.05304718	-0.02761483	-0.02445323	-0.01160417	-0.00485796	-2.8e-07	0.0	bc1012	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1012##Metabolite	0.05304718	0.02761483	0.02445323	0.01160417	0.00485796	2.8e-07	0.0	4-Hydroxybenzoate	bc1012
bc1012##5-Aminolevulinate##Microbe	-0.42437745	-0.22091862	-0.19562581	-0.0928334	-0.03886365	-2.26e-06	0.0	bc1012	5-Aminolevulinate
5-Aminolevulinate##bc1012##Metabolite	0.42437745	0.22091862	0.19562581	0.0928334	0.03886365	2.26e-06	0.0	5-Aminolevulinate	bc1012
bc1012##AMP##Microbe	-2.02969723	-1.05660166	-0.9356321	-0.44400024	-0.18587567	-1.08e-05	0.0	bc1012	AMP
AMP##bc1012##Metabolite	2.02969723	1.05660166	0.9356321	0.44400024	0.18587567	1.08e-05	0.0	AMP	bc1012
bc1012##Acetate##Microbe	136.13876617	72.29229924	63.68890726	28.6261506	10.06696904	0.00058473	0.0	bc1012	Acetate
bc1012##Ala-Ala##Microbe	-0.47279632	-0.24612409	-0.21794552	-0.10342512	-0.04329775	-2.51e-06	0.0	bc1012	Ala-Ala
Ala-Ala##bc1012##Metabolite	0.47279632	0.24612409	0.21794552	0.10342512	0.04329775	2.51e-06	0.0	Ala-Ala	bc1012
bc1012##BET##Microbe	-0.10609436	-0.05522966	-0.04890645	-0.02320835	-0.00971591	-5.6e-07	0.0	bc1012	BET
BET##bc1012##Metabolite	0.10609436	0.05522966	0.04890645	0.02320835	0.00971591	5.6e-07	0.0	BET	bc1012
bc1012##BIOT##Microbe	-0.05304718	-0.02761483	-0.02445323	-0.01160417	-0.00485796	-2.8e-07	0.0	bc1012	BIOT
BIOT##bc1012##Metabolite	0.05304718	0.02761483	0.02445323	0.01160417	0.00485796	2.8e-07	0.0	BIOT	bc1012
bc1012##CMP##Microbe	-1.58988123	-0.82764617	-0.73288956	-0.34778963	-0.14559818	-8.46e-06	0.0	bc1012	CMP
CMP##bc1012##Metabolite	1.58988123	0.82764617	0.73288956	0.34778963	0.14559818	8.46e-06	0.0	CMP	bc1012
bc1012##CO2##Microbe	162.20797945	85.86317744	75.7060654	34.32884205	12.45433612	0.00072339	0.0	bc1012	CO2
bc1012##Ca2+##Microbe	-0.05304718	-0.02761483	-0.02445323	-0.01160417	-0.00485796	-2.8e-07	0.0	bc1012	Ca2+
Ca2+##bc1012##Metabolite	0.05304718	0.02761483	0.02445323	0.01160417	0.00485796	2.8e-07	0.0	Ca2+	bc1012
bc1012##Chorismate##Microbe	-0.10609436	-0.05522966	-0.04890645	-0.02320835	-0.00971591	-5.6e-07	0.0	bc1012	Chorismate
Chorismate##bc1012##Metabolite	0.10609436	0.05522966	0.04890645	0.02320835	0.00971591	5.6e-07	0.0	Chorismate	bc1012
bc1012##Cl-##Microbe	-0.05304718	-0.02761483	-0.02445323	-0.01160417	-0.00485796	-2.8e-07	0.0	bc1012	Cl-
Cl-##bc1012##Metabolite	0.05304718	0.02761483	0.02445323	0.01160417	0.00485796	2.8e-07	0.0	Cl-	bc1012
bc1012##Co2+##Microbe	-0.05304718	-0.02761483	-0.02445323	-0.01160417	-0.00485796	-2.8e-07	0.0	bc1012	Co2+
Co2+##bc1012##Metabolite	0.05304718	0.02761483	0.02445323	0.01160417	0.00485796	2.8e-07	0.0	Co2+	bc1012
bc1012##CoA##Microbe	-0.10609436	-0.05522966	-0.04890645	-0.02320835	-0.00971591	-5.6e-07	0.0	bc1012	CoA
CoA##bc1012##Metabolite	0.10609436	0.05522966	0.04890645	0.02320835	0.00971591	5.6e-07	0.0	CoA	bc1012
bc1012##Cu2+##Microbe	-0.05304718	-0.02761483	-0.02445323	-0.01160417	-0.00485796	-2.8e-07	0.0	bc1012	Cu2+
Cu2+##bc1012##Metabolite	0.05304718	0.02761483	0.02445323	0.01160417	0.00485796	2.8e-07	0.0	Cu2+	bc1012
bc1012##D-Arabinose##Microbe	-1.41838896	-0.73837226	-0.65383655	-0.31027536	-0.12989326	-7.54e-06	0.0	bc1012	D-Arabinose
D-Arabinose##bc1012##Metabolite	1.41838896	0.73837226	0.65383655	0.31027536	0.12989326	7.54e-06	0.0	D-Arabinose	bc1012
bc1012##D-Glucose##Microbe	-80.92877595	-42.8403775	-37.77226419	-17.12609267	-6.21112233	-0.00036076	0.0	bc1012	D-Glucose
D-Glucose##bc1012##Metabolite	80.92877595	42.8403775	37.77226419	17.12609267	6.21112233	0.00036076	0.0	D-Glucose	bc1012
bc1012##Deoxycytidine##Microbe	-0.38028363	-0.19796466	-0.17529983	-0.08318779	-0.03482562	-2.02e-06	0.0	bc1012	Deoxycytidine
Deoxycytidine##bc1012##Metabolite	0.38028363	0.19796466	0.17529983	0.08318779	0.03482562	2.02e-06	0.0	Deoxycytidine	bc1012
