	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
4-Hydroxybenzoate	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
5-Aminolevulinate	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
AMP	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Acetate	bc1012.bc1001	2		0	bc1012.bc1001	2	Metabolite
Adenosine	bc1001	1	bc1001	1	bc1001bc1001	2	Metabolite
Ala-Ala	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
BET	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
BIOT	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
CMP	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
CO2	bc1012.bc1001	2		0	bc1012.bc1001	2	Metabolite
Ca2+	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Chorismate	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Cl-	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Co2+	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
CoA	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Cu2+	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
D-Arabinose	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
D-Glucose	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Deoxycytidine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Deoxyguanosine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Folate	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Formate	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Fumarate	bc1012	1	bc1012	1	bc1012bc1012	2	Metabolite
GTP	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Glycerol	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Glycine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
H+	bc1012.bc1001	2		0	bc1012.bc1001	2	Metabolite
H2O	bc1012.bc1001	2		0	bc1012.bc1001	2	Metabolite
Heme	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
K+	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Alanine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Arginine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Asparagine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Aspartate	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Cysteine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Glutamate	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Glutamine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Histidine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Isoleucine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Leucine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Lysine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Methionine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Phenylalanine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Proline	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Serine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Threonine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Tryptophan	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Tyrosine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
L-Valine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Mg	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Mn2+	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Myristic acid	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
N-Acetyl-D-glucosamine	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
NADP	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Niacin	bc1012.bc1001	2		0	bc1012.bc1001	2	Metabolite
Nicotinamide ribonucleotide	bc1012.bc1001	2	bc1012.bc1001	2	bc1012.bc1001bc1012.bc1001	4	Metabolite
Nitrite	bc1001	1		0	bc1001	1	Metabolite
