	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
4-Hydroxybenzoate	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
5-Aminolevulinate	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
AMP	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
Acetate	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
Ala-Ala	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
BIOT	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
CMP	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
CO2	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
Ca2+	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
Chorismate	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
Cl-	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
Co2+	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
CoA	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
Cu2+	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
D-Arabinose	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
D-Glucose	bc1002.bc1015.bc1002.bc1015	4	bc1002.bc1015	2	bc1002.bc1015.bc1002.bc1015bc1002.bc1015	6	Metabolite
Deoxycytidine	bc1002.bc1015.bc1002.bc1015	4		0	bc1002.bc1015.bc1002.bc1015	4	Metabolite
