	0.7949	0.79545	0.796	1.17	1.772	Source	Target
bc1001##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.1113163	0.0	0.0	0.07145778000000001	2.2e-06	bc1001	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1001##Metabolite	-0.1113163	0.0	0.0	-0.07145778000000001	-2.2e-06	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1001
bc1001##4-Hydroxybenzoate##Microbe	0.00250736	0.0	0.0	0.00160957	5e-08	bc1001	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1001##Metabolite	-0.00250736	0.0	0.0	-0.00160957	-5e-08	4-Hydroxybenzoate	bc1001
bc1001##5-Aminolevulinate##Microbe	0.020058939999999997	0.0	0.0	0.01287652	4e-07	bc1001	5-Aminolevulinate
5-Aminolevulinate##bc1001##Metabolite	-0.020058939999999997	0.0	0.0	-0.01287652	-4e-07	5-Aminolevulinate	bc1001
bc1001##AMP##Microbe	0.06929803000000001	0.0	0.0	0.0444848	1.37e-06	bc1001	AMP
AMP##bc1001##Metabolite	-0.06929803000000001	0.0	0.0	-0.0444848	-1.37e-06	AMP	bc1001
bc1001##Acetate##Microbe	-5.21322514	0.0	0.0	-3.3465496299999997	-0.00010292000000000001	bc1001	Acetate
bc1001##Adenosine##Microbe	0.02663913	0.0	0.0	0.01710058	5.3e-07	bc1001	Adenosine
Adenosine##bc1001##Metabolite	-0.02663913	0.0	0.0	-0.01710058	-5.3e-07	Adenosine	bc1001
bc1001##Ala-Ala##Microbe	0.02234754	0.0	0.0	0.01434566	4.4e-07	bc1001	Ala-Ala
Ala-Ala##bc1001##Metabolite	-0.02234754	0.0	0.0	-0.01434566	-4.4e-07	Ala-Ala	bc1001
bc1001##BET##Microbe	0.00501473	0.0	0.0	0.00321913	1e-07	bc1001	BET
BET##bc1001##Metabolite	-0.00501473	0.0	0.0	-0.00321913	-1e-07	BET	bc1001
bc1001##BIOT##Microbe	0.00250736	0.0	0.0	0.00160957	5e-08	bc1001	BIOT
BIOT##bc1001##Metabolite	-0.00250736	0.0	0.0	-0.00160957	-5e-08	BIOT	bc1001
bc1001##CMP##Microbe	0.07514850000000001	0.0	0.0	0.04824042	1.48e-06	bc1001	CMP
CMP##bc1001##Metabolite	-0.07514850000000001	0.0	0.0	-0.04824042	-1.48e-06	CMP	bc1001
bc1001##CO2##Microbe	-6.4771819100000005	0.0	0.0	-4.15792721	-0.00012788	bc1001	CO2
bc1001##Ca2+##Microbe	0.00250736	0.0	0.0	0.00160957	5e-08	bc1001	Ca2+
Ca2+##bc1001##Metabolite	-0.00250736	0.0	0.0	-0.00160957	-5e-08	Ca2+	bc1001
bc1001##Chorismate##Microbe	0.00501473	0.0	0.0	0.00321913	1e-07	bc1001	Chorismate
Chorismate##bc1001##Metabolite	-0.00501473	0.0	0.0	-0.00321913	-1e-07	Chorismate	bc1001
bc1001##Cl-##Microbe	0.00250736	0.0	0.0	0.00160957	5e-08	bc1001	Cl-
Cl-##bc1001##Metabolite	-0.00250736	0.0	0.0	-0.00160957	-5e-08	Cl-	bc1001
bc1001##Co2+##Microbe	0.00250736	0.0	0.0	0.00160957	5e-08	bc1001	Co2+
Co2+##bc1001##Metabolite	-0.00250736	0.0	0.0	-0.00160957	-5e-08	Co2+	bc1001
bc1001##CoA##Microbe	0.00501473	0.0	0.0	0.00321913	1e-07	bc1001	CoA
CoA##bc1001##Metabolite	-0.00501473	0.0	0.0	-0.00321913	-1e-07	CoA	bc1001
bc1001##Cu2+##Microbe	0.00250736	0.0	0.0	0.00160957	5e-08	bc1001	Cu2+
Cu2+##bc1001##Metabolite	-0.00250736	0.0	0.0	-0.00160957	-5e-08	Cu2+	bc1001
bc1001##D-Arabinose##Microbe	0.06704261	0.0	0.0	0.04303698	1.32e-06	bc1001	D-Arabinose
D-Arabinose##bc1001##Metabolite	-0.06704261	0.0	0.0	-0.04303698	-1.32e-06	D-Arabinose	bc1001
bc1001##D-Glucose##Microbe	3.21777233	0.0	0.0	2.0655994200000003	6.353e-05	bc1001	D-Glucose
