	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
2-Oxoglutarate	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
4-Hydroxybenzoate	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
5-Aminolevulinate	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
AMP	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
Acetate	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
Adenosine	bc1001.bc1010.bc1010.bc1001	4		0	bc1001.bc1010.bc1010.bc1001	4	Metabolite
Ala-Ala	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
BET	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
BIOT	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
CMP	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
CO2	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
Ca2+	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
Chorismate	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6		0	bc1001.bc1002.bc1010.bc1010.bc1001.bc1002	6	Metabolite
