	0.1675	0.337	0.33985	0.36765000000000003	0.39715	0.80035	1.6005	Source	Target
Co2+##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Co2+	bc1012
bc1012##CoA##Microbe	-0.10114381	-0.02175016	-0.02175016	-0.01310298	-0.00778584	-3.8e-07	0	bc1012	CoA
CoA##bc1012##Metabolite	0.10114381	0.02175016	0.02175016	0.01310298	0.00778584	3.8e-07	0	CoA	bc1012
bc1012##Cu2+##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Cu2+
Cu2+##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Cu2+	bc1012
bc1012##D-Arabinose##Microbe	-1.35220435	-0.29078068	-0.29078068	-0.17517535	-0.10408987	-5.01e-06	0	bc1012	D-Arabinose
D-Arabinose##bc1012##Metabolite	1.35220435	0.29078068	0.29078068	0.17517535	0.10408987	5.01e-06	0	D-Arabinose	bc1012
bc1012##D-Glucose##Microbe	-77.14679247	-17.2080387	-17.2080387	-9.86399718	-5.18852216	-0.00023978	0	bc1012	D-Glucose
D-Glucose##bc1012##Metabolite	77.14679247	17.2080387	17.2080387	9.86399718	5.18852216	0.00023978	0	D-Glucose	bc1012
bc1012##Deoxycytidine##Microbe	-0.36253891	-0.07796108	-0.07796108	-0.04696619	-0.02790749	-1.34e-06	0	bc1012	Deoxycytidine
Deoxycytidine##bc1012##Metabolite	0.36253891	0.07796108	0.07796108	0.04696619	0.02790749	1.34e-06	0	Deoxycytidine	bc1012
bc1012##Deoxyguanosine##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Deoxyguanosine
Deoxyguanosine##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Deoxyguanosine	bc1012
bc1012##Folate##Microbe	-0.15171571	-0.03262524	-0.03262524	-0.01965447	-0.01167876	-5.6e-07	0	bc1012	Folate
Folate##bc1012##Metabolite	0.15171571	0.03262524	0.03262524	0.01965447	0.01167876	5.6e-07	0	Folate	bc1012
bc1012##Formate##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Formate
Formate##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Formate	bc1012
bc1012##Fumarate##Microbe	-89.96272563	-23.79709553	-23.79709553	-10.71694468	-1.52458906	0.0	0	bc1012	Fumarate
Fumarate##bc1012##Metabolite	89.96272563	23.79709553	23.79709553	10.71694468	1.52458906	0.0	0	Fumarate	bc1012
bc1012##GTP##Microbe	-2.44026812	-0.52476005	-0.52476005	-0.31613183	-0.18784675	-9.05e-06	0	bc1012	GTP
GTP##bc1012##Metabolite	2.44026812	0.52476005	0.52476005	0.31613183	0.18784675	9.05e-06	0	GTP	bc1012
bc1012##Glycerol##Microbe	-1.12258735	-0.24140339	-0.24140339	-0.14542893	-0.08641443	-4.16e-06	0	bc1012	Glycerol
Glycerol##bc1012##Metabolite	1.12258735	0.24140339	0.24140339	0.14542893	0.08641443	4.16e-06	0	Glycerol	bc1012
bc1012##Glycine##Microbe	-9.03703104	-1.94334091	-1.94334091	-1.1707292	-0.69565179	-3.351e-05	0	bc1012	Glycine
Glycine##bc1012##Metabolite	9.03703104	1.94334091	1.94334091	1.1707292	0.69565179	3.351e-05	0	Glycine	bc1012
bc1012##H+##Microbe	116.84533763	26.36313272	26.36313272	14.87664922	7.4943564	0.00034069	0	bc1012	H+
bc1012##H2O##Microbe	172.6613808	33.91459006	33.91459006	23.04505091	17.19151271	0.0008813	0	bc1012	H2O
bc1012##Heme##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Heme
Heme##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Heme	bc1012
bc1012##K+##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	K+
K+##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	K+	bc1012
bc1012##L-Alanine##Microbe	-8.16286197	-1.75535788	-1.75535788	-1.05748235	-0.62836008	-3.027e-05	0	bc1012	L-Alanine
L-Alanine##bc1012##Metabolite	8.16286197	1.75535788	1.75535788	1.05748235	0.62836008	3.027e-05	0	L-Alanine	bc1012
bc1012##L-Arginine##Microbe	-4.44590891	-0.95605699	-0.95605699	-0.57595856	-0.34223679	-1.649e-05	0	bc1012	L-Arginine
L-Arginine##bc1012##Metabolite	4.44590891	0.95605699	0.95605699	0.57595856	0.34223679	1.649e-05	0	L-Arginine	bc1012
bc1012##L-Asparagine##Microbe	-3.61932296	-0.77830632	-0.77830632	-0.46887601	-0.27860793	-1.342e-05	0	bc1012	L-Asparagine
L-Asparagine##bc1012##Metabolite	3.61932296	0.77830632	0.77830632	0.46887601	0.27860793	1.342e-05	0	L-Asparagine	bc1012
bc1012##L-Aspartate##Microbe	-3.61932296	-0.77830632	-0.77830632	-0.46887601	-0.27860793	-1.342e-05	0	bc1012	L-Aspartate
L-Aspartate##bc1012##Metabolite	3.61932296	0.77830632	0.77830632	0.46887601	0.27860793	1.342e-05	0	L-Aspartate	bc1012
bc1012##L-Cysteine##Microbe	-1.37229318	-0.29510062	-0.29510062	-0.17777782	-0.10563627	-5.09e-06	0	bc1012	L-Cysteine
L-Cysteine##bc1012##Metabolite	1.37229318	0.29510062	0.29510062	0.17777782	0.10563627	5.09e-06	0	L-Cysteine	bc1012
bc1012##L-Glutamate##Microbe	-4.60137471	-0.98948866	-0.98948866	-0.59609884	-0.35420422	-1.706e-05	0	bc1012	L-Glutamate
L-Glutamate##bc1012##Metabolite	4.60137471	0.98948866	0.98948866	0.59609884	0.35420422	1.706e-05	0	L-Glutamate	bc1012
bc1012##L-Glutamine##Microbe	-3.84720851	-0.82731128	-0.82731128	-0.49839813	-0.29615008	-1.427e-05	0	bc1012	L-Glutamine
L-Glutamine##bc1012##Metabolite	3.84720851	0.82731128	0.82731128	0.49839813	0.29615008	1.427e-05	0	L-Glutamine	bc1012
bc1012##L-Histidine##Microbe	-1.42846893	-0.30718076	-0.30718076	-0.18505528	-0.10996056	-5.3e-06	0	bc1012	L-Histidine
L-Histidine##bc1012##Metabolite	1.42846893	0.30718076	0.30718076	0.18505528	0.10996056	5.3e-06	0	L-Histidine	bc1012
bc1012##L-Isoleucine##Microbe	-4.35763274	-0.93707391	-0.93707391	-0.56452256	-0.33544147	-1.616e-05	0	bc1012	L-Isoleucine
L-Isoleucine##bc1012##Metabolite	4.35763274	0.93707391	0.93707391	0.56452256	0.33544147	1.616e-05	0	L-Isoleucine	bc1012
bc1012##L-Leucine##Microbe	-6.76516464	-1.4547943	-1.4547943	-0.87641348	-0.52076825	-2.509e-05	0	bc1012	L-Leucine
L-Leucine##bc1012##Metabolite	6.76516464	1.4547943	1.4547943	0.87641348	0.52076825	2.509e-05	0	L-Leucine	bc1012
bc1012##L-Lysine##Microbe	-5.14409316	-1.1061959	-1.1061959	-0.66640692	-0.39598156	-1.908e-05	0	bc1012	L-Lysine
L-Lysine##bc1012##Metabolite	5.14409316	1.1061959	1.1061959	0.66640692	0.39598156	1.908e-05	0	L-Lysine	bc1012
bc1012##L-Methionine##Microbe	-2.20206171	-0.47353568	-0.47353568	-0.28527267	-0.16951011	-8.17e-06	0	bc1012	L-Methionine
L-Methionine##bc1012##Metabolite	2.20206171	0.47353568	0.47353568	0.28527267	0.16951011	8.17e-06	0	L-Methionine	bc1012
bc1012##L-Phenylalanine##Microbe	-2.7847119	-0.59882992	-0.59882992	-0.36075383	-0.21436131	-1.033e-05	0	bc1012	L-Phenylalanine
L-Phenylalanine##bc1012##Metabolite	2.7847119	0.59882992	0.59882992	0.36075383	0.21436131	1.033e-05	0	L-Phenylalanine	bc1012
bc1012##L-Proline##Microbe	-3.32239402	-0.71445414	-0.71445414	-0.43040946	-0.25575096	-1.232e-05	0	bc1012	L-Proline
L-Proline##bc1012##Metabolite	3.32239402	0.71445414	0.71445414	0.43040946	0.25575096	1.232e-05	0	L-Proline	bc1012
bc1012##L-Serine##Microbe	-3.84598343	-0.82704783	-0.82704783	-0.49823942	-0.29605578	-1.426e-05	0	bc1012	L-Serine
L-Serine##bc1012##Metabolite	3.84598343	0.82704783	0.82704783	0.49823942	0.29605578	1.426e-05	0	L-Serine	bc1012
bc1012##L-Threonine##Microbe	-3.8039004	-0.81799822	-0.81799822	-0.49278765	-0.29281631	-1.411e-05	0	bc1012	L-Threonine
L-Threonine##bc1012##Metabolite	3.8039004	0.81799822	0.81799822	0.49278765	0.29281631	1.411e-05	0	L-Threonine	bc1012
bc1012##L-Tryptophan##Microbe	-0.85066127	-0.18292787	-0.18292787	-0.11020146	-0.06548213	-3.15e-06	0	bc1012	L-Tryptophan
L-Tryptophan##bc1012##Metabolite	0.85066127	0.18292787	0.18292787	0.11020146	0.06548213	3.15e-06	0	L-Tryptophan	bc1012
bc1012##L-Tyrosine##Microbe	-2.17480382	-0.46767409	-0.46767409	-0.28174146	-0.16741186	-8.07e-06	0	bc1012	L-Tyrosine
L-Tyrosine##bc1012##Metabolite	2.17480382	0.46767409	0.46767409	0.28174146	0.16741186	8.07e-06	0	L-Tyrosine	bc1012
bc1012##L-Valine##Microbe	-6.34785911	-1.36505609	-1.36505609	-0.82235238	-0.48864495	-2.354e-05	0	bc1012	L-Valine
L-Valine##bc1012##Metabolite	6.34785911	1.36505609	1.36505609	0.82235238	0.48864495	2.354e-05	0	L-Valine	bc1012
bc1012##Mg##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Mg
Mg##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Mg	bc1012
bc1012##Mn2+##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Mn2+
Mn2+##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Mn2+	bc1012
bc1012##Myristic acid##Microbe	-2.25367392	-0.48463447	-0.48463447	-0.29195892	-0.17348311	-8.36e-06	0	bc1012	Myristic acid
Myristic acid##bc1012##Metabolite	2.25367392	0.48463447	0.48463447	0.29195892	0.17348311	8.36e-06	0	Myristic acid	bc1012
bc1012##N-Acetyl-D-glucosamine##Microbe	-1.60065152	-0.34420725	-0.34420725	-0.20736119	-0.12321481	-5.94e-06	0	bc1012	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1012##Metabolite	1.60065152	0.34420725	0.34420725	0.20736119	0.12321481	5.94e-06	0	N-Acetyl-D-glucosamine	bc1012
bc1012##NADP##Microbe	-0.10114381	-0.02175016	-0.02175016	-0.01310298	-0.00778584	-3.8e-07	0	bc1012	NADP
NADP##bc1012##Metabolite	0.10114381	0.02175016	0.02175016	0.01310298	0.00778584	3.8e-07	0	NADP	bc1012
bc1012##Niacin##Microbe	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	bc1012	Niacin
bc1012##Nicotinamide ribonucleotide##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Nicotinamide ribonucleotide	bc1012
bc1012##O2##Microbe	-97.80280367	-20.04252168	-20.04252168	-12.8785	-8.72877878	-0.00043688	0	bc1012	O2
O2##bc1012##Metabolite	97.80280367	20.04252168	20.04252168	12.8785	8.72877878	0.00043688	0	O2	bc1012
bc1012##Oxidized glutathione##Microbe	-0.02528595	-0.00543754	-0.00543754	-0.00327574	-0.00194646	-9e-08	0	bc1012	Oxidized glutathione
Oxidized glutathione##bc1012##Metabolite	0.02528595	0.00543754	0.00543754	0.00327574	0.00194646	9e-08	0	Oxidized glutathione	bc1012
bc1012##PPi##Microbe	0.3488241	0.07501182	0.07501182	0.04518946	0.02685175	1.29e-06	0	bc1012	PPi
bc1012##Putrescine##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Putrescine
Putrescine##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Putrescine	bc1012
bc1012##Pyridoxal##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Pyridoxal
Pyridoxal##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Pyridoxal	bc1012
bc1012##Riboflavin##Microbe	-0.15171571	-0.03262524	-0.03262524	-0.01965447	-0.01167876	-5.6e-07	0	bc1012	Riboflavin
Riboflavin##bc1012##Metabolite	0.15171571	0.03262524	0.03262524	0.01965447	0.01167876	5.6e-07	0	Riboflavin	bc1012
bc1012##S-Adenosyl-L-methionine##Microbe	-0.15171571	-0.03262524	-0.03262524	-0.01965447	-0.01167876	-5.6e-07	0	bc1012	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1012##Metabolite	0.15171571	0.03262524	0.03262524	0.01965447	0.01167876	5.6e-07	0	S-Adenosyl-L-methionine	bc1012
bc1012##Spermidine##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Spermidine
Spermidine##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Spermidine	bc1012
bc1012##Succinate##Microbe	89.96272563	23.79709553	23.79709553	10.71694468	1.52458906	0.0	0	bc1012	Succinate
bc1012##Sulfate##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Sulfate
Sulfate##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Sulfate	bc1012
bc1012##TRHL##Microbe	-1.06745866	-0.22954841	-0.22954841	-0.13828712	-0.08217074	-3.96e-06	0	bc1012	TRHL
TRHL##bc1012##Metabolite	1.06745866	0.22954841	0.22954841	0.13828712	0.08217074	3.96e-06	0	TRHL	bc1012
bc1012##TTP##Microbe	-0.2148259	-0.04619658	-0.04619658	-0.02783026	-0.01653685	-8e-07	0	bc1012	TTP
TTP##bc1012##Metabolite	0.2148259	0.04619658	0.04619658	0.02783026	0.01653685	8e-07	0	TTP	bc1012
bc1012##Thiamin##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Thiamin
Thiamin##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Thiamin	bc1012
bc1012##UMP##Microbe	-1.68752195	-0.36288804	-0.36288804	-0.21861508	-0.12990192	-6.26e-06	0	bc1012	UMP
UMP##bc1012##Metabolite	1.68752195	0.36288804	0.36288804	0.21861508	0.12990192	6.26e-06	0	UMP	bc1012
bc1012##Zn2+##Microbe	-0.0505719	-0.01087508	-0.01087508	-0.00655149	-0.00389292	-1.9e-07	0	bc1012	Zn2+
Zn2+##bc1012##Metabolite	0.0505719	0.01087508	0.01087508	0.00655149	0.00389292	1.9e-07	0	Zn2+	bc1012
bc1012##dATP##Microbe	-0.2148259	-0.04619658	-0.04619658	-0.02783026	-0.01653685	-8e-07	0	bc1012	dATP
dATP##bc1012##Metabolite	0.2148259	0.04619658	0.04619658	0.02783026	0.01653685	8e-07	0	dATP	bc1012
bc1012##dGTP##Microbe	-0.311967	-0.067086	-0.067086	-0.0404147	-0.02401457	-1.16e-06	0	bc1012	dGTP
dGTP##bc1012##Metabolite	0.311967	0.067086	0.067086	0.0404147	0.02401457	1.16e-06	0	dGTP	bc1012
bc1012##ddca##Microbe	-0.45073478	-0.09692689	-0.09692689	-0.05839178	-0.03469662	-1.67e-06	0	bc1012	ddca
ddca##bc1012##Metabolite	0.45073478	0.09692689	0.09692689	0.05839178	0.03469662	1.67e-06	0	ddca	bc1012
bc1012##fe3##Microbe	-0.15171571	-0.03262524	-0.03262524	-0.01965447	-0.01167876	-5.6e-07	0	bc1012	fe3
fe3##bc1012##Metabolite	0.15171571	0.03262524	0.03262524	0.01965447	0.01167876	5.6e-07	0	fe3	bc1012
bc1012##meso-2,6-Diaminopimelate##Microbe	-0.45073478	-0.09692689	-0.09692689	-0.05839178	-0.03469662	-1.67e-06	0	bc1012	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1012##Metabolite	0.45073478	0.09692689	0.09692689	0.05839178	0.03469662	1.67e-06	0	meso-2,6-Diaminopimelate	bc1012
bc1011##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-1.86160187	-0.38149413	-0.38149413	-0.24513244	-0.16614565	-8.07e-06	0	bc1011	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1011##Metabolite	1.86160187	0.38149413	0.38149413	0.24513244	0.16614565	8.07e-06	0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1011
bc1011##4-Hydroxybenzoate##Microbe	-0.04193204	-0.00859304	-0.00859304	-0.00552154	-0.00374238	-1.8e-07	0	bc1011	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1011##Metabolite	0.04193204	0.00859304	0.00859304	0.00552154	0.00374238	1.8e-07	0	4-Hydroxybenzoate	bc1011
bc1011##5-Aminolevulinate##Microbe	-0.3354563	-0.06874435	-0.06874435	-0.04417229	-0.02993906	-1.45e-06	0	bc1011	5-Aminolevulinate
5-Aminolevulinate##bc1011##Metabolite	0.3354563	0.06874435	0.06874435	0.04417229	0.02993906	1.45e-06	0	5-Aminolevulinate	bc1011
bc1011##AMP##Microbe	-1.14929467	-0.23552253	-0.23552253	-0.15133709	-0.10257312	-4.98e-06	0	bc1011	AMP
AMP##bc1011##Metabolite	1.14929467	0.23552253	0.23552253	0.15133709	0.10257312	4.98e-06	0	AMP	bc1011
bc1011##Acetate##Microbe	85.37438769	17.49559268	17.49559268	11.2419482	7.61955808	0.0003701	0	bc1011	Acetate
bc1011##Adenosine##Microbe	-0.45511368	-0.09326548	-0.09326548	-0.05992856	-0.04061833	-1.97e-06	0	bc1011	Adenosine
Adenosine##bc1011##Metabolite	0.45511368	0.09326548	0.09326548	0.05992856	0.04061833	1.97e-06	0	Adenosine	bc1011
bc1011##BET##Microbe	-0.08386408	-0.01718609	-0.01718609	-0.01104307	-0.00748476	-3.6e-07	0	bc1011	BET
BET##bc1011##Metabolite	0.08386408	0.01718609	0.01718609	0.01104307	0.00748476	3.6e-07	0	BET	bc1011
bc1011##BIOT##Microbe	-0.04193204	-0.00859304	-0.00859304	-0.00552154	-0.00374238	-1.8e-07	0	bc1011	BIOT
BIOT##bc1011##Metabolite	0.04193204	0.00859304	0.00859304	0.00552154	0.00374238	1.8e-07	0	BIOT	bc1011
bc1011##CMP##Microbe	-1.25674839	-0.25754279	-0.25754279	-0.1654864	-0.11216323	-5.45e-06	0	bc1011	CMP
CMP##bc1011##Metabolite	1.25674839	0.25754279	0.25754279	0.1654864	0.11216323	5.45e-06	0	CMP	bc1011
bc1011##CO2##Microbe	108.24641034	22.1827079	22.1827079	14.25369564	9.6608577	0.00046926	0	bc1011	CO2
bc1011##Ca2+##Microbe	-0.04193204	-0.00859304	-0.00859304	-0.00552154	-0.00374238	-1.8e-07	0	bc1011	Ca2+
Ca2+##bc1011##Metabolite	0.04193204	0.00859304	0.00859304	0.00552154	0.00374238	1.8e-07	0	Ca2+	bc1011
bc1011##Chorismate##Microbe	-0.08386408	-0.01718609	-0.01718609	-0.01104307	-0.00748476	-3.6e-07	0	bc1011	Chorismate
Chorismate##bc1011##Metabolite	0.08386408	0.01718609	0.01718609	0.01104307	0.00748476	3.6e-07	0	Chorismate	bc1011
bc1011##Cl-##Microbe	-0.04193204	-0.00859304	-0.00859304	-0.00552154	-0.00374238	-1.8e-07	0	bc1011	Cl-
Cl-##bc1011##Metabolite	0.04193204	0.00859304	0.00859304	0.00552154	0.00374238	1.8e-07	0	Cl-	bc1011
bc1011##Co2+##Microbe	-0.04193204	-0.00859304	-0.00859304	-0.00552154	-0.00374238	-1.8e-07	0	bc1011	Co2+
Co2+##bc1011##Metabolite	0.04193204	0.00859304	0.00859304	0.00552154	0.00374238	1.8e-07	0	Co2+	bc1011
bc1011##CoA##Microbe	-0.08386408	-0.01718609	-0.01718609	-0.01104307	-0.00748476	-3.6e-07	0	bc1011	CoA
CoA##bc1011##Metabolite	0.08386408	0.01718609	0.01718609	0.01104307	0.00748476	3.6e-07	0	CoA	bc1011
bc1011##Cu2+##Microbe	-0.04193204	-0.00859304	-0.00859304	-0.00552154	-0.00374238	-1.8e-07	0	bc1011	Cu2+
Cu2+##bc1011##Metabolite	0.04193204	0.00859304	0.00859304	0.00552154	0.00374238	1.8e-07	0	Cu2+	bc1011
bc1011##D-Alanine##Microbe	-0.74745962	-0.15317532	-0.15317532	-0.09842416	-0.06670984	-3.24e-06	0	bc1011	D-Alanine
D-Alanine##bc1011##Metabolite	0.74745962	0.15317532	0.15317532	0.09842416	0.06670984	3.24e-06	0	D-Alanine	bc1011
bc1011##D-Arabinose##Microbe	-1.12118943	-0.22976298	-0.22976298	-0.14763624	-0.10006476	-4.86e-06	0	bc1011	D-Arabinose
D-Arabinose##bc1011##Metabolite	1.12118943	0.22976298	0.22976298	0.14763624	0.10006476	4.86e-06	0	D-Arabinose	bc1011
bc1011##D-Glucose##Microbe	-55.31189558	-11.33494976	-11.33494976	-7.28337247	-4.93651799	-0.00023978	0	bc1011	D-Glucose
D-Glucose##bc1011##Metabolite	55.31189558	11.33494976	11.33494976	7.28337247	4.93651799	0.00023978	0	D-Glucose	bc1011
bc1011##Deoxycytidine##Microbe	-0.34166034	-0.07001573	-0.07001573	-0.04498923	-0.03049276	-1.48e-06	0	bc1011	Deoxycytidine
Deoxycytidine##bc1011##Metabolite	0.34166034	0.07001573	0.07001573	0.04498923	0.03049276	1.48e-06	0	Deoxycytidine	bc1011
bc1011##Deoxyguanosine##Microbe	-0.04193204	-0.00859304	-0.00859304	-0.00552154	-0.00374238	-1.8e-07	0	bc1011	Deoxyguanosine
Deoxyguanosine##bc1011##Metabolite	0.04193204	0.00859304	0.00859304	0.00552154	0.00374238	1.8e-07	0	Deoxyguanosine	bc1011
bc1011##Folate##Microbe	-0.12579611	-0.02577913	-0.02577913	-0.01656461	-0.01122715	-5.5e-07	0	bc1011	Folate
Folate##bc1011##Metabolite	0.12579611	0.02577913	0.02577913	0.01656461	0.01122715	5.5e-07	0	Folate	bc1011
bc1011##Formate##Microbe	-0.04193204	-0.00859304	-0.00859304	-0.00552154	-0.00374238	-1.8e-07	0	bc1011	Formate
Formate##bc1011##Metabolite	0.04193204	0.00859304	0.00859304	0.00552154	0.00374238	1.8e-07	0	Formate	bc1011
bc1011##GTP##Microbe	-2.0233649	-0.41464389	-0.41464389	-0.26643311	-0.1805828	-8.77e-06	0	bc1011	GTP
GTP##bc1011##Metabolite	2.0233649	0.41464389	0.41464389	0.26643311	0.1805828	8.77e-06	0	GTP	bc1011
bc1011##Glycerol##Microbe	-0.93080093	-0.19074707	-0.19074707	-0.12256622	-0.08307283	-4.04e-06	0	bc1011	Glycerol
Glycerol##bc1011##Metabolite	0.93080093	0.19074707	0.19074707	0.12256622	0.08307283	4.04e-06	0	Glycerol	bc1011
bc1011##Glycine##Microbe	-7.49311571	-1.53554835	-1.53554835	-0.98668021	-0.66875127	-3.248e-05	0	bc1011	Glycine
Glycine##bc1011##Metabolite	7.49311571	1.53554835	1.53554835	0.98668021	0.66875127	3.248e-05	0	Glycine	bc1011
