	0.0000-0.0000	0.0000-12.3347	12.3347-20.0000	Source	Target
Riboflavin##Sulfate-e0##Akkermansia_muciniphilaYL44	-0.9241112603195364	-0.9241112603194813	-0.9241112603194813	Riboflavin	Sulfate-e0
Riboflavin##Cl--e0##Akkermansia_muciniphilaYL44	-0.9241112603189167	-0.9241112603188517	-0.9241112603188517	Riboflavin	Cl--e0
Riboflavin##K+-e0##Akkermansia_muciniphilaYL44	-0.9241112603178396	-0.924111260318299	-0.924111260318299	Riboflavin	K+-e0
Riboflavin##Mg-e0##Akkermansia_muciniphilaYL44	-0.9241112603185616	-0.9241112603185144	-0.9241112603185144	Riboflavin	Mg-e0
O2-e0##D-Glucose-e0##Akkermansia_muciniphilaYL44	0.14814814814864583	0.0	0.0	O2-e0	D-Glucose-e0
Folate##D-Glucose-e0##Akkermansia_muciniphilaYL44	0.3333333333354185	0.3333333333354351	0.3333333333354351	Folate	D-Glucose-e0
Riboflavin##D-Glucose-e0##Akkermansia_muciniphilaYL44	-971.2670460816057	-971.2328197385821	-971.2328197385821	Riboflavin	D-Glucose-e0
O2-e0##NH3-e0##Akkermansia_muciniphilaYL44	-0.14814814814867713	0.0	0.0	O2-e0	NH3-e0
Folate##NH3-e0##Akkermansia_muciniphilaYL44	0.6666666666632293	0.6666666666631709	0.6666666666631709	Folate	NH3-e0
Riboflavin##NH3-e0##Akkermansia_muciniphilaYL44	1498.0771655411784	1498.0429391980906	1498.0429391980906	Riboflavin	NH3-e0
O2-e0##O2-e0##Akkermansia_muciniphilaYL44	-0.9999999999999996	0.0	0.0	O2-e0	O2-e0
O2-e0##H2-e0##Akkermansia_muciniphilaYL44	-0.8888888888916848	0.0	0.0	O2-e0	H2-e0
Folate##H2-e0##Akkermansia_muciniphilaYL44	-9.000000000011907	-9.000000000011939	-9.000000000011939	Folate	H2-e0
Riboflavin##H2-e0##Akkermansia_muciniphilaYL44	5515.880987727702	5515.675629669468	5515.675629669468	Riboflavin	H2-e0
Folate##L-Phenylalanine##Akkermansia_muciniphilaYL44	0.999999999999878	0.9999999999998734	0.9999999999998734	Folate	L-Phenylalanine
Riboflavin##L-Phenylalanine##Akkermansia_muciniphilaYL44	37.591951727231326	37.59195172722382	37.59195172722382	Riboflavin	L-Phenylalanine
Riboflavin##L-Tyrosine##Akkermansia_muciniphilaYL44	-17.083554956563823	-17.083554956558665	-17.083554956558665	Riboflavin	L-Tyrosine
Folate##Folate##Akkermansia_muciniphilaYL44	-0.9999999999999989	-1.0000000000000007	-1.0000000000000007	Folate	Folate
Riboflavin##Riboflavin##Akkermansia_muciniphilaYL44	-1.0000000000001932	-1.0000000000001341	-1.0000000000001341	Riboflavin	Riboflavin
Riboflavin##PAN##Akkermansia_muciniphilaYL44	-0.9999999999913189	-0.9999999999933173	-0.9999999999933173	Riboflavin	PAN
Riboflavin##Uracil##Akkermansia_muciniphilaYL44	-39.642230877545764	-39.6422308775435	-39.6422308775435	Riboflavin	Uracil
Riboflavin##galactose##Akkermansia_muciniphilaYL44	-6.992697026121221	-6.9926970261182	-6.9926970261182	Riboflavin	galactose
Spermidine-e0##H2O-e0##Acutalibacter_muris_KB1	-2.500000000002897	-2.500000000002897	-2.5000000000015	Spermidine-e0	H2O-e0
L-Lactate-e0##H2O-e0##Acutalibacter_muris_KB1	-0.3333333333340284	-0.3333333333340284	-0.33333333333363147	L-Lactate-e0	H2O-e0
Thiamine##H2O-e0##Acutalibacter_muris_KB1	-1.9444444444440452	-1.9444444444440452	0.9444444444434794	Thiamine	H2O-e0
Pyridoxal##H2O-e0##Acutalibacter_muris_KB1	-4117.544257978498	-4117.544257978498	-4134.9003633707725	Pyridoxal	H2O-e0
Puryvate##H2O-e0##Acutalibacter_muris_KB1	-0.33333333333579734	-0.33333333333579734	-0.33333333333526594	Puryvate	H2O-e0
Thiamine##Glycine-e0##Acutalibacter_muris_KB1	1.3333333333334194	1.3333333333334194	0.0	Thiamine	Glycine-e0
Pyridoxal##Glycine-e0##Acutalibacter_muris_KB1	-109.2042819332184	-109.2042819332184	-101.19377175084833	Pyridoxal	Glycine-e0
Pyridoxal##Phosphate-e0##Acutalibacter_muris_KB1	-259.7283712389129	-259.7283712389129	-259.7283712387418	Pyridoxal	Phosphate-e0
Spermidine-e0##D-Glucose-e0##Acutalibacter_muris_KB1	0.49999999999753886	0.49999999999753886	0.4999999999984797	Spermidine-e0	D-Glucose-e0
L-Lactate-e0##D-Glucose-e0##Acutalibacter_muris_KB1	0.3333333333327047	0.3333333333327047	0.33333333333297416	L-Lactate-e0	D-Glucose-e0
Thiamine##D-Glucose-e0##Acutalibacter_muris_KB1	5.277777777778166	5.277777777778166	3.0555555555542995	Thiamine	D-Glucose-e0
Pyridoxal##D-Glucose-e0##Acutalibacter_muris_KB1	-3719.1345486307355	-3719.1345486307355	-3705.7836983244865	Pyridoxal	D-Glucose-e0
Puryvate##D-Glucose-e0##Acutalibacter_muris_KB1	0.3333333333311659	0.3333333333311659	0.3333333333316294	Puryvate	D-Glucose-e0
Pyridoxal##Mn2+-e0##Acutalibacter_muris_KB1	-1.4121250719524567	-1.4121250719524567	-1.4121250719519194	Pyridoxal	Mn2+-e0
Pyridoxal##Zn2+-e0##Acutalibacter_muris_KB1	-1.4121250719209246	-1.4121250719209246	-1.4121250719067218	Pyridoxal	Zn2+-e0
Pyridoxal##L-Lysine-e0##Acutalibacter_muris_KB1	-72.7193238692557	-72.7193238692557	-72.7193238692097	Pyridoxal	L-Lysine-e0
Pyridoxal##Sulfate-e0##Acutalibacter_muris_KB1	-1.4121250719541507	-1.4121250719541507	-1.4121250719534828	Pyridoxal	Sulfate-e0
Pyridoxal##L-Arginine-e0##Acutalibacter_muris_KB1	-43.447494767458856	-43.447494767458856	-43.44749476743358	Pyridoxal	L-Arginine-e0
Spermidine-e0##L-Glutamine-e0##Acutalibacter_muris_KB1	0.9999999999999513	0.9999999999999513	0.9999999999999825	Spermidine-e0	L-Glutamine-e0
Pyridoxal##L-Glutamine-e0##Acutalibacter_muris_KB1	-123.63775242578389	-123.63775242578389	-123.63775242569157	Pyridoxal	L-Glutamine-e0
Pyridoxal##L-Histidine-e0##Acutalibacter_muris_KB1	-18.409955409936344	-18.409955409936344	-18.409955409924283	Pyridoxal	L-Histidine-e0
Pyridoxal##L-Proline-e0##Acutalibacter_muris_KB1	-36.17556238053251	-36.17556238053251	-36.17556238050882	Pyridoxal	L-Proline-e0
Pyridoxal##Co2+-e0##Acutalibacter_muris_KB1	-1.412125071936898	-1.412125071936898	-1.4121250719376834	Pyridoxal	Co2+-e0
Pyridoxal##L-Valine-e0##Acutalibacter_muris_KB1	-69.12938256425586	-69.12938256425586	-69.1293825642149	Pyridoxal	L-Valine-e0
Pyridoxal##L-Threonine-e0##Acutalibacter_muris_KB1	-117.1159145597341	-117.1159145597341	-117.11591455965686	Pyridoxal	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Acutalibacter_muris_KB1	-0.9999999999999998	-0.9999999999999998	-1.0000000000000002	Spermidine-e0	Spermidine-e0
Pyridoxal##fe3-e0##Acutalibacter_muris_KB1	-1.4121250719483869	-1.4121250719483869	-1.4121250719474636	Pyridoxal	fe3-e0
Spermidine-e0##H+-e0##Acutalibacter_muris_KB1	2.5000000000039697	2.5000000000039697	2.5000000000024376	Spermidine-e0	H+-e0
L-Lactate-e0##H+-e0##Acutalibacter_muris_KB1	-0.6666666666656811	-0.6666666666656811	-0.6666666666661193	L-Lactate-e0	H+-e0
Thiamine##H+-e0##Acutalibacter_muris_KB1	-7.555555555556053	-7.555555555556053	-3.944444444442484	Thiamine	H+-e0
Pyridoxal##H+-e0##Acutalibacter_muris_KB1	6076.67224135793	6076.67224135793	6054.977109610219	Pyridoxal	H+-e0
Puryvate##H+-e0##Acutalibacter_muris_KB1	-0.6666666666630824	-0.6666666666630824	-0.6666666666638413	Puryvate	H+-e0
Thiamine##Uracil-e0##Acutalibacter_muris_KB1	-0.8333333333333988	-0.8333333333333988	0.0	Thiamine	Uracil-e0
Pyridoxal##Uracil-e0##Acutalibacter_muris_KB1	-6.324289090510011	-6.324289090510011	-11.330857954439447	Pyridoxal	Uracil-e0
Pyridoxal##L-Methionine-e0##Acutalibacter_muris_KB1	-28.497788242765356	-28.497788242765356	-28.497788242746736	Pyridoxal	L-Methionine-e0
Thiamine##L-Cysteine-e0##Acutalibacter_muris_KB1	0.9999999999999841	0.9999999999999841	0.9999999999999507	Thiamine	L-Cysteine-e0
Pyridoxal##L-Cysteine-e0##Acutalibacter_muris_KB1	-16.794919009941417	-16.794919009941417	-16.79491900993	Pyridoxal	L-Cysteine-e0
Thiamine##L-Tyrosine-e0##Acutalibacter_muris_KB1	0.9999999999999597	0.9999999999999597	0.9999999999999557	Thiamine	L-Tyrosine-e0
Pyridoxal##L-Tyrosine-e0##Acutalibacter_muris_KB1	-25.945489580474504	-25.945489580474504	-25.94548958045718	Pyridoxal	L-Tyrosine-e0
Thiamine##Inosine-e0##Acutalibacter_muris_KB1	0.3333333333333762	0.3333333333333762	0.0	Thiamine	Inosine-e0
Pyridoxal##Inosine-e0##Acutalibacter_muris_KB1	-81.63804960792996	-81.63804960792996	-79.63542206229631	Pyridoxal	Inosine-e0
Pyridoxal##Ca2+-e0##Acutalibacter_muris_KB1	-1.412125071952282	-1.412125071952282	-1.4121250719523888	Pyridoxal	Ca2+-e0
Pyridoxal##Cu2+-e0##Acutalibacter_muris_KB1	-1.4121250719424934	-1.4121250719424934	-1.4121250719407836	Pyridoxal	Cu2+-e0
Thiamine##Fe2+-e0##Acutalibacter_muris_KB1	0.16666666666667068	0.16666666666667068	0.0	Thiamine	Fe2+-e0
Pyridoxal##Fe2+-e0##Acutalibacter_muris_KB1	-4.413438844736861	-4.413438844736861	-3.4121250719475458	Pyridoxal	Fe2+-e0
Pyridoxal##K+-e0##Acutalibacter_muris_KB1	-1.412125071955017	-1.412125071955017	-1.412125071953624	Pyridoxal	K+-e0
L-Lactate-e0##L-Lactate-e0##Acutalibacter_muris_KB1	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	L-Lactate-e0	L-Lactate-e0
Thiamine##L-Alanine-e0##Acutalibacter_muris_KB1	-0.9999999999998849	-0.9999999999998849	-0.9999999999999022	Thiamine	L-Alanine-e0
Pyridoxal##L-Alanine-e0##Acutalibacter_muris_KB1	-106.06888014609693	-106.06888014609693	-106.06888014603521	Pyridoxal	L-Alanine-e0
Spermidine-e0##L-Asparagine-e0##Acutalibacter_muris_KB1	0.49999999999999317	0.49999999999999317	0.4999999999999869	Spermidine-e0	L-Asparagine-e0
Thiamine##L-Asparagine-e0##Acutalibacter_muris_KB1	2.1666666666665795	2.1666666666665795	1.4999999999998832	Thiamine	L-Asparagine-e0
Pyridoxal##L-Asparagine-e0##Acutalibacter_muris_KB1	-114.92573168974194	-114.92573168974194	-110.9204765985215	Pyridoxal	L-Asparagine-e0
Pyridoxal##Cl--e0##Acutalibacter_muris_KB1	-1.4121250719496163	-1.4121250719496163	-1.4121250719489298	Pyridoxal	Cl--e0
Pyridoxal##Mg-e0##Acutalibacter_muris_KB1	-1.4121250719516125	-1.4121250719516125	-1.4121250719503768	Pyridoxal	Mg-e0
Thiamine##L-Serine-e0##Acutalibacter_muris_KB1	1.0000000000000078	1.0000000000000078	0.999999999999975	Thiamine	L-Serine-e0
Pyridoxal##L-Serine-e0##Acutalibacter_muris_KB1	-59.504914452380284	-59.504914452380284	-59.504914452339776	Pyridoxal	L-Serine-e0
Spermidine-e0##H2-e0##Acutalibacter_muris_KB1	3.0000000000082094	3.0000000000082094	3.000000000004843	Spermidine-e0	H2-e0
L-Lactate-e0##H2-e0##Acutalibacter_muris_KB1	0.6666666666687204	0.6666666666687204	0.666666666667764	L-Lactate-e0	H2-e0
Thiamine##H2-e0##Acutalibacter_muris_KB1	-17.777777777779317	-17.777777777779317	-11.888888888885228	Thiamine	H2-e0
Pyridoxal##H2-e0##Acutalibacter_muris_KB1	12799.644504666116	12799.644504666116	12764.264751352626	Pyridoxal	H2-e0
Puryvate##H2-e0##Acutalibacter_muris_KB1	-0.3333333333258956	-0.3333333333258956	-0.3333333333275026	Puryvate	H2-e0
Pyridoxal##L-Phenylalanine##Acutalibacter_muris_KB1	-39.581404131376146	-39.581404131376146	-39.58140413134931	Pyridoxal	L-Phenylalanine
Pyridoxal##L-Tryptophan##Acutalibacter_muris_KB1	-12.242620347612323	-12.242620347612323	-12.24262034760308	Pyridoxal	L-Tryptophan
Thiamine##Thiamine##Acutalibacter_muris_KB1	-1.0000000000000047	-1.0000000000000047	-1.000000000000001	Thiamine	Thiamine
Thiamine##Riboflavin##Acutalibacter_muris_KB1	0.6666666666666368	0.6666666666666368	0.6666666666666407	Thiamine	Riboflavin
Pyridoxal##Riboflavin##Acutalibacter_muris_KB1	1.7625946978776772	1.7625946978776772	1.7625946978759137	Pyridoxal	Riboflavin
Pyridoxal##Niacin##Acutalibacter_muris_KB1	-2.0000000000011053	-2.0000000000011053	-1.9999999999990994	Pyridoxal	Niacin
Pyridoxal##PAN##Acutalibacter_muris_KB1	-2.0000000000076352	-2.0000000000076352	-2.000000000004488	Pyridoxal	PAN
Pyridoxal##Pyridoxal##Acutalibacter_muris_KB1	-1.0000000000009155	-1.0000000000009155	-0.9999999999999445	Pyridoxal	Pyridoxal
Puryvate##Puryvate##Acutalibacter_muris_KB1	-1.0000000000000007	-1.0000000000000007	-0.9999999999999992	Puryvate	Puryvate
Riboflavin##Adenosine-e0##Akkermansia_muciniphilaYL44	0.0	0.9999999999985668	0.9999999999985668	Riboflavin	Adenosine-e0
Folate##Acetate-e0##Akkermansia_muciniphilaYL44	0.0	-2.666666666668304	-2.666666666668304	Folate	Acetate-e0
Riboflavin##Acetate-e0##Akkermansia_muciniphilaYL44	0.0	924.0902629413016	924.0902629413016	Riboflavin	Acetate-e0
Folate##Succinate-e0##Akkermansia_muciniphilaYL44	0.0	-0.33333333333760673	-0.33333333333760673	Folate	Succinate-e0
Riboflavin##Succinate-e0##Akkermansia_muciniphilaYL44	0.0	1772.9901869393202	1772.9901869393202	Riboflavin	Succinate-e0
Folate##CO2-e0##Akkermansia_muciniphilaYL44	0.0	-2.000000000008129	-2.000000000008129	Folate	CO2-e0
Riboflavin##CO2-e0##Akkermansia_muciniphilaYL44	0.0	3638.237791871349	3638.237791871349	Riboflavin	CO2-e0
Riboflavin##O2-e0##Akkermansia_muciniphilaYL44	0.0	-0.23102781507071185	-0.23102781507071185	Riboflavin	O2-e0
Riboflavin##H2S-e0##Akkermansia_muciniphilaYL44	0.0	0.9999999999958153	0.9999999999958153	Riboflavin	H2S-e0
Riboflavin##5'-Deoxyadenosine-e0##Akkermansia_muciniphilaYL44	0.0	1.50000000001413	1.50000000001413	Riboflavin	5'-Deoxyadenosine-e0
Folate##Formate-e0-e0##Akkermansia_muciniphilaYL44	0.0	-1.00000000000004	-1.00000000000004	Folate	Formate-e0-e0
Riboflavin##Formate-e0-e0##Akkermansia_muciniphilaYL44	0.0	1.500000000032731	1.500000000032731	Riboflavin	Formate-e0-e0
Adenosine-e0##H2O-e0##Acutalibacter_muris_KB1	0.0	-2.7222222222205685	0.1666666666663966	Adenosine-e0	H2O-e0
Adenosine-e0##Glycine-e0##Acutalibacter_muris_KB1	0.0	1.3333333333333413	0.0	Adenosine-e0	Glycine-e0
Adenosine-e0##D-Glucose-e0##Acutalibacter_muris_KB1	0.0	2.0555555555573686	-0.16666666666678834	Adenosine-e0	D-Glucose-e0
Adenosine-e0##Heme-e0##Acutalibacter_muris_KB1	0.0	-0.16666666666665814	0.0	Adenosine-e0	Heme-e0
Thiamine##Heme-e0##Acutalibacter_muris_KB1	0.0	-0.16666666666666452	0.0	Thiamine	Heme-e0
Pyridoxal##Heme-e0##Acutalibacter_muris_KB1	0.0	1.0013137727864574	0.0	Pyridoxal	Heme-e0
Adenosine-e0##H+-e0##Acutalibacter_muris_KB1	0.0	-3.777777777780421	-0.1666666666664687	Adenosine-e0	H+-e0
Adenosine-e0##Uracil-e0##Acutalibacter_muris_KB1	0.0	-0.8333333333333337	0.0	Adenosine-e0	Uracil-e0
Adenosine-e0##Inosine-e0##Acutalibacter_muris_KB1	0.0	1.333333333333329	0.9999999999999746	Adenosine-e0	Inosine-e0
Adenosine-e0##Adenosine-e0##Acutalibacter_muris_KB1	0.0	-0.9999999999999993	-0.9999999999999994	Adenosine-e0	Adenosine-e0
Adenosine-e0##Fe2+-e0##Acutalibacter_muris_KB1	0.0	0.1666666666666624	0.0	Adenosine-e0	Fe2+-e0
Adenosine-e0##L-Asparagine-e0##Acutalibacter_muris_KB1	0.0	1.1666666666666634	0.499999999999966	Adenosine-e0	L-Asparagine-e0
Spermidine-e0##CO2-e0##Acutalibacter_muris_KB1	0.0	-1.999999999995448	-1.9999999999972864	Spermidine-e0	CO2-e0
Adenosine-e0##CO2-e0##Acutalibacter_muris_KB1	0.0	-4.4444444444478295	-0.6666666666663531	Adenosine-e0	CO2-e0
L-Lactate-e0##CO2-e0##Acutalibacter_muris_KB1	0.0	0.3333333333344332	0.3333333333339084	L-Lactate-e0	CO2-e0
Thiamine##CO2-e0##Acutalibacter_muris_KB1	0.0	-12.888888888889664	-9.111111111108798	Thiamine	CO2-e0
Pyridoxal##CO2-e0##Acutalibacter_muris_KB1	0.0	7133.915592669344	7111.219147148202	Pyridoxal	CO2-e0
Puryvate##CO2-e0##Acutalibacter_muris_KB1	0.0	0.3333333333374255	0.33333333333652604	Puryvate	CO2-e0
Spermidine-e0##Acetate-e0##Acutalibacter_muris_KB1	0.0	-0.4999999999959537	-0.4999999999975941	Spermidine-e0	Acetate-e0
Adenosine-e0##Acetate-e0##Acutalibacter_muris_KB1	0.0	-3.1111111111139373	-0.16666666666638455	Adenosine-e0	Acetate-e0
L-Lactate-e0##Acetate-e0##Acutalibacter_muris_KB1	0.0	0.3333333333343654	0.3333333333338962	L-Lactate-e0	Acetate-e0
Thiamine##Acetate-e0##Acutalibacter_muris_KB1	0.0	-8.555555555556305	-5.6111111111092775	Thiamine	Acetate-e0
Pyridoxal##Acetate-e0##Acutalibacter_muris_KB1	0.0	6282.924502374346	6265.234625717679	Pyridoxal	Acetate-e0
Puryvate##Acetate-e0##Acutalibacter_muris_KB1	0.0	0.3333333333369997	0.3333333333362084	Puryvate	Acetate-e0
Pyridoxal##H2S-e0##Acutalibacter_muris_KB1	0.0	2.000000000026785	2.0000000000247278	Pyridoxal	H2S-e0
Adenosine-e0##H2-e0##Acutalibacter_muris_KB1	0.0	-6.2222222222278925	-0.3333333333327222	Adenosine-e0	H2-e0
Adenosine-e0##5'-Deoxyadenosine-e0##Acutalibacter_muris_KB1	0.0	-0.33333333333331394	0.0	Adenosine-e0	5'-Deoxyadenosine-e0
Thiamine##5'-Deoxyadenosine-e0##Acutalibacter_muris_KB1	0.0	-1.3333333333332944	-0.9999999999999635	Thiamine	5'-Deoxyadenosine-e0
Pyridoxal##5'-Deoxyadenosine-e0##Acutalibacter_muris_KB1	0.0	5.002627545583071	3.0000000000069287	Pyridoxal	5'-Deoxyadenosine-e0
Thiamine##XAN-e0-e0##Acutalibacter_muris_KB1	0.0	0.3333333333333668	0.3333333333333795	Thiamine	XAN-e0-e0
Pyridoxal##XAN-e0-e0##Acutalibacter_muris_KB1	0.0	32.85604735027022	32.85604735024494	Pyridoxal	XAN-e0-e0
