	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Turicimonas_muris_YL45	Bacteroides_caecimuris_I48	PAN	-126.68907412323011	2.0630178462503965e-19	126.68907412323011	-1.0	11.255624110782579	-11.255624110782579
1	Bacteroides_caecimuris_I48	Turicimonas_muris_YL45	Riboflavin	-126.68907411739073	3.2298560765081295e-25	126.68907411739073	-1.0	11.255624110523181	-11.255624110523181
