	0.8210	0.8211	0.8215	1.5558	Source	Target
O2##5-Aminolevulinate##bc1009	0.0	0.03864294434553135	-0.03520383289527107	0.0	O2	5-Aminolevulinate
O2##D-Glucose##bc1009	0.0	0.5488456961569521	0.0	0.0	O2	D-Glucose
O2##L-Methionine##bc1009	0.0	0.21032960388970212	-0.19161087110863378	0.0	O2	L-Methionine
O2##L-Alanine##bc1009	0.0	0.7796745736863864	-0.7102857680635324	0.0	O2	L-Alanine
O2##Mg##bc1009	0.0	0.0048303680430866	-0.004400479111806291	0.0	O2	Mg
O2##Cl-##bc1009	0.0	0.0048303680431549334	-0.004400479111874599	0.0	O2	Cl-
O2##CoA##bc1009	0.0	0.009660736086287397	-0.008800958223729312	0.0	O2	CoA
O2##L-Lysine##bc1009	0.0	0.49133730984113133	-0.4476096954768318	0.0	O2	L-Lysine
O2##meso-2,6-Diaminopimelate##bc1009	0.0	0.04305186735704041	-0.03922037437707734	0.0	O2	meso-2,6-Diaminopimelate
O2##Oxidized glutathione##bc1009	0.0	0.0024151840215590227	-0.002200239555919349	0.0	O2	Oxidized glutathione
O2##fe3##bc1009	0.0	0.014491104129323478	-0.013201437335477448	0.0	O2	fe3
O2##Pyridoxal##bc1009	0.0	0.004830368043076267	-0.0044004791117968805	0.0	O2	Pyridoxal
O2##L-Proline##bc1009	0.0	0.3173379817068679	-0.2890958095589402	0.0	O2	L-Proline
O2##BIOT##bc1009	0.0	0.00483036804307005	-0.004400479111789255	0.0	O2	BIOT
O2##L-Arginine##bc1009	0.0	0.42465034267072227	-0.3868576775259156	0.0	O2	L-Arginine
O2##CMP##bc1009	0.0	0.1447713384242736	-0.13188710364130127	0.0	O2	CMP
O2##Ca2+##bc1009	0.0	0.004830368043012271	-0.0044004791117309445	0.0	O2	Ca2+
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1009	0.0	0.2144475353649896	-0.19536231846816915	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##L-Glutamate##bc1009	0.0	0.4394996366304844	-0.40038542682207456	0.0	O2	L-Glutamate
O2##Glycine##bc1009	0.0	0.8631707051812414	-0.7863509828219809	0.0	O2	Glycine
O2##D-Arabinose##bc1009	0.0	0.12915560207048155	-0.11766112313058569	0.0	O2	D-Arabinose
O2##L-Leucine##bc1009	0.0	0.6461737163743612	-0.5886661049717017	0.0	O2	L-Leucine
O2##L-Tyrosine##bc1009	0.0	0.20772607015116587	-0.18923904442148498	0.0	O2	L-Tyrosine
O2##Cu2+##bc1009	0.0	0.004830368043048006	-0.0044004791117664655	0.0	O2	Cu2+
