	0.0	0.010295728413787968	0.020591456827575936	0.030887185241363906	0.04118291365515187	0.05147864206893984	0.06177437048272781	0.07207009889651578	0.08236582731030374	0.09266155572409171	0.10295728413787968	0.11325301255166764	0.12354874096545562	0.13384446937924357	0.14414019779303155	0.1544359262068195	0.1647316546206075	0.17502738303439547	0.18532311144818342	0.1956188398619714	0.20591456827575935	0.21621029668954733	0.22650602510333528	0.23680175351712326	0.24709748193091124	0.2573932103446992	0.26768893875848715	0.27798466717227516	0.2882803955860631	0.29857612399985106	0.308871852413639	0.319167580827427	0.329463309241215	0.3397590376550029	0.35005476606879093	0.3603504944825789	0.37064622289636684	0.3809419513101548	0.3912376797239428	0.40153340813773075	0.4118291365515187	0.4221248649653067	0.43242059337909466	0.4427163217928826	0.45301205020667057	0.4633077786204586	0.47360350703424653	0.4838992354480345	0.4941949638618225	0.5044906922756104	0.5147864206893984	0.5250821491031864	0.5353778775169743	0.5456736059307623	0.5559693343445503	0.5662650627583382	0.5765607911721262	0.5868565195859142	0.5971522479997021	0.6074479764134901	0.617743704827278	0.628039433241066	0.638335161654854	0.6486308900686419	0.65892661848243	0.6599901925860773	0.6600425883023949	0.6703312396991123	0.6806198910958299	0.6909085424925473	0.7011971938892648	0.7114858452859822	0.7217744966826998	0.7320631480794172	0.7423517994761346	0.7526404508728521	0.7629291022695696	0.7732177536662871	0.7835064050630045	0.793795056459722	0.8040837078564395	0.8143723592531569	0.8246610106498744	0.8349496620465919	0.8452383134433094	0.8555269648400268	0.8658156162367443	0.8761042676334617	0.8863929190301791	0.8966815704268967	0.9069702218236142	0.9172588732203316	0.927547524617049	0.9378361760137666	0.948124827410484	0.9584134788072014	0.9687021302039189	0.9789907816006365	0.9892794329973539	0.9995680843940713	1.0098567357907888	1.0201453871875064	1.0304340385842239	1.0407226899809412	1.0510113413776587	1.061299992774376	1.0715886441710936	1.081877295567811	1.0921659469645286	1.1024545983612462	1.1127432497579635	1.123031901154681	1.1333205525513983	1.1436092039481158	1.1538978553448334	1.1641865067415509	1.1744751581382684	1.1847638095349857	1.1950524609317033	1.2053411123284206	1.215629763725138	1.2259184151218556	1.2362070665185731	1.2464957179152907	1.256784369312008	1.2670730207087255	1.2773616721054428	1.2876503235021604	1.2979389748988779	1.3082276262955954	1.318516277692313	1.3288049290890303	1.3390935804857478	1.3390935804857516
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	100.0	99.9928396	99.9844852	99.9746569	99.9632705	99.9499692	99.9343584	99.9160436	99.8946101	99.8695831	99.8404455	99.8065343	99.7671869	99.7217404	99.6695693	99.6099074	99.5423097	99.4664262	99.3823559	99.2893029	99.1882053	99.0802202	98.9665047	98.8483058	98.7275145	98.6059961	98.4860021	98.3694746	98.2576143	98.1516221	98.0525472	97.9611135	97.877442	97.8011594	97.7318921	97.6692896	97.6128047	97.5617245	97.5154116	97.4733138	97.4346614	97.3990297	97.3660244	97.3352512	97.3063158	97.2788852	97.2526616	97.2274565	97.2031292	97.1795391	97.1565455	97.1340253	97.1118987	97.0900863	97.0685465	97.047238	97.0261193	97.0051515	96.9843394	96.9636176	96.9429803	96.922422	96.9019369	96.8815193	96.8611636	96.8590745	96.8589721	96.8412408	96.8275935	96.8170749	96.8089493	96.8027581	96.7980426	96.7944212	96.7916237	96.7894932	96.7878788	96.7866434	96.7856898	96.7849615	96.7844104	96.7839904	96.7836667	96.7834185	96.7832305	96.7830877	96.7829781	96.7828937	96.7828296	96.782781	96.7827438	96.7827152	96.7826933	96.7826768	96.7826642	96.7826544	96.782647	96.7826414	96.7826371	96.7826338	96.7826313	96.7826293	96.7826279	96.7826268	96.7826259	96.7826253	96.7826248	96.7826244	96.7826241	96.7826239	96.7826237	96.7826236	96.7826235	96.7826234	96.7826233	96.7826233	96.7826233	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232	96.7826232
2-Oxoglutarate_e0	100.0	99.9999659	99.9999297	99.9998916	99.9998513	99.9998088	99.9997639	99.9997168	99.9996672	99.9996151	99.9995605	99.9995035	99.999444	99.9993821	99.9993179	99.9992517	99.9991835	99.9991137	99.9990427	99.9989707	99.9988983	99.9988259	99.998754	99.9986831	99.9986136	99.9985458	99.9984804	99.9984174	99.998357	99.9982993	99.9982443	99.9981922	99.9981427	99.9980957	99.9980511	99.9980087	99.9979685	99.9979302	99.9978937	99.9978589	99.9978257	99.997794	99.9977636	99.9977347	99.997707	99.9976805	99.9976553	99.9976312	99.9976082	99.9975865	99.9975658	99.9975463	99.9975279	99.9975106	99.9974945	99.9974794	99.9974655	99.9974527	99.997441	99.9974305	99.9974211	99.9974128	99.9974056	99.9973996	99.9973947	99.9973942	99.9973942	99.9973905	99.9973876	99.9973854	99.9973838	99.9973825	99.9973815	99.9973807	99.9973802	99.9973797	99.9973794	99.9973791	99.9973789	99.9973788	99.9973787	99.9973786	99.9973785	99.9973785	99.9973784	99.9973784	99.9973784	99.9973784	99.9973784	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783	99.9973783
4-Hydroxybenzoate_e0	100.0	99.9998387	99.9996505	99.9994292	99.9991727	99.9988731	99.9985214	99.9981089	99.9976261	99.9970624	99.9964061	99.9956422	99.994756	99.9937323	99.9925571	99.9912133	99.9896907	99.9879814	99.9860877	99.9839918	99.9817146	99.9792822	99.9767208	99.9740584	99.9713376	99.9686005	99.9658976	99.9632729	99.9607533	99.9583658	99.9561342	99.9540747	99.95219	99.9504718	99.9489115	99.9475014	99.9462291	99.9450786	99.9440354	99.9430871	99.9422165	99.9414139	99.9406705	99.9399773	99.9393256	99.9387077	99.938117	99.9375493	99.9370013	99.9364699	99.935952	99.9354448	99.9349464	99.934455	99.9339699	99.9334899	99.9330142	99.9325419	99.9320731	99.9316064	99.9311415	99.9306785	99.930217	99.9297571	99.9292986	99.9292516	99.9292493	99.9288499	99.9285425	99.9283055	99.9281225	99.9279831	99.9278768	99.9277953	99.9277323	99.9276843	99.9276479	99.9276201	99.9275986	99.9275822	99.9275698	99.9275603	99.927553	99.9275474	99.9275432	99.92754	99.9275375	99.9275356	99.9275342	99.9275331	99.9275322	99.9275316	99.9275311	99.9275307	99.9275305	99.9275302	99.9275301	99.9275299	99.9275298	99.9275298	99.9275297	99.9275297	99.9275296	99.9275296	99.9275296	99.9275296	99.9275296	99.9275296	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295	99.9275295
5-Aminolevulinate_e0	100.0	99.9987097	99.9972043	99.9954332	99.9933814	99.9909846	99.9881715	99.9848713	99.981009	99.9764992	99.9712486	99.9651379	99.9580476	99.9498583	99.9404572	99.9297062	99.9175253	99.9038513	99.888702	99.871934	99.8537165	99.8342578	99.8137666	99.7924674	99.7707011	99.7488038	99.7271811	99.7061831	99.6860262	99.6669266	99.6490736	99.6325974	99.61752	99.6037741	99.5912923	99.5800114	99.569833	99.5606285	99.552283	99.5446971	99.537732	99.5313112	99.5253637	99.5198185	99.5146044	99.5096615	99.504936	99.5003941	99.4960104	99.4917595	99.4876162	99.4835581	99.4795709	99.4756404	99.4717589	99.4679192	99.4641137	99.4603353	99.456585	99.452851	99.4491322	99.4454276	99.4417363	99.4380571	99.434389	99.4340126	99.4339941	99.430799	99.4283398	99.4264443	99.4249801	99.4238645	99.4230148	99.4223622	99.4218581	99.4214742	99.4211833	99.4209607	99.4207888	99.4206576	99.4205583	99.4204826	99.4204243	99.4203795	99.4203457	99.4203199	99.4203002	99.420285	99.4202734	99.4202647	99.420258	99.4202528	99.4202489	99.4202459	99.4202436	99.4202419	99.4202405	99.4202395	99.4202387	99.4202381	99.4202377	99.4202373	99.4202371	99.4202369	99.4202367	99.4202366	99.4202365	99.4202364	99.4202364	99.4202363	99.4202363	99.4202363	99.4202363	99.4202363	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362	99.4202362
AMP_e0	100.0	99.9938374	99.9866463	99.9781853	99.9683821	99.9569291	99.9434863	99.9277136	99.9092536	99.8876973	99.8625989	99.8333871	99.7994907	99.7603384	99.7153912	99.6639885	99.6057469	99.5403648	99.4679271	99.387748	99.3006359	99.2075879	99.1096009	99.0077497	98.903664	98.7989512	98.6955515	98.5951389	98.498748	98.4074138	98.3220405	98.2432521	98.1711528	98.1054209	98.0457345	97.9917916	97.9431206	97.899107	97.8592017	97.8229287	97.7896247	97.7589237	97.7304859	97.7039715	97.6790406	97.6554064	97.6328121	97.6110953	97.5901347	97.5698092	97.5499975	97.5305935	97.5115284	97.4927339	97.474174	97.4558132	97.4376157	97.4195479	97.4016141	97.3837578	97.3659741	97.3482581	97.3306049	97.3130097	97.2954675	97.2936671	97.2935789	97.2782982	97.2665371	97.2574722	97.2504697	97.2451342	97.2410704	97.2379495	97.2355386	97.2337026	97.2323113	97.2312467	97.2304248	97.2297972	97.2293223	97.2289603	97.2286814	97.2284675	97.2283055	97.2281824	97.2280879	97.2280152	97.2279599	97.2279181	97.227886	97.2278613	97.2278425	97.2278283	97.2278174	97.227809	97.2278026	97.2277977	97.2277941	97.2277912	97.227789	97.2277874	97.2277861	97.2277852	97.2277844	97.2277839	97.2277834	97.2277831	97.2277828	97.2277826	97.2277825	97.2277824	97.2277823	97.2277822	97.2277822	97.2277822	97.2277821	97.2277821	97.2277821	97.2277821	97.2277821	97.2277821	97.2277821	97.2277821	97.227782	97.227782	97.227782	97.227782	97.227782	97.227782	97.227782	97.227782	97.227782	97.227782
ARSENOBETAINE_e0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
Acetate_e0	100.0	100.4555184	100.9735176	101.5672652	102.2410659	103.0117415	103.8978398	104.9179086	106.0913649	107.4404431	108.9894275	110.7688483	112.8092354	115.1411188	117.793205	120.8005595	124.1828994	127.9554286	132.1124231	136.6894874	141.641421	146.9128339	152.448336	158.188355	164.0434795	169.9258428	175.7294764	181.3632588	186.7711327	191.8970409	196.6920004	201.122477	205.1832133	208.8920317	212.2667548	215.3241245	218.0900963	220.5982812	222.8787276	224.9574583	226.8707346	228.6385188	230.2793357	231.8117102	233.2541672	234.6223464	235.9302105	237.1865841	238.3980398	239.5711501	240.7124876	241.8278129	242.9208243	243.9952211	245.0529235	246.0958523	247.125928	248.1449558	249.152748	250.1522412	251.1437117	252.1274358	253.1036897	254.0727498	255.0348923	255.1334237	255.1382524	255.9744252	256.6179651	257.113947	257.497079	257.7889933	258.0113224	258.1820619	258.3139594	258.4144067	258.4905185	258.5487613	258.5937228	258.6280588	258.6540386	258.673842	258.6891014	258.7008036	258.7096656	258.7164019	258.7215676	258.7255485	258.7285705	258.7308595	258.7326121	258.7339642	258.7349943	258.7357733	258.7363679	258.7368265	258.7371773	258.7374427	258.7376444	258.7377991	258.7379193	258.7380107	258.7380794	258.7381313	258.7381709	258.7382018	258.7382259	258.7382443	258.738258	258.7382681	258.7382758	258.7382817	258.7382863	258.73829	258.7382929	258.7382951	258.7382968	258.738298	258.7382988	258.7382994	258.7382999	258.7383003	258.7383006	258.7383008	258.738301	258.7383012	258.7383013	258.7383014	258.7383015	258.7383016	258.7383016	258.7383016	258.7383016	258.7383016
Adenine_e0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
Adenosine_e0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
