	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
2-Oxoglutarate	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
4-Hydroxybenzoate	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
5-Aminolevulinate	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
AMP	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Acetate	bc1001.bc1002.bc1010	3		0	bc1001.bc1002.bc1010	3	Metabolite
Adenosine	bc1001.bc1010	2	bc1001.bc1010	2	bc1001.bc1010bc1001.bc1010	4	Metabolite
Ala-Ala	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
BET	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
BIOT	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
CMP	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
CO2	bc1001.bc1002.bc1010	3		0	bc1001.bc1002.bc1010	3	Metabolite
Ca2+	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Chorismate	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Cl-	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Co2+	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
CoA	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Cu2+	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
D-Arabinose	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
D-Glucose	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Deoxycytidine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Deoxyguanosine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Folate	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Formate	bc1001	1	bc1001	1	bc1001bc1001	2	Metabolite
Fumarate	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
GTP	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Glycerol	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Glycine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
H+	bc1001.bc1002.bc1010	3		0	bc1001.bc1002.bc1010	3	Metabolite
H2O	bc1001.bc1002.bc1010	3		0	bc1001.bc1002.bc1010	3	Metabolite
Heme	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
K+	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Alanine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Arginine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Asparagine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Aspartate	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Cysteine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Glutamate	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Glutamine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Histidine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Isoleucine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Leucine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Lysine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Methionine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Phenylalanine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Proline	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Serine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Threonine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Tryptophan	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Tyrosine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
L-Valine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Mg	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Mn2+	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Myristic acid	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
N-Acetyl-D-glucosamine	bc1001	1	bc1001	1	bc1001bc1001	2	Metabolite
NADP	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
NH3	bc1010	1		0	bc1010	1	Metabolite
Niacin	bc1001.bc1002.bc1010	3		0	bc1001.bc1002.bc1010	3	Metabolite
Nicotinamide ribonucleotide	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Nitrite	bc1001.bc1002.bc1010	3		0	bc1001.bc1002.bc1010	3	Metabolite
O2	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
Oxidized glutathione	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
PPi	bc1002	1		0	bc1002	1	Metabolite
Putrescine	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010	3	bc1001.bc1002.bc1010bc1001.bc1002.bc1010	6	Metabolite
