	0.34975	0.39155	0.4328	0.4333	0.4339	0.43495	0.8229	1.6052	Source	Target
bc1003##BET##Microbe	0.0602901	0.00463946	0.00150737	0.0	0.0	0.0	0.0045450099999999995	2.8e-07	bc1003	BET
BET##bc1003##Metabolite	-0.0602901	-0.00463946	-0.00150737	0.0	0.0	0.0	-0.0045450099999999995	-2.8e-07	BET	bc1003
bc1003##BIOT##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	BIOT
BIOT##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	BIOT	bc1003
bc1003##CMP##Microbe	0.90347967	0.06952475000000001	0.022588720000000007	0.0	0.0	0.0	0.06810951999999999	4.16e-06	bc1003	CMP
CMP##bc1003##Metabolite	-0.90347967	-0.06952475000000001	-0.022588720000000007	0.0	0.0	0.0	-0.06810951999999999	-4.16e-06	CMP	bc1003
bc1003##CO2##Microbe	-77.29779379	-5.948235689999999	-1.9325925400000008	0.0	0.0	0.0	-5.8271549799999995	-0.00035555	bc1003	CO2
bc1003##Ca2+##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Ca2+
Ca2+##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Ca2+	bc1003
bc1003##Chorismate##Microbe	0.0602901	0.00463946	0.00150737	0.0	0.0	0.0	0.0045450099999999995	2.8e-07	bc1003	Chorismate
Chorismate##bc1003##Metabolite	-0.0602901	-0.00463946	-0.00150737	0.0	0.0	0.0	-0.0045450099999999995	-2.8e-07	Chorismate	bc1003
bc1003##Cl-##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Cl-
Cl-##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Cl-	bc1003
bc1003##Co2+##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Co2+
Co2+##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Co2+	bc1003
bc1003##CoA##Microbe	0.0602901	0.00463946	0.00150737	0.0	0.0	0.0	0.0045450099999999995	2.8e-07	bc1003	CoA
CoA##bc1003##Metabolite	-0.0602901	-0.00463946	-0.00150737	0.0	0.0	0.0	-0.0045450099999999995	-2.8e-07	CoA	bc1003
bc1003##Cu2+##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Cu2+
Cu2+##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Cu2+	bc1003
bc1003##D-Arabinose##Microbe	0.8060259799999999	0.06202548000000001	0.02015219	0.0	0.0	0.0	0.0607629	3.71e-06	bc1003	D-Arabinose
D-Arabinose##bc1003##Metabolite	-0.8060259799999999	-0.06202548000000001	-0.02015219	0.0	0.0	0.0	-0.0607629	-3.71e-06	D-Arabinose	bc1003
bc1003##D-Glucose##Microbe	38.559376750000006	2.96722907	0.9640580999999999	0.0	0.0	0.0	2.90682894	0.00017737	bc1003	D-Glucose
D-Glucose##bc1003##Metabolite	-38.559376750000006	-2.96722907	-0.9640580999999999	0.0	0.0	0.0	-2.90682894	-0.00017737	D-Glucose	bc1003
bc1003##Deoxycytidine##Microbe	0.22252782999999998	0.017124010000000002	0.005563619999999998	0.0	0.0	0.0	0.01677544	1.02e-06	bc1003	Deoxycytidine
Deoxycytidine##bc1003##Metabolite	-0.22252782999999998	-0.017124010000000002	-0.005563619999999998	0.0	0.0	0.0	-0.01677544	-1.02e-06	Deoxycytidine	bc1003
bc1003##Deoxyguanosine##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Deoxyguanosine
Deoxyguanosine##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Deoxyguanosine	bc1003
bc1003##Folate##Microbe	0.09043515	0.006959189999999999	0.0022610500000000006	0.0	0.0	0.0	0.00681752	4.2e-07	bc1003	Folate
Folate##bc1003##Metabolite	-0.09043515	-0.006959189999999999	-0.0022610500000000006	0.0	0.0	0.0	-0.00681752	-4.2e-07	Folate	bc1003
bc1003##Formate##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Formate
Formate##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Formate	bc1003
bc1003##GTP##Microbe	1.45460227	0.11193485	0.03636783000000002	0.0	0.0	0.0	0.10965633999999999	6.69e-06	bc1003	GTP
GTP##bc1003##Metabolite	-1.45460227	-0.11193485	-0.03636783000000002	0.0	0.0	0.0	-0.10965633999999999	-6.69e-06	GTP	bc1003
bc1003##Glycerol##Microbe	0.6691552000000001	0.05149297	0.01673016	0.0	0.0	0.0	0.050444789999999996	3.08e-06	bc1003	Glycerol
Glycerol##bc1003##Metabolite	-0.6691552000000001	-0.05149297	-0.01673016	0.0	0.0	0.0	-0.050444789999999996	-3.08e-06	Glycerol	bc1003
bc1003##Glycine##Microbe	5.38682028	0.41452770000000005	0.1346808	0.0	0.0	0.0	0.40608968	2.478e-05	bc1003	Glycine
Glycine##bc1003##Metabolite	-5.38682028	-0.41452770000000005	-0.1346808	0.0	0.0	0.0	-0.40608968	-2.478e-05	Glycine	bc1003
bc1003##H+##Microbe	-54.746660860000006	-4.21287628	-1.36877112	0.0	0.0	0.0	-4.12712009	-0.00025183	bc1003	H+
bc1003##H2O##Microbe	-141.69232076	-10.90353654	-3.5425787600000014	0.0	0.0	0.0	-10.68158704	-0.0006517599999999999	bc1003	H2O
bc1003##Heme##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Heme
Heme##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Heme	bc1003
bc1003##K+##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	K+
K+##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	K+	bc1003
bc1003##L-Alanine##Microbe	4.865742989999999	0.37442965	0.12165288000000002	0.0	0.0	0.0	0.36680786	2.238e-05	bc1003	L-Alanine
L-Alanine##bc1003##Metabolite	-4.865742989999999	-0.37442965	-0.12165288000000002	0.0	0.0	0.0	-0.36680786	-2.238e-05	L-Alanine	bc1003
bc1003##L-Arginine##Microbe	2.65013057	0.20393339000000005	0.06625832999999998	0.0	0.0	0.0	0.19978218	1.219e-05	bc1003	L-Arginine
L-Arginine##bc1003##Metabolite	-2.65013057	-0.20393339000000005	-0.06625832999999998	0.0	0.0	0.0	-0.19978218	-1.219e-05	L-Arginine	bc1003
bc1003##L-Asparagine##Microbe	2.15741677	0.16601797000000001	0.053939549999999975	0.0	0.0	0.0	0.16263856000000002	9.92e-06	bc1003	L-Asparagine
L-Asparagine##bc1003##Metabolite	-2.15741677	-0.16601797000000001	-0.053939549999999975	0.0	0.0	0.0	-0.16263856000000002	-9.92e-06	L-Asparagine	bc1003
bc1003##L-Aspartate##Microbe	2.15741677	0.16601797000000001	0.053939549999999975	0.0	0.0	0.0	0.16263856000000002	9.92e-06	bc1003	L-Aspartate
L-Aspartate##bc1003##Metabolite	-2.15741677	-0.16601797000000001	-0.053939549999999975	0.0	0.0	0.0	-0.16263856000000002	-9.92e-06	L-Aspartate	bc1003
bc1003##L-Cysteine##Microbe	0.81800059	0.06294694999999999	0.020451580000000004	0.0	0.0	0.0	0.061665620000000004	3.76e-06	bc1003	L-Cysteine
L-Cysteine##bc1003##Metabolite	-0.81800059	-0.06294694999999999	-0.020451580000000004	0.0	0.0	0.0	-0.061665620000000004	-3.76e-06	L-Cysteine	bc1003
bc1003##L-Glutamate##Microbe	2.74280109	0.2110646	0.06857527	0.0	0.0	0.0	0.20676821	1.262e-05	bc1003	L-Glutamate
L-Glutamate##bc1003##Metabolite	-2.74280109	-0.2110646	-0.06857527	0.0	0.0	0.0	-0.20676821	-1.262e-05	L-Glutamate	bc1003
bc1003##L-Glutamine##Microbe	2.29325546	0.17647106999999998	0.05733576000000001	0.0	0.0	0.0	0.17287887	1.055e-05	bc1003	L-Glutamine
L-Glutamine##bc1003##Metabolite	-2.29325546	-0.17647106999999998	-0.05733576000000001	0.0	0.0	0.0	-0.17287887	-1.055e-05	L-Glutamine	bc1003
bc1003##L-Histidine##Microbe	0.851486	0.06552372000000001	0.021288779999999993	0.0	0.0	0.0	0.06418994	3.92e-06	bc1003	L-Histidine
L-Histidine##bc1003##Metabolite	-0.851486	-0.06552372000000001	-0.021288779999999993	0.0	0.0	0.0	-0.06418994	-3.92e-06	L-Histidine	bc1003
bc1003##L-Isoleucine##Microbe	2.59751066	0.19988416999999997	0.06494273000000003	0.0	0.0	0.0	0.19581537999999998	1.195e-05	bc1003	L-Isoleucine
L-Isoleucine##bc1003##Metabolite	-2.59751066	-0.19988416999999997	-0.06494273000000003	0.0	0.0	0.0	-0.19581537999999998	-1.195e-05	L-Isoleucine	bc1003
bc1003##L-Leucine##Microbe	4.0325994099999996	0.31031742	0.10082269000000005	0.0	0.0	0.0	0.30400067999999997	1.855e-05	bc1003	L-Leucine
L-Leucine##bc1003##Metabolite	-4.0325994099999996	-0.31031742	-0.10082269000000005	0.0	0.0	0.0	-0.30400067999999997	-1.855e-05	L-Leucine	bc1003
bc1003##L-Lysine##Microbe	3.06630631	0.23595904	0.07666351000000002	0.0	0.0	0.0	0.23115592000000001	1.41e-05	bc1003	L-Lysine
L-Lysine##bc1003##Metabolite	-3.06630631	-0.23595904	-0.07666351000000002	0.0	0.0	0.0	-0.23115592000000001	-1.41e-05	L-Lysine	bc1003
bc1003##L-Methionine##Microbe	1.3126114800000002	0.10100835	0.032817789999999986	0.0	0.0	0.0	0.09895225	6.04e-06	bc1003	L-Methionine
L-Methionine##bc1003##Metabolite	-1.3126114800000002	-0.10100835	-0.032817789999999986	0.0	0.0	0.0	-0.09895225	-6.04e-06	L-Methionine	bc1003
bc1003##L-Phenylalanine##Microbe	1.65991933	0.12773445999999997	0.041501150000000014	0.0	0.0	0.0	0.12513432	7.64e-06	bc1003	L-Phenylalanine
L-Phenylalanine##bc1003##Metabolite	-1.65991933	-0.12773445999999997	-0.041501150000000014	0.0	0.0	0.0	-0.12513432	-7.64e-06	L-Phenylalanine	bc1003
bc1003##L-Proline##Microbe	1.98042249	0.15239787999999999	0.04951433999999999	0.0	0.0	0.0	0.14929571	9.11e-06	bc1003	L-Proline
L-Proline##bc1003##Metabolite	-1.98042249	-0.15239787999999999	-0.04951433999999999	0.0	0.0	0.0	-0.14929571	-9.11e-06	L-Proline	bc1003
bc1003##L-Serine##Microbe	2.29252522	0.17641486999999997	0.057317510000000016	0.0	0.0	0.0	0.17282381	1.055e-05	bc1003	L-Serine
L-Serine##bc1003##Metabolite	-2.29252522	-0.17641486999999997	-0.057317510000000016	0.0	0.0	0.0	-0.17282381	-1.055e-05	L-Serine	bc1003
bc1003##L-Threonine##Microbe	2.26744024	0.17448453	0.05669033000000001	0.0	0.0	0.0	0.17093276999999998	1.043e-05	bc1003	L-Threonine
L-Threonine##bc1003##Metabolite	-2.26744024	-0.17448453	-0.05669033000000001	0.0	0.0	0.0	-0.17093276999999998	-1.043e-05	L-Threonine	bc1003
bc1003##L-Tryptophan##Microbe	0.5070646900000001	0.03901975	0.012677590000000002	0.0	0.0	0.0	0.03822547	2.33e-06	bc1003	L-Tryptophan
L-Tryptophan##bc1003##Metabolite	-0.5070646900000001	-0.03901975	-0.012677590000000002	0.0	0.0	0.0	-0.03822547	-2.33e-06	L-Tryptophan	bc1003
bc1003##L-Tyrosine##Microbe	1.2963635199999999	0.09975803	0.032411560000000006	0.0	0.0	0.0	0.09772739	5.96e-06	bc1003	L-Tyrosine
L-Tyrosine##bc1003##Metabolite	-1.2963635199999999	-0.09975803	-0.032411560000000006	0.0	0.0	0.0	-0.09772739	-5.96e-06	L-Tyrosine	bc1003
bc1003##L-Valine##Microbe	3.7838507	0.29117566000000006	0.09460349000000001	0.0	0.0	0.0	0.28524856	1.741e-05	bc1003	L-Valine
L-Valine##bc1003##Metabolite	-3.7838507	-0.29117566000000006	-0.09460349000000001	0.0	0.0	0.0	-0.28524856	-1.741e-05	L-Valine	bc1003
bc1003##Mg##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Mg
Mg##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Mg	bc1003
bc1003##Mn2+##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Mn2+
Mn2+##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Mn2+	bc1003
bc1003##Myristic acid##Microbe	1.3433766400000002	0.10337579	0.03358699	0.0	0.0	0.0	0.1012715	6.18e-06	bc1003	Myristic acid
Myristic acid##bc1003##Metabolite	-1.3433766400000002	-0.10337579	-0.03358699	0.0	0.0	0.0	-0.1012715	-6.18e-06	Myristic acid	bc1003
bc1003##N-Acetyl-D-glucosamine##Microbe	0.94407276	0.07264847999999999	0.023603620000000006	0.0	0.0	0.0	0.07116966999999999	4.34e-06	bc1003	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1003##Metabolite	-0.94407276	-0.07264847999999999	-0.023603620000000006	0.0	0.0	0.0	-0.07116966999999999	-4.34e-06	N-Acetyl-D-glucosamine	bc1003
bc1003##NADP##Microbe	0.0602901	0.00463946	0.00150737	0.0	0.0	0.0	0.0045450099999999995	2.8e-07	bc1003	NADP
NADP##bc1003##Metabolite	-0.0602901	-0.00463946	-0.00150737	0.0	0.0	0.0	-0.0045450099999999995	-2.8e-07	NADP	bc1003
bc1003##Niacin##Microbe	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	bc1003	Niacin
bc1003##Nicotinamide ribonucleotide##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Nicotinamide ribonucleotide	bc1003
bc1003##Nitrite##Microbe	0.01004835	0.0007732400000000001	0.00025122999999999996	0.0	0.0	0.0	0.0007574999999999999	5e-08	bc1003	Nitrite
Nitrite##bc1003##Metabolite	-0.01004835	-0.0007732400000000001	-0.00025122999999999996	0.0	0.0	0.0	-0.0007574999999999999	-5e-08	Nitrite	bc1003
bc1003##O2##Microbe	70.22301597	5.403815939999999	1.7557095699999996	0.0	0.0	0.0	5.293817290000001	0.00032302	bc1003	O2
O2##bc1003##Metabolite	-70.22301597	-5.403815939999999	-1.7557095699999996	0.0	0.0	0.0	-5.293817290000001	-0.00032302	O2	bc1003
bc1003##Oxidized glutathione##Microbe	0.015072519999999999	0.0011598599999999998	0.0003768500000000002	0.0	0.0	0.0	0.0011362499999999999	7e-08	bc1003	Oxidized glutathione
Oxidized glutathione##bc1003##Metabolite	-0.015072519999999999	-0.0011598599999999998	-0.0003768500000000002	0.0	0.0	0.0	-0.0011362499999999999	-7e-08	Oxidized glutathione	bc1003
bc1003##PPi##Microbe	-0.19827797	-0.015257930000000003	-0.004957329999999999	0.0	0.0	0.0	-0.01494734	-9.1e-07	bc1003	PPi
bc1003##Putrescine##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Putrescine
Putrescine##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Putrescine	bc1003
bc1003##Pyridoxal##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Pyridoxal
Pyridoxal##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Pyridoxal	bc1003
bc1003##Riboflavin##Microbe	0.09043515	0.006959189999999999	0.0022610500000000006	0.0	0.0	0.0	0.00681752	4.2e-07	bc1003	Riboflavin
Riboflavin##bc1003##Metabolite	-0.09043515	-0.006959189999999999	-0.0022610500000000006	0.0	0.0	0.0	-0.00681752	-4.2e-07	Riboflavin	bc1003
bc1003##S-Adenosyl-L-methionine##Microbe	0.09043515	0.006959189999999999	0.0022610500000000006	0.0	0.0	0.0	0.00681752	4.2e-07	bc1003	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1003##Metabolite	-0.09043515	-0.006959189999999999	-0.0022610500000000006	0.0	0.0	0.0	-0.00681752	-4.2e-07	S-Adenosyl-L-methionine	bc1003
bc1003##Spermidine##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Spermidine
Spermidine##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Spermidine	bc1003
bc1003##Sulfate##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Sulfate
Sulfate##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Sulfate	bc1003
bc1003##TRHL##Microbe	0.63629393	0.04896422	0.015908569999999997	0.0	0.0	0.0	0.047967510000000005	2.93e-06	bc1003	TRHL
TRHL##bc1003##Metabolite	-0.63629393	-0.04896422	-0.015908569999999997	0.0	0.0	0.0	-0.047967510000000005	-2.93e-06	TRHL	bc1003
bc1003##TTP##Microbe	0.12162286000000001	0.00935914	0.0030408099999999997	0.0	0.0	0.0	0.00916863	5.6e-07	bc1003	TTP
TTP##bc1003##Metabolite	-0.12162286000000001	-0.00935914	-0.0030408099999999997	0.0	0.0	0.0	-0.00916863	-5.6e-07	TTP	bc1003
bc1003##Thiamin##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Thiamin
Thiamin##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Thiamin	bc1003
bc1003##UMP##Microbe	1.0059030999999998	0.07740645999999998	0.025149500000000005	0.0	0.0	0.0	0.07583079	4.63e-06	bc1003	UMP
UMP##bc1003##Metabolite	-1.0059030999999998	-0.07740645999999998	-0.025149500000000005	0.0	0.0	0.0	-0.07583079	-4.63e-06	UMP	bc1003
bc1003##Zn2+##Microbe	0.03014505	0.00231973	0.0007536799999999996	0.0	0.0	0.0	0.00227251	1.4e-07	bc1003	Zn2+
Zn2+##bc1003##Metabolite	-0.03014505	-0.00231973	-0.0007536799999999996	0.0	0.0	0.0	-0.00227251	-1.4e-07	Zn2+	bc1003
bc1003##dATP##Microbe	0.12162286000000001	0.00935914	0.0030408099999999997	0.0	0.0	0.0	0.00916863	5.6e-07	bc1003	dATP
dATP##bc1003##Metabolite	-0.12162286000000001	-0.00935914	-0.0030408099999999997	0.0	0.0	0.0	-0.00916863	-5.6e-07	dATP	bc1003
bc1003##dGTP##Microbe	0.19238278	0.01480428	0.00480994	0.0	0.0	0.0	0.01450293	8.8e-07	bc1003	dGTP
dGTP##bc1003##Metabolite	-0.19238278	-0.01480428	-0.00480994	0.0	0.0	0.0	-0.01450293	-8.8e-07	dGTP	bc1003
bc1003##ddca##Microbe	0.26867533000000005	0.020675159999999998	0.00671739	0.0	0.0	0.0	0.0202543	1.24e-06	bc1003	ddca
ddca##bc1003##Metabolite	-0.26867533000000005	-0.020675159999999998	-0.00671739	0.0	0.0	0.0	-0.0202543	-1.24e-06	ddca	bc1003
bc1003##fe3##Microbe	0.09043515	0.006959189999999999	0.0022610500000000006	0.0	0.0	0.0	0.00681752	4.2e-07	bc1003	fe3
fe3##bc1003##Metabolite	-0.09043515	-0.006959189999999999	-0.0022610500000000006	0.0	0.0	0.0	-0.00681752	-4.2e-07	fe3	bc1003
bc1003##meso-2,6-Diaminopimelate##Microbe	0.26867533000000005	0.020675159999999998	0.00671739	0.0	0.0	0.0	0.0202543	1.24e-06	bc1003	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1003##Metabolite	-0.26867533000000005	-0.020675159999999998	-0.00671739	0.0	0.0	0.0	-0.0202543	-1.24e-06	meso-2,6-Diaminopimelate	bc1003
bc1009##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	1.34022149	0.103133	0.03350808999999999	0.0	0.0	0.0	0.10103365	6.17e-06	bc1009	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1009##Metabolite	-1.34022149	-0.103133	-0.03350808999999999	0.0	0.0	0.0	-0.10103365	-6.17e-06	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1009
bc1009##4-Hydroxybenzoate##Microbe	0.030188099999999995	0.00232304	0.0007547600000000002	0.0	0.0	0.0	0.00227575	1.4e-07	bc1009	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1009##Metabolite	-0.030188099999999995	-0.00232304	-0.0007547600000000002	0.0	0.0	0.0	-0.00227575	-1.4e-07	4-Hydroxybenzoate	bc1009
bc1009##5-Aminolevulinate##Microbe	0.24150477999999997	0.018584319999999998	0.006038080000000001	0.0	0.0	0.0	0.01820603	1.11e-06	bc1009	5-Aminolevulinate
5-Aminolevulinate##bc1009##Metabolite	-0.24150477999999997	-0.018584319999999998	-0.006038080000000001	0.0	0.0	0.0	-0.01820603	-1.11e-06	5-Aminolevulinate	bc1009
bc1009##AMP##Microbe	1.12487228	0.0865614	0.028123949999999995	0.0	0.0	0.0	0.08479938000000001	5.18e-06	bc1009	AMP
AMP##bc1009##Metabolite	-1.12487228	-0.0865614	-0.028123949999999995	0.0	0.0	0.0	-0.08479938000000001	-5.18e-06	AMP	bc1009
bc1009##Acetate##Microbe	-62.608271540000004	-4.817844559999999	-1.5653264199999999	0.0	0.0	0.0	-4.71977365	-0.00028813	bc1009	Acetate
bc1009##Ala-Ala##Microbe	0.269059	0.020704680000000003	0.006726989999999999	0.0	0.0	0.0	0.02028322	1.24e-06	bc1009	Ala-Ala
Ala-Ala##bc1009##Metabolite	-0.269059	-0.020704680000000003	-0.006726989999999999	0.0	0.0	0.0	-0.02028322	-1.24e-06	Ala-Ala	bc1009
bc1009##BET##Microbe	0.060376189999999996	0.00464609	0.0015095200000000003	0.0	0.0	0.0	0.0045515	2.8e-07	bc1009	BET
BET##bc1009##Metabolite	-0.060376189999999996	-0.00464609	-0.0015095200000000003	0.0	0.0	0.0	-0.0045515	-2.8e-07	BET	bc1009
bc1009##BIOT##Microbe	0.030188099999999995	0.00232304	0.0007547600000000002	0.0	0.0	0.0	0.00227575	1.4e-07	bc1009	BIOT
BIOT##bc1009##Metabolite	-0.030188099999999995	-0.00232304	-0.0007547600000000002	0.0	0.0	0.0	-0.00227575	-1.4e-07	BIOT	bc1009
bc1009##CMP##Microbe	0.90476983	0.06962403000000002	0.02262096999999999	0.0	0.0	0.0	0.06820679	4.16e-06	bc1009	CMP
CMP##bc1009##Metabolite	-0.90476983	-0.06962403000000002	-0.02262096999999999	0.0	0.0	0.0	-0.06820679	-4.16e-06	CMP	bc1009
bc1009##CO2##Microbe	-77.5845025	-5.970298550000001	-1.9397608100000001	0.0	0.0	0.0	-5.84876857	-0.00035704	bc1009	CO2
bc1009##Ca2+##Microbe	0.030188099999999995	0.00232304	0.0007547600000000002	0.0	0.0	0.0	0.00227575	1.4e-07	bc1009	Ca2+
Ca2+##bc1009##Metabolite	-0.030188099999999995	-0.00232304	-0.0007547600000000002	0.0	0.0	0.0	-0.00227575	-1.4e-07	Ca2+	bc1009
bc1009##Chorismate##Microbe	0.060376189999999996	0.00464609	0.0015095200000000003	0.0	0.0	0.0	0.0045515	2.8e-07	bc1009	Chorismate
Chorismate##bc1009##Metabolite	-0.060376189999999996	-0.00464609	-0.0015095200000000003	0.0	0.0	0.0	-0.0045515	-2.8e-07	Chorismate	bc1009
bc1009##Cl-##Microbe	0.030188099999999995	0.00232304	0.0007547600000000002	0.0	0.0	0.0	0.00227575	1.4e-07	bc1009	Cl-
Cl-##bc1009##Metabolite	-0.030188099999999995	-0.00232304	-0.0007547600000000002	0.0	0.0	0.0	-0.00227575	-1.4e-07	Cl-	bc1009
bc1009##Co2+##Microbe	0.030188099999999995	0.00232304	0.0007547600000000002	0.0	0.0	0.0	0.00227575	1.4e-07	bc1009	Co2+
Co2+##bc1009##Metabolite	-0.030188099999999995	-0.00232304	-0.0007547600000000002	0.0	0.0	0.0	-0.00227575	-1.4e-07	Co2+	bc1009
bc1009##CoA##Microbe	0.060376189999999996	0.00464609	0.0015095200000000003	0.0	0.0	0.0	0.0045515	2.8e-07	bc1009	CoA
