	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
4-Hydroxybenzoate	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
5-Aminolevulinate	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
AMP	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
Acetate	bc1003.bc1009.bc1001.bc1012	4		0	bc1003.bc1009.bc1001.bc1012	4	Metabolite
Adenosine	bc1001	1	bc1001	1	bc1001bc1001	2	Metabolite
Ala-Ala	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
BET	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
BIOT	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
CMP	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
CO2	bc1003.bc1009.bc1001.bc1012	4		0	bc1003.bc1009.bc1001.bc1012	4	Metabolite
Ca2+	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012	4	bc1003.bc1009.bc1001.bc1012bc1003.bc1009.bc1001.bc1012	8	Metabolite
