	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1010	bc1008	D-Glucose	-0.0502513181491154	0.00012413303307465493	0.0502513181491154	-1.0	0.2241680578251848	-0.2241680578251848
1	bc1012	bc1008	D-Glucose	-0.05499951192092844	1.879046487891285e-05	0.05499951192092844	-1.0	0.23451974740078593	-0.23451974740078593
2	bc1008	bc1012	O2	-0.0006666360814178374	1.8393839211316013e-06	0.0006666360814178374	-1.0	0.025819296687126035	-0.025819296687126035
3	bc1010	bc1012	Fumarate.O2	-0.029740747636509506	0.003660989788167397	0.029740747636509506	-1.0	0.1724550597590848	-0.1724550597590848
4	bc1008	bc1010	O2	-0.0009415237136662049	2.3277745073947524e-06	0.0009415237136662049	-1.0	0.030684258401763677	-0.030684258401763677
5	bc1012	bc1010	O2	-0.042000360907380525	0.004632169328535121	0.042000360907380525	-1.0	0.20493989584114783	-0.20493989584114783
6	bc1008	bc1012	D-Glucose.O2	-0.03973757241452026	0.09379286555971912	0.03973757241452026	-1.0	0.1993428514256788	-0.1993428514256788
7	bc1010	bc1012	D-Glucose.Fumarate.O2	-0.002012309538499349	0.0004082907134131084	0.002012309538499349	-1.0	0.04485877326119551	-0.04485877326119551
8	bc1010	bc1012	D-Glucose.O2	-0.00681493795706722	0.0006054973708784015	0.00681493795706722	-1.0	0.08255263749310024	-0.08255263749310024
9	bc1008	bc1010	D-Glucose	-0.09427543392813778	0.0034240908587827214	0.09427543392813778	-1.0	0.30704304898195917	-0.30704304898195917
10	bc1012	bc1010	D-Glucose	-0.09427543392813922	0.0034240908587828273	0.09427543392813922	-1.0	0.3070430489819615	-0.3070430489819615
11	bc1008	bc1012	D-Glucose	-0.12324627904882687	0.0058554368313963635	0.12324627904882687	-1.0	0.35106449414434787	-0.35106449414434787
12	bc1010	bc1012	D-Glucose	-0.12324627904882798	0.00585543683139647	0.12324627904882798	-1.0	0.3510644941443495	-0.3510644941443495
