	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1001	bc1009	O2	-0.0678434520656038	0.00579049304694865	0.0678434520656038	-1.0	0.2604677562878058	-0.2604677562878058
1	bc1002	bc1009	O2	-0.0679334378498646	0.0058164817545892904	0.0679334378498646	-1.0	0.2606404378638599	-0.2606404378638599
2	bc1008	bc1009	O2	-0.0015208492869288094	2.9098595374958297e-06	0.0015208492869288094	-1.0	0.03899806773327121	-0.03899806773327121
3	bc1002	bc1001	O2	-0.06756386615897322	0.0057533682153443995	0.06756386615897322	-1.0	0.25993050255592015	-0.25993050255592015
4	bc1008	bc1001	O2	-0.0015125755581090875	2.8782852040988476e-06	0.0015125755581090875	-1.0	0.0388918443649705	-0.0388918443649705
5	bc1009	bc1001	O2	-0.0674743699156442	0.005727661506236387	0.0674743699156442	-1.0	0.25975829133185374	-0.25975829133185374
6	bc1001	bc1008	D-Glucose	-0.04596980469605977	0.0001658873865669331	0.04596980469605977	-1.0	0.21440570117433858	-0.21440570117433858
7	bc1002	bc1008	D-Glucose	-0.04639062473969315	0.0001544274425093895	0.04639062473969315	-1.0	0.21538482940934617	-0.21538482940934617
8	bc1009	bc1008	D-Glucose	-0.04597384623510706	0.00016577063657530262	0.04597384623510706	-1.0	0.21441512594755777	-0.21441512594755777
9	bc1001	bc1002	O2	-0.06759672309839146	0.005766220516719535	0.06759672309839146	-1.0	0.25999369818976664	-0.25999369818976664
10	bc1008	bc1002	O2	-0.001515318354135373	2.8976620176967934e-06	0.001515318354135373	-1.0	0.038927090234634455	-0.038927090234634455
11	bc1009	bc1002	O2	-0.06759672309839172	0.005766220516719582	0.06759672309839172	-1.0	0.25999369818976714	-0.25999369818976714
12	bc1001	bc1002	D-Glucose	-0.15102473693995766	0.018085722063645532	0.15102473693995766	-1.0	0.388619012581677	-0.388619012581677
13	bc1008	bc1002	D-Glucose	-0.15111780618700985	0.01809664367236667	0.15111780618700985	-1.0	0.38873873769796835	-0.38873873769796835
14	bc1009	bc1002	D-Glucose	-0.15102476969635542	0.01808572190765161	0.15102476969635542	-1.0	0.3886190547262903	-0.3886190547262903
15	bc1001	bc1009	D-Glucose.O2	-7.143238739142469e-05	1.9874146497874446e-05	7.143238739142469e-05	-1.0	0.00845176829967698	-0.00845176829967698
16	bc1002	bc1009	O2.D-Glucose	-9.195372733518163e-05	3.293341997229927e-05	9.195372733518163e-05	-1.0	0.009589250613847864	-0.009589250613847864
17	bc1008	bc1009	D-Glucose.O2	-0.0007959993808460935	0.0024678776007865657	0.0007959993808460935	-1.0	0.028213460986665453	-0.028213460986665453
18	bc1002	bc1001	D-Glucose	-0.15470722425317307	0.01902515638169459	0.15470722425317307	-1.0	0.39332839238119216	-0.39332839238119216
19	bc1008	bc1001	D-Glucose	-0.15470722425317138	0.019025156381694174	0.15470722425317138	-1.0	0.39332839238119	-0.39332839238119
20	bc1009	bc1001	D-Glucose	-0.15470722425317254	0.01902515638169446	0.15470722425317254	-1.0	0.3933283923811915	-0.3933283923811915
21	bc1001	bc1009	D-Glucose	-0.13955924629030275	0.015498014100207382	0.13955924629030275	-1.0	0.3735762924628686	-0.3735762924628686
22	bc1002	bc1009	D-Glucose	-0.13955924629030356	0.015498014100207567	0.13955924629030356	-1.0	0.3735762924628697	-0.3735762924628697
23	bc1008	bc1009	D-Glucose	-0.13955924629030206	0.01549801410020723	0.13955924629030206	-1.0	0.3735762924628677	-0.3735762924628677
