	0.0000	0.0020	0.0084	0.0085	0.0330	0.0331	0.0333	0.0336	0.0339	0.0462	0.0463	0.0484	0.0486	0.0487	0.0488	0.0493	0.0494	0.0496	0.0748	0.0751	0.0752	0.1475	0.1476	0.1477	0.1479	0.1540	0.1687	0.1691	0.1693	0.1794	0.2068	0.2074	0.2835	0.3217	0.3448	0.4390	0.4965	0.5260	0.5585	0.5665	1.0530	1.1083	5.2447	6.1540	7.8481	8.7234	15.9502	Source	Target
Riboflavin##Phosphate-e0##Flavonifractor_plautii_YL31	0.0	-6.039755362508004e-10	-3.646505319920834e-11	-4.719424850918585e-10	9.427765235159313e-10	5.285016868583625e-11	5.74402747588465e-10	-4.953477628077962e-10	-4.654054919228656e-11	1.8680168523133034e-10	0.0	-1.0235936542812851e-09	-8.324718692165334e-11	-5.6061821851471905e-11	2.38344455283368e-10	2.9393731892923824e-10	-8.051870281633455e-11	1.283240180782741e-10	3.8482994568767026e-10	-2.77950107374636e-10	-1.5191830016192398e-09	-2.0009878198834485e-09	2.3563160311823594e-09	-2.311267621735169e-09	127.4577549630339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-73.27557622905195	6.687628228974063e-11	Riboflavin	Phosphate-e0
Riboflavin##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	-7.309211014216999e-10	-176.57632586243355	93.29492052486322	-174.9867597900225	-76.16777415692445	-559.7274961886965	468.9095787578252	98.32404658360798	5.068727659818251e-10	0.0	1152.9633473720169	5.262563718133606e-10	3.3287506084889174e-10	-1.093440005206503e-09	-832.8490760478722	-4.126832209294662e-11	-723.3359420577493	2.113438313244842e-10	385.53574538205817	-340.3768863848219	2362.0437218471993	-2333.658395303325	2284.9995363035882	-2284.9995363035882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Glutamate-e0
Riboflavin##D-Glucose-e0##Flavonifractor_plautii_YL31	0.0	-1.8317791727895383e-11	-2.255973186038318e-13	-2.774136476091371e-11	6.067502056339436e-11	-3.872457909892546e-13	3.021582983819826e-11	-2.637179363773612e-11	-3.986144747614162e-12	3.7907454952801345e-12	0.0	-5.4495075119120884e-11	-2.97895041967422e-11	-6.822986620136362e-12	4.1955772189794516e-11	1.439559582649963e-11	3.3022473644450656e-12	1.2631673484975181e-11	2.674127586033137e-11	-2.5945467996280058e-11	-7.045564132113213e-11	-1.1924150555842061e-10	-2333.6583952621518	2284.9995362631353	57.39973028184959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Glucose-e0
Riboflavin##Mn2+-e0##Flavonifractor_plautii_YL31	0.0	-3.643307877609914e-12	-1.5631940186722204e-13	-3.4932057246805925e-12	7.009282043668463e-12	4.3720582709738665e-13	4.137690190475496e-12	-3.5523806118931134e-12	-3.609335053056384e-13	6.507017147328042e-13	0.0	-7.320366535168432e-12	-8.931744233109384e-13	-3.6637359812630166e-13	1.4735990205849703e-12	2.1275203820891875e-12	-3.376188217885101e-13	9.582334925539726e-13	3.1965541325007507e-12	-2.0692336732963668e-12	-9.359513164497457e-12	-1.4434120565454123e-11	1.793987181031298e-11	-1.7482348901864952e-11	0.9241112603439726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603186801	3.5638159090467525e-14	Riboflavin	Mn2+-e0
Riboflavin##Zn2+-e0##Flavonifractor_plautii_YL31	0.0	-2.6897373217593668e-12	-7.038813976123492e-14	-3.3751890171629384e-12	6.885825243330146e-12	1.986188991054405e-13	4.054645508233534e-12	-3.4363623058197845e-12	-5.88418203051333e-13	2.2071233729548112e-13	0.0	-8.502532011789299e-12	-2.1804780203638074e-13	-2.431388423929093e-13	3.6191050156730853e-12	1.9698687125924152e-12	-1.2224665724147599e-12	7.895906151134113e-13	3.296918293926865e-12	-2.1137536165838355e-12	-1.0492828828034817e-11	-1.4612977494721235e-11	1.807975991141575e-11	-1.7903012405895424e-11	0.9241112603452193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603171457	4.629630012686903e-14	Riboflavin	Zn2+-e0
Riboflavin##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	-2.2945556565900915e-10	-1.4658496638730867e-11	-1.4502177236863645e-10	2.906404006353114e-10	1.4594547792512458e-11	353.8753851971888	-312.6063858396883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-413.99236523239955	372.7233658747567	-4.696474320553534e-10	-6.320561851680395e-10	7.356817377512925e-10	-7.232330290207756e-10	41.26899935873209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.26899935755501	-3.219327027181862e-10	Riboflavin	L-Lysine-e0
Riboflavin##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	-1.2080647593393223e-10	-9.308109838457312e-13	-2.0689583379862597e-10	4.1750070067791967e-10	2.049205249932129e-11	57.82883678983194	0.0	0.0	0.0	0.0	0.0	-3186.4385849600444	-1.3960743672214448e-09	3058.3511756450243	3.0033220355107915e-10	-7.261746759468224e-11	1.4210854715202004e-10	413.99236523278466	-372.72336587504265	-1851.103780077862	-2.9165903470129706e-08	3.405102688702755e-08	-3.3449396141804755e-08	1937.9221900649313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Aspartate-e0
Riboflavin##Sulfate-e0##Flavonifractor_plautii_YL31	0.0	-1.2329026688462363e-12	1.2578826869003024e-13	-3.4152680683519065e-12	6.7275074400185986e-12	6.299405441723138e-13	3.7769787297747826e-12	-3.2495117707753707e-12	-4.2088554863539684e-13	3.136380044566067e-13	0.0	-8.31812396739906e-12	-6.478151348687788e-13	-4.036770917537069e-13	-3.6637359812630166e-14	4.833133893100694e-12	-1.900701818158268e-13	3.506195334068707e-12	3.401168235939167e-12	-3.05089287166993e-12	-8.889999847383478e-12	-1.7720269696042124e-11	1.6296186622355435e-11	-1.5992984714330305e-11	0.9241112603475043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603178637	-2.7755575615628914e-15	Riboflavin	Sulfate-e0
Putrescine-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	-8.659739592076221e-15	7.771561172376096e-16	-2.2370993946196904e-13	2.560174294785611e-13	1.7319479184152442e-14	1.91402449445377e-13	-1.9806378759312793e-13	-5.573319583618286e-14	-0.9999999999999625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	L-Arginine-e0
