	0.0000-0.2690	0.2690-0.2759	0.2787-0.3913	0.3914-0.3921	0.3940-1.1675	1.1675-2.0000	Source	Target
O2##bc1015##Metabolite##None	0.15324853629752633	0.15324853629752633	0.15324853629752633	-1.5379899521223486	0.0	0.0	O2	bc1015
bc1015##O2##Microbe##O2_e0	-1.0	-1.0	-1.0	-0.9999999999998326	0.0	0.0	bc1015	O2
bc1015##Mg##Microbe##O2_e0	-0.0004300397838237578	-0.0004300397838237578	-0.0004300397838237578	0.004315844591581179	0.0	0.0	bc1015	Mg
bc1015##NH3##Microbe##O2_e0	0.0021501989191229083	0.0021501989191229083	0.0021501989191229083	-0.021579222957600147	0.0	0.0	bc1015	NH3
bc1015##AMP##Microbe##O2_e0	-0.016454230572098705	-0.016454230572098705	-0.016454230572098705	0.16513333112874018	0.0	0.0	bc1015	AMP
bc1015##L-Asparagine##Microbe##O2_e0	-0.03077702720522029	-0.03077702720522029	-0.03077702720522029	0.30887576313245746	0.0	0.0	bc1015	L-Asparagine
bc1015##4-Hydroxybenzoate##Microbe##O2_e0	-0.0004300397838117923	-0.0004300397838117923	-0.0004300397838117923	0.004315844590588679	0.0	0.0	bc1015	4-Hydroxybenzoate
bc1015##N-Acetyl-D-glucosamine##Microbe##O2_e0	-0.01576138974831096	-0.01576138974831096	-0.01576138974831096	0.15818003649562162	0.0	0.0	bc1015	N-Acetyl-D-glucosamine
bc1015##ddca##Microbe##O2_e0	-0.010012133511630047	-0.010012133511630047	-0.010012133511630047	0.10048096453233524	0.0	0.0	bc1015	ddca
bc1015##L-Isoleucine##Microbe##O2_e0	-0.03705526778810123	-0.03705526778810123	-0.03705526778810123	0.37188367933686167	0.0	0.0	bc1015	L-Isoleucine
bc1015##CoA##Microbe##O2_e0	-0.0008600795676485535	-0.0008600795676485535	-0.0008600795676485535	0.008631689182688586	0.0	0.0	bc1015	CoA
bc1015##L-Glutamine##Microbe##O2_e0	-0.03271485920168494	-0.03271485920168494	-0.03271485920168494	0.3283236887796623	0.0	0.0	bc1015	L-Glutamine
bc1015##BET##Microbe##O2_e0	-0.0008600795676383293	-0.0008600795676383293	-0.0008600795676383293	0.008631689182202978	0.0	0.0	bc1015	BET
bc1015##Glycine##Microbe##O2_e0	-0.07684667920723608	-0.07684667920723608	-0.07684667920723608	0.7712270755091554	0.0	0.0	bc1015	Glycine
bc1015##dGTP##Microbe##O2_e0	-0.0018104299737457083	-0.0018104299737457083	-0.0018104299737457083	0.018169329221125387	0.0	0.0	bc1015	dGTP
bc1015##fe3##Microbe##O2_e0	-0.0012901193514718255	-0.0012901193514718255	-0.0012901193514718255	0.012947533774278602	0.0	0.0	bc1015	fe3
bc1015##Arsenate##Microbe##O2_e0	0.00021501989191357153	0.00021501989191357153	0.00021501989191357153	-0.0021579222958096893	0.0	0.0	bc1015	Arsenate
bc1015##meso-2,6-Diaminopimelate##Microbe##O2_e0	-0.0038328374911225167	-0.0038328374911225167	-0.0038328374911225167	0.03846604797594522	0.0	0.0	bc1015	meso-2,6-Diaminopimelate
bc1015##Deoxycytidine##Microbe##O2_e0	-0.0022404697575750814	-0.0022404697575750814	-0.0022404697575750814	0.02248517381270255	0.0	0.0	bc1015	Deoxycytidine
bc1015##D-Glucose##Microbe##O2_e0	-0.5498210459980584	-0.5498210459980584	-0.5498210459980584	0.0	0.0	0.0	bc1015	D-Glucose
bc1015##Heme##Microbe##O2_e0	-0.00043003978382413283	-0.00043003978382413283	-0.00043003978382413283	0.004315844591568256	0.0	0.0	bc1015	Heme
bc1015##Nicotinamide ribonucleotide##Microbe##O2_e0	-0.0004300397838242411	-0.0004300397838242411	-0.0004300397838242411	0.004315844591486934	0.0	0.0	bc1015	Nicotinamide ribonucleotide
bc1015##Mn2+##Microbe##O2_e0	-0.00043003978382575604	-0.00043003978382575604	-0.00043003978382575604	0.0043158445914850685	0.0	0.0	bc1015	Mn2+
bc1015##Co2+##Microbe##O2_e0	-0.0004300397838240047	-0.0004300397838240047	-0.0004300397838240047	0.004315844591569481	0.0	0.0	bc1015	Co2+
bc1015##L-Glutamate##Microbe##O2_e0	-0.03912793539575096	-0.03912793539575096	-0.03912793539575096	0.39268480430443486	0.0	0.0	bc1015	L-Glutamate
bc1015##L-Serine##Microbe##O2_e0	-0.032704441731679995	-0.032704441731679995	-0.032704441731679995	0.3282191398908472	0.0	0.0	bc1015	L-Serine
bc1015##Ala-Ala##Microbe##O2_e0	-0.003832837491122543	-0.003832837491122543	-0.003832837491122543	0.038466047975937265	0.0	0.0	bc1015	Ala-Ala
bc1015##Thiamin##Microbe##O2_e0	-0.0004300397838266751	-0.0004300397838266751	-0.0004300397838266751	0.004315844591411506	0.0	0.0	bc1015	Thiamin
bc1015##Spermidine##Microbe##O2_e0	-0.00043003978382583514	-0.00043003978382583514	-0.00043003978382583514	0.004315844591530022	0.0	0.0	bc1015	Spermidine
bc1015##L-Proline##Microbe##O2_e0	-0.028252082622971516	-0.028252082622971516	-0.028252082622971516	0.28353562291981727	0.0	0.0	bc1015	L-Proline
