	0.0000-0.2690	0.2690-0.2759	0.2787-0.3913	0.3914-0.3921	0.3940-1.1675	1.1675-2.0000	Source	Target
bc1012##Cu2+##Microbe	-0.000524728183300829	-0.0021969791127742135	-0.00044210197115641806	-0.00044210197115641806	-0.00050944990090289	-0.00050944990090289	bc1012	Cu2+
bc1012##L-Arginine##Microbe	-0.04613023290564135	-0.19314220464350484	-0.03886634556049612	-0.03886634556049612	-0.044787078968431204	-0.044787078968431204	bc1012	L-Arginine
bc1012##Sulfate##Microbe	-0.0005247281833001365	-0.002196979112775197	-0.0004421019711569509	-0.0004421019711569509	-0.0005094499009042219	-0.0005094499009042219	bc1012	Sulfate
bc1012##L-Alanine##Microbe	-0.08469690486664117	-0.3546166126211807	-0.0713601246970672	-0.0713601246970672	-0.08223082190812231	-0.08223082190812231	bc1012	L-Alanine
O2##bc1003##Metabolite	0.15297633046741732	0.15297633046741732	0.15297633046741732	0.0	0.0	0.0	O2	bc1003
bc1003##Heme##Microbe	-0.00042927593094293587	-0.00042927593094293587	-0.00042927593094293587	-0.0007817826192499748	-0.0007817826192499748	-0.0007817826192499748	bc1003	Heme
bc1008##NADP##Microbe	-0.00048366921210213446	-0.00048366921210213446	-0.00048366921210213446	-0.00048366921210213446	-0.00048366921210213446	-0.00048366921210213446	bc1008	NADP
bc1003##Cl-##Microbe	-0.00042927593093949326	-0.00042927593093949326	-0.00042927593093949326	-0.0007817826192437118	-0.0007817826192437118	-0.0007817826192437118	bc1003	Cl-
bc1008##L-Glutamate##Microbe	-0.014024275854681256	-0.014024275854681256	-0.014024275854681256	-0.014024275854681256	-0.014024275854681256	-0.014024275854681256	bc1008	L-Glutamate
bc1012##L-Proline##Microbe	-0.034472773326601876	-0.14433370527512357	-0.029044525382756863	-0.029044525382756863	-0.033469044572080234	-0.033469044572080234	bc1012	L-Proline
bc1012##H2O##Microbe	1.7434452563099283	5.706168341888164	1.148262292084162	1.148262292084162	3.0902782279065293	3.0902782279065293	bc1012	H2O
bc1003##L-Valine##Microbe	-0.05388334073607267	-0.05388334073607267	-0.05388334073607267	-0.09813049420696615	-0.09813049420696615	-0.09813049420696615	bc1003	L-Valine
bc1003##GTP##Microbe	-0.020714038628005693	-0.020714038628005693	-0.020714038628005693	-0.03772369752545079	-0.03772369752545079	-0.03772369752545079	bc1003	GTP
bc1003##D-Glucose##Microbe	-0.5490988420218013	-0.5490988420218013	-0.5490988420218013	-1.000000000000002	-1.000000000000002	-1.000000000000002	bc1003	D-Glucose
bc1012##Niacin##Microbe	0.0005247281833015693	0.0021969791127818966	0.0004421019711568497	0.0004421019711568497	0.0005094499009047364	0.0005094499009047364	bc1012	Niacin
bc1015##L-Asparagine##Microbe	-0.03077702720522029	-0.03077702720522029	-0.03077702720522029	-0.3088757631321033	-0.05026840923991463	-0.05026840923991463	bc1015	L-Asparagine
bc1012##Spermidine##Microbe	-0.0005247281832981019	-0.0021969791127659285	-0.00044210197115558534	-0.00044210197115558534	-0.0005094499009026421	-0.0005094499009026421	bc1012	Spermidine
bc1008##Cu2+##Microbe	-0.00016122307070339832	-0.00016122307070339832	-0.00016122307070339832	-0.00016122307070339832	-0.00016122307070339832	-0.00016122307070339832	bc1008	Cu2+
bc1015##ddca##Microbe	-0.010012133511630047	-0.010012133511630047	-0.010012133511630047	-0.10048096453204583	-0.016352912234531166	-0.016352912234531166	bc1015	ddca
bc1008##NH3##Microbe	0.000806115353512392	0.000806115353512392	0.000806115353512392	0.000806115353512392	0.000806115353512392	0.000806115353512392	bc1008	NH3
bc1008##Sulfate##Microbe	-0.00016122307070228295	-0.00016122307070228295	-0.00016122307070228295	-0.00016122307070228295	-0.00016122307070228295	-0.00016122307070228295	bc1008	Sulfate
bc1003##CMP##Microbe	-0.012865862501867859	-0.012865862501867859	-0.012865862501867859	-0.023430868028231955	-0.023430868028231955	-0.023430868028231955	bc1003	CMP
bc1003##S-Adenosyl-L-methionine##Microbe	-0.0012878277928241632	-0.0012878277928241632	-0.0012878277928241632	-0.0023453478577414874	-0.0023453478577414874	-0.0023453478577414874	bc1003	S-Adenosyl-L-methionine
bc1012##Deoxyguanosine##Microbe	-0.0005247281833030559	-0.0021969791127868406	-0.0004421019711591474	-0.0004421019711591474	-0.000509449900907278	-0.000509449900907278	bc1012	Deoxyguanosine
bc1008##L-Alanine##Microbe	-0.026023178316185756	-0.026023178316185756	-0.026023178316185756	-0.026023178316185756	-0.026023178316185756	-0.026023178316185756	bc1008	L-Alanine
bc1003##D-Arabinose##Microbe	-0.01147808838182543	-0.01147808838182543	-0.01147808838182543	-0.020903501343333117	-0.020903501343333117	-0.020903501343333117	bc1003	D-Arabinose
bc1003##L-Methionine##Microbe	-0.018692040794569292	-0.018692040794569292	-0.018692040794569292	-0.03404130434102615	-0.03404130434102615	-0.03404130434102615	bc1003	L-Methionine
bc1008##Folate##Microbe	-0.00048366921210616135	-0.00048366921210616135	-0.00048366921210616135	-0.00048366921210616135	-0.00048366921210616135	-0.00048366921210616135	bc1008	Folate
bc1015##L-Glutamate##Microbe	-0.03912793539575096	-0.03912793539575096	-0.03912793539575096	-0.39268480430402064	-0.06390802646634529	-0.06390802646634529	bc1015	L-Glutamate
bc1012##L-Aspartate##Microbe	-0.03755367335820305	-0.15723309439388877	-0.03164029214401416	-0.03164029214401416	-0.03646023937682801	-0.03646023937682801	bc1012	L-Aspartate
bc1015##Riboflavin##Microbe	-0.0012901193522732207	-0.0012901193522732207	-0.0012901193522732207	-0.0129475337789917	-0.002107164124020686	-0.002107164124020686	bc1015	Riboflavin
bc1012##Thiamin##Microbe	-0.0005247281833030946	-0.0021969791127922677	-0.0004421019711572329	-0.0004421019711572329	-0.0005094499009040525	-0.0005094499009040525	bc1012	Thiamin
bc1008##L-Proline##Microbe	-0.010591781703758673	-0.010591781703758673	-0.010591781703758673	-0.010591781703758673	-0.010591781703758673	-0.010591781703758673	bc1008	L-Proline
bc1008##O2##Microbe	-0.02241703864741679	-0.02241703864741679	-0.02241703864741679	-0.02241703864741679	-0.02241703864741679	-0.02241703864741679	bc1008	O2
bc1015##Myristic acid##Microbe	-0.0129848914350911	-0.0129848914350911	-0.0129848914350911	-0.1303153233244421	-0.021208345830231148	-0.021208345830231148	bc1015	Myristic acid
bc1003##Glycerol##Microbe	-0.009529001161064466	-0.009529001161064466	-0.009529001161064466	-0.017353890468933056	-0.017353890468933056	-0.017353890468933056	bc1003	Glycerol
bc1015##Cu2+##Microbe	-0.0004300397838239506	-0.0004300397838239506	-0.0004300397838239506	-0.004315844591489479	-0.0007023880408774609	-0.0007023880408774609	bc1015	Cu2+
bc1015##L-Arginine##Microbe	-0.037805926988227066	-0.037805926988227066	-0.037805926988227066	-0.37941723453468124	-0.061748777647251465	-0.061748777647251465	bc1015	L-Arginine
bc1015##Sulfate##Microbe	-0.0004300397838266395	-0.0004300397838266395	-0.0004300397838266395	-0.004315844591447165	-0.0007023880408834142	-0.0007023880408834142	bc1015	Sulfate
bc1012##Ca2+##Microbe	-0.0005247281832992004	-0.0021969791127617426	-0.0004421019711570939	-0.0004421019711570939	-0.0005094499009048219	-0.0005094499009048219	bc1012	Ca2+
bc1003##NADP##Microbe	-0.0008585518618814152	-0.0008585518618814152	-0.0008585518618814152	-0.0015635652384917405	-0.0015635652384917405	-0.0015635652384917405	bc1003	NADP
bc1015##L-Alanine##Microbe	-0.06941315488405905	-0.06941315488405905	-0.06941315488405905	-0.6966248248492939	-0.1133731615168361	-0.1133731615168361	bc1015	L-Alanine
bc1008##Spermidine##Microbe	-0.0001612230707026055	-0.0001612230707026055	-0.0001612230707026055	-0.0001612230707026055	-0.0001612230707026055	-0.0001612230707026055	bc1008	Spermidine
bc1003##5-Aminolevulinate##Microbe	-0.0034342074475198743	-0.0034342074475198743	-0.0034342074475198743	-0.006254260953957191	-0.006254260953957191	-0.006254260953957191	bc1003	5-Aminolevulinate
bc1012##H+##Microbe	1.2308617334925236	0.37314771955363657	1.672625654116409	1.672625654116409	1.622754841757298	1.622754841757298	bc1012	H+
bc1008##L-Aspartate##Microbe	-0.01153839021351597	-0.01153839021351597	-0.01153839021351597	-0.01153839021351597	-0.01153839021351597	-0.01153839021351597	bc1008	L-Aspartate
bc1015##L-Proline##Microbe	-0.028252082622971516	-0.028252082622971516	-0.028252082622971516	-0.28353562291948764	-0.046144393404262914	-0.046144393404262914	bc1015	L-Proline
bc1012##BET##Microbe	-0.0010494563665695942	-0.004393958225463219	-0.0008842039422932599	-0.0008842039422932599	-0.0010188998017406682	-0.0010188998017406682	bc1012	BET
O2##bc1015##Metabolite	0.15324853629752633	0.15324853629752633	0.15324853629752633	-1.5379899521223486	0.0	0.0	O2	bc1015
bc1008##Pyridoxal##Microbe	-0.00016122307070188271	-0.00016122307070188271	-0.00016122307070188271	-0.00016122307070188271	-0.00016122307070188271	-0.00016122307070188271	bc1008	Pyridoxal
bc1015##H2O##Microbe	2.0195705202845673	2.0195705202845673	2.0195705202845673	11.232327522068726	3.5025277911441015	3.5025277911441015	bc1015	H2O
bc1012##L-Isoleucine##Microbe	-0.04521428965300338	-0.1893072511216941	-0.03809463111795986	-0.03809463111795986	-0.04389780483728939	-0.04389780483728939	bc1012	L-Isoleucine
bc1003##Sulfate##Microbe	-0.00042927593094232145	-0.00042927593094232145	-0.00042927593094232145	-0.0007817826192488572	-0.0007817826192488572	-0.0007817826192488572	bc1003	Sulfate
bc1008##Thiamin##Microbe	-0.00016122307070138024	-0.00016122307070138024	-0.00016122307070138024	-0.00016122307070138024	-0.00016122307070138024	-0.00016122307070138024	bc1008	Thiamin
bc1008##L-Lysine##Microbe	-0.016399352831182823	-0.016399352831182823	-0.016399352831182823	-0.016399352831182823	-0.016399352831182823	-0.016399352831182823	bc1008	L-Lysine
bc1012##Ala-Ala##Microbe	-0.004676771613351016	-0.019581127670971518	-0.003940344762703709	-0.003940344762703709	-0.004540600087431147	-0.004540600087431147	bc1012	Ala-Ala
bc1015##Niacin##Microbe	0.00043003978382496425	0.00043003978382496425	0.00043003978382496425	0.004315844591547995	0.0007023880408777574	0.0007023880408777574	bc1015	Niacin
bc1003##Folate##Microbe	-0.0012878277928207147	-0.0012878277928207147	-0.0012878277928207147	-0.002345347857735193	-0.002345347857735193	-0.002345347857735193	bc1003	Folate
bc1015##Spermidine##Microbe	-0.00043003978382583514	-0.00043003978382583514	-0.00043003978382583514	-0.0043158445915221985	-0.0007023880408802615	-0.0007023880408802615	bc1015	Spermidine
bc1012##L-Threonine##Microbe	-0.039468827431905225	-0.16525163357587203	-0.033253876887500124	-0.033253876887500124	-0.038319630741941946	-0.038319630741941946	bc1012	L-Threonine
bc1008##Ca2+##Microbe	-0.0001612230707016985	-0.0001612230707016985	-0.0001612230707016985	-0.0001612230707016985	-0.0001612230707016985	-0.0001612230707016985	bc1008	Ca2+
bc1015##Deoxyguanosine##Microbe	-0.00043003978382804203	-0.00043003978382804203	-0.00043003978382804203	-0.0043158445914968325	-0.0007023880408849046	-0.0007023880408849046	bc1015	Deoxyguanosine
bc1012##Chorismate##Microbe	-0.00104945636661288	-0.004393958225568619	-0.0008842039423271593	-0.0008842039423271593	-0.0010188998018223331	-0.0010188998018223331	bc1012	Chorismate
bc1008##Glucose-1-phosphate##Microbe	-0.0037816505266614273	-0.0037816505266614273	-0.0037816505266614273	-0.0037816505266614273	-0.0037816505266614273	-0.0037816505266614273	bc1008	Glucose-1-phosphate
bc1003##L-Proline##Microbe	-0.028201900208262395	-0.028201900208262395	-0.028201900208262395	-0.05136033451540682	-0.05136033451540682	-0.05136033451540682	bc1003	L-Proline
bc1003##O2##Microbe	-1.000000000000005	-1.000000000000005	-1.000000000000005	-1.8211657418871308	-1.8211657418871308	-1.8211657418871308	bc1003	O2
bc1008##Mn2+##Microbe	-0.0001612230707023044	-0.0001612230707023044	-0.0001612230707023044	-0.0001612230707023044	-0.0001612230707023044	-0.0001612230707023044	bc1008	Mn2+
bc1015##BIOT##Microbe	-0.00043003978382483913	-0.00043003978382483913	-0.00043003978382483913	-0.004315844591522979	-0.0007023880408783594	-0.0007023880408783594	bc1015	BIOT
bc1012##dGTP##Microbe	-0.0032369332986132465	-0.01355268322309136	-0.0027272302829579476	-0.0027272302829579476	-0.003142684918956597	-0.003142684918956597	bc1012	dGTP
bc1015##L-Serine##Microbe	-0.032704441731679995	-0.032704441731679995	-0.032704441731679995	-0.32821913989046575	-0.053416473591450866	-0.053416473591450866	bc1015	L-Serine
bc1015##L-Leucine##Microbe	-0.05752779142793817	-0.05752779142793817	-0.05752779142793817	-0.5773442756548689	-0.09396068512028231	-0.09396068512028231	bc1015	L-Leucine
bc1015##Thiamin##Microbe	-0.0004300397838266751	-0.0004300397838266751	-0.0004300397838266751	-0.0043158445914265875	-0.0007023880408839514	-0.0007023880408839514	bc1015	Thiamin
bc1003##Spermidine##Microbe	-0.0004292759309391207	-0.0004292759309391207	-0.0004292759309391207	-0.0007817826192439945	-0.0007817826192439945	-0.0007817826192439945	bc1003	Spermidine
bc1008##BET##Microbe	-0.0003224461414143195	-0.0003224461414143195	-0.0003224461414143195	-0.0003224461414143195	-0.0003224461414143195	-0.0003224461414143195	bc1008	BET
bc1003##L-Tryptophan##Microbe	-0.007220776381825903	-0.007220776381825903	-0.007220776381825903	-0.013150230576409051	-0.013150230576409051	-0.013150230576409051	bc1003	L-Tryptophan
bc1015##Ca2+##Microbe	-0.0004300397838245362	-0.0004300397838245362	-0.0004300397838245362	-0.004315844591558761	-0.0007023880408769803	-0.0007023880408769803	bc1015	Ca2+
bc1003##L-Aspartate##Microbe	-0.030722359888708143	-0.030722359888708143	-0.030722359888708143	-0.05595050933924264	-0.05595050933924264	-0.05595050933924264	bc1003	L-Aspartate
bc1003##CO2##Microbe	1.1007472795857265	1.1007472795857265	1.1007472795857265	2.0046432360569577	2.0046432360569577	2.0046432360569577	bc1003	CO2
bc1008##D-Alanine##Microbe	-0.002873882152597456	-0.002873882152597456	-0.002873882152597456	-0.002873882152597456	-0.002873882152597456	-0.002873882152597456	bc1008	D-Alanine
O2##bc1012##Metabolite	0.152993124996932	-1.5658264466359455	0.027163276724813598	0.027163276724813598	0.0	0.0	O2	bc1012
bc1003##UMP##Microbe	-0.01432440743295375	-0.01432440743295375	-0.01432440743295375	-0.026087120089728685	-0.026087120089728685	-0.026087120089728685	bc1003	UMP
bc1003##Pyridoxal##Microbe	-0.0004292759309415841	-0.0004292759309415841	-0.0004292759309415841	-0.0007817826192475122	-0.0007817826192475122	-0.0007817826192475122	bc1003	Pyridoxal
bc1008##Chorismate##Microbe	-0.0003224461414028971	-0.0003224461414028971	-0.0003224461414028971	-0.0003224461414028971	-0.0003224461414028971	-0.0003224461414028971	bc1008	Chorismate
bc1008##L-Lactate##Microbe	0.9994146777673392	0.9994146777673392	0.9994146777673392	0.9994146777673392	0.9994146777673392	0.9994146777673392	bc1008	L-Lactate
bc1008##2-Oxoglutarate##Microbe	-0.000322446141402277	-0.000322446141402277	-0.000322446141402277	-0.000322446141402277	-0.000322446141402277	-0.000322446141402277	bc1008	2-Oxoglutarate
bc1015##H+##Microbe	0.7807994454782075	0.7807994454782075	0.7807994454782075	-1.1998790885483963	1.4792312938010055	1.4792312938010055	bc1015	H+
bc1008##Uridine##Microbe	-0.005379814673663082	-0.005379814673663082	-0.005379814673663082	-0.005379814673663082	-0.005379814673663082	-0.005379814673663082	bc1008	Uridine
bc1003##L-Lysine##Microbe	-0.04366526095047156	-0.04366526095047156	-0.04366526095047156	-0.07952167735356067	-0.07952167735356067	-0.07952167735356067	bc1003	L-Lysine
bc1015##Arsenate##Microbe	0.00021501989191357153	0.00021501989191357153	0.00021501989191357153	0.0021579222957988334	0.00035119402044047693	0.00035119402044047693	bc1015	Arsenate
bc1008##dGTP##Microbe	-0.0006940265934823077	-0.0006940265934823077	-0.0006940265934823077	-0.0006940265934823077	-0.0006940265934823077	-0.0006940265934823077	bc1008	dGTP
bc1012##Riboflavin##Microbe	-0.001574184549883797	-0.006590937338277633	-0.001326305913446055	-0.001326305913446055	-0.0015283497026949695	-0.0015283497026949695	bc1012	Riboflavin
bc1015##BET##Microbe	-0.0008600795676383293	-0.0008600795676383293	-0.0008600795676383293	-0.00863168918231825	-0.0014047760817520276	-0.0014047760817520276	bc1015	BET
bc1012##L-Histidine##Microbe	-0.014821627179072662	-0.062056520625542205	-0.012487742797418003	-0.012487742797418003	-0.014390072303938677	-0.014390072303938677	bc1012	L-Histidine
bc1015##L-Isoleucine##Microbe	-0.03705526778810123	-0.03705526778810123	-0.03705526778810123	-0.37188367933643135	-0.060522718885303355	-0.060522718885303355	bc1015	L-Isoleucine
bc1015##Ala-Ala##Microbe	-0.003832837491122543	-0.003832837491122543	-0.003832837491122543	-0.038466047975895756	-0.006260209677468865	-0.006260209677468865	bc1015	Ala-Ala
bc1003##Mn2+##Microbe	-0.00042927593094220853	-0.00042927593094220853	-0.00042927593094220853	-0.0007817826192486523	-0.0007817826192486523	-0.0007817826192486523	bc1003	Mn2+
bc1015##AMP##Microbe	-0.016454230572098705	-0.016454230572098705	-0.016454230572098705	-0.1651333311290023	-0.026874850212540564	-0.026874850212540564	bc1015	AMP
D-Glucose##bc1008##Metabolite	0.057453288118452996	0.057453288118452996	0.057453288118452996	0.057453288118452996	0.057453288118452996	0.057453288118452996	D-Glucose	bc1008
bc1012##PPi##Microbe	0.003619358211781098	0.015153854215923447	0.0030494367382756468	0.0030494367382756468	0.0035139749322322276	0.0035139749322322276	bc1012	PPi
bc1015##L-Threonine##Microbe	-0.03234658735093933	-0.03234658735093933	-0.03234658735093933	-0.3246277421831096	-0.052831986651261494	-0.052831986651261494	bc1015	L-Threonine
bc1015##Chorismate##Microbe	-0.0008600795676508609	-0.0008600795676508609	-0.0008600795676508609	-0.008631689182967677	-0.0014047760817605687	-0.0014047760817605687	bc1015	Chorismate
bc1012##4-Hydroxybenzoate##Microbe	-0.0005247281832709459	-0.002196979112701618	-0.0004421019711376948	-0.0004421019711376948	-0.000509449900837638	-0.000509449900837638	bc1012	4-Hydroxybenzoate
bc1015##Glycine##Microbe	-0.07684667920723608	-0.07684667920723608	-0.07684667920723608	-0.7712270755081686	-0.12551440700751654	-0.12551440700751654	bc1015	Glycine
bc1012##dATP##Microbe	-0.0022290084790898617	-0.009332613011109315	-0.0018780181314676373	-0.0018780181314676373	-0.002164107408226748	-0.002164107408226748	bc1012	dATP
bc1008##L-Asparagine##Microbe	-0.011538390213515165	-0.011538390213515165	-0.011538390213515165	-0.011538390213515165	-0.011538390213515165	-0.011538390213515165	bc1008	L-Asparagine
bc1003##BET##Microbe	-0.0008585518618818924	-0.0008585518618818924	-0.0008585518618818924	-0.001563565238492708	-0.001563565238492708	-0.001563565238492708	bc1003	BET
bc1008##ddca##Microbe	-0.002712659081893994	-0.002712659081893994	-0.002712659081893994	-0.002712659081893994	-0.002712659081893994	-0.002712659081893994	bc1008	ddca
bc1012##N-Acetyl-D-glucosamine##Microbe	-0.01660817372019531	-0.06953659423281772	-0.013992971166176812	-0.013992971166176812	-0.016124600746089415	-0.016124600746089415	bc1012	N-Acetyl-D-glucosamine
bc1015##dGTP##Microbe	-0.0018104299737457083	-0.0018104299737457083	-0.0018104299737457083	-0.01816932922110103	-0.002956992376606447	-0.002956992376606447	bc1015	dGTP
bc1003##TRHL##Microbe	-0.009061045261647	-0.009061045261647	-0.009061045261647	-0.0165016652162002	-0.0165016652162002	-0.0165016652162002	bc1003	TRHL
bc1012##Formate##Microbe	-0.0005247281832973056	-0.0021969791127598396	-0.0004421019711539452	-0.0004421019711539452	-0.0005094499009014741	-0.0005094499009014741	bc1012	Formate
bc1003##Ala-Ala##Microbe	-0.0038260294606103575	-0.0038260294606103575	-0.0038260294606103575	-0.006967833781114463	-0.006967833781114463	-0.006967833781114463	bc1003	Ala-Ala
bc1012##Nicotinamide ribonucleotide##Microbe	-0.0005247281833008379	-0.0021969791127818203	-0.00044210197115594416	-0.00044210197115594416	-0.0005094499009026807	-0.0005094499009026807	bc1012	Nicotinamide ribonucleotide
bc1008##Riboflavin##Microbe	-0.0004836692121192069	-0.0004836692121192069	-0.0004836692121192069	-0.0004836692121192069	-0.0004836692121192069	-0.0004836692121192069	bc1008	Riboflavin
bc1015##L-Phenylalanine##Microbe	-0.023679885676742753	-0.023679885676742753	-0.023679885676742753	-0.2376494230749944	-0.03867658094512176	-0.03867658094512176	bc1015	L-Phenylalanine
bc1012##Putrescine##Microbe	-0.0005247281833029105	-0.0021969791127810986	-0.00044210197115927884	-0.00044210197115927884	-0.0005094499009069053	-0.0005094499009069053	bc1012	Putrescine
bc1003##dGTP##Microbe	-0.002739597244127022	-0.002739597244127022	-0.002739597244127022	-0.004989260647572504	-0.004989260647572504	-0.004989260647572504	bc1003	dGTP
bc1008##Myristic acid##Microbe	-0.005908987375908884	-0.005908987375908884	-0.005908987375908884	-0.005908987375908884	-0.005908987375908884	-0.005908987375908884	bc1008	Myristic acid
bc1015##Acetate##Microbe	0.8914178479731331	0.8914178479731331	0.8914178479731331	-0.08972172152654334	1.6599053754465931	1.6599053754465931	bc1015	Acetate
bc1008##L-Arginine##Microbe	-0.014173543632566598	-0.014173543632566598	-0.014173543632566598	-0.014173543632566598	-0.014173543632566598	-0.014173543632566598	bc1008	L-Arginine
bc1008##Cytidine##Microbe	-0.0034640926915011543	-0.0034640926915011543	-0.0034640926915011543	-0.0034640926915011543	-0.0034640926915011543	-0.0034640926915011543	bc1008	Cytidine
bc1008##4-Hydroxybenzoate##Microbe	-0.0001612230707142178	-0.0001612230707142178	-0.0001612230707142178	-0.0001612230707142178	-0.0001612230707142178	-0.0001612230707142178	bc1008	4-Hydroxybenzoate
bc1008##dATP##Microbe	-0.0012276996317108063	-0.0012276996317108063	-0.0012276996317108063	-0.0012276996317108063	-0.0012276996317108063	-0.0012276996317108063	bc1008	dATP
bc1012##BIOT##Microbe	-0.0005247281833031512	-0.00219697911278576	-0.0004421019711585099	-0.0004421019711585099	-0.0005094499009066434	-0.0005094499009066434	bc1012	BIOT
bc1012##CoA##Microbe	-0.001049456366596137	-0.004393958225560966	-0.0008842039423092522	-0.0008842039423092522	-0.0010188998018031642	-0.0010188998018031642	bc1012	CoA
bc1015##L-Histidine##Microbe	-0.012147030692968859	-0.012147030692968859	-0.012147030692968859	-0.12190662048232169	-0.019839859966084377	-0.019839859966084377	bc1015	L-Histidine
bc1012##L-Glutamine##Microbe	-0.039918187296889264	-0.1671330538405129	-0.03363247839660677	-0.03363247839660677	-0.038755906791085516	-0.038755906791085516	bc1012	L-Glutamine
bc1008##hexadecenoate##Microbe	-0.006480301403393341	-0.006480301403393341	-0.006480301403393341	-0.006480301403393341	-0.006480301403393341	-0.006480301403393341	bc1008	hexadecenoate
bc1012##L-Serine##Microbe	-0.03990547605407588	-0.16707983326678355	-0.033621768726948706	-0.033621768726948706	-0.03874356565601173	-0.03874356565601173	bc1012	L-Serine
bc1012##L-Leucine##Microbe	-0.07019456017952429	-0.29389689262538665	-0.059141388641695436	-0.059141388641695436	-0.06815073568662229	-0.06815073568662229	bc1012	L-Leucine
