	Source	Target	Microbe	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	L-Aspartate-e0	H2O-e0	Turicimonas_muris_YL45	-2.000000000000154	2.000000000000154	-1.0	1.4142135623731495	-1.4142135623731495
9	L-Serine-e0	H2O-e0	Turicimonas_muris_YL45	1.0000000000002334	1.0000000000002334	1.0	1.0000000000001166	1.0000000000001166
10	Pyruvate-e0	H2O-e0	Turicimonas_muris_YL45	0.9999999999983656	0.9999999999983656	1.0	0.9999999999991828	0.9999999999991828
12	L-Asparagine-e0	H2O-e0	Turicimonas_muris_YL45	-3.000000000001514	3.000000000001514	-1.0	1.7320508075693144	-1.7320508075693144
30	Folate	H2O-e0	Turicimonas_muris_YL45	-36.00000000003087	36.00000000003087	-1.0	6.000000000002573	-6.000000000002573
31	Riboflavin	H2O-e0	Turicimonas_muris_YL45	-1627.7365254838876	1627.7365254838876	-1.0	40.34521688482896	-40.34521688482896
43	Riboflavin	Phosphate-e0	Turicimonas_muris_YL45	-127.45775495939675	127.45775495939675	-1.0	11.289718993818967	-11.289718993818967
55	Folate	L-Glutamate-e0	Turicimonas_muris_YL45	1.0000000000007785	1.0000000000007785	1.0	1.0000000000003892	1.0000000000003892
56	Riboflavin	L-Glutamate-e0	Turicimonas_muris_YL45	-76.04418554103212	76.04418554103212	-1.0	8.720331733428042	-8.720331733428042
58	Riboflavin	Zn2+-e0	Turicimonas_muris_YL45	-0.9241112603146685	0.9241112603146685	-1.0	0.961307058288177	-0.961307058288177
59	L-Aspartate-e0	L-Aspartate-e0	Turicimonas_muris_YL45	-1.000000000000001	1.000000000000001	-1.0	1.0000000000000004	-1.0000000000000004
68	Riboflavin	Sulfate-e0	Turicimonas_muris_YL45	-0.9241112603713965	0.9241112603713965	-1.0	0.9613070583176826	-0.9613070583176826
78	Riboflavin	L-Arginine-e0	Turicimonas_muris_YL45	-35.572358341868465	35.572358341868465	-1.0	5.96425673004344	-5.96425673004344
88	Riboflavin	L-Histidine-e0	Turicimonas_muris_YL45	-11.39328203119716	11.39328203119716	-1.0	3.37539361129886	-3.37539361129886
89	Riboflavin	L-Proline-e0	Turicimonas_muris_YL45	-26.584324739477257	26.584324739477257	-1.0	5.1559989080174615	-5.1559989080174615
90	Riboflavin	Co2+-e0	Turicimonas_muris_YL45	-0.9241112603196493	0.9241112603196493	-1.0	0.9613070582907676	-0.9613070582907676
110	Riboflavin	fe3-e0	Turicimonas_muris_YL45	-0.9241112602754508	0.9241112602754508	-1.0	0.9613070582677788	-0.9613070582677788
112	L-Aspartate-e0	H+-e0	Turicimonas_muris_YL45	2.000000000000621	2.000000000000621	1.0	1.4142135623733145	1.4142135623733145
120	L-Serine-e0	H+-e0	Turicimonas_muris_YL45	-1.000000000000097	1.000000000000097	-1.0	1.0000000000000484	-1.0000000000000484
121	Pyruvate-e0	H+-e0	Turicimonas_muris_YL45	-0.9999999999996438	0.9999999999996438	-1.0	0.9999999999998219	-0.9999999999998219
122	L-Asparagine-e0	H+-e0	Turicimonas_muris_YL45	2.000000000001004	2.000000000001004	1.0	1.41421356237345	1.41421356237345
138	Folate	H+-e0	Turicimonas_muris_YL45	25.000000000023398	25.000000000023398	1.0	5.0000000000023395	5.0000000000023395
139	Riboflavin	H+-e0	Turicimonas_muris_YL45	441.76270127651674	441.76270127651674	1.0	21.0181517093325	21.0181517093325
142	Riboflavin	Uracil-e0	Turicimonas_muris_YL45	-39.64223087755266	39.64223087755266	-1.0	6.296207658388711	-6.296207658388711
170	Riboflavin	L-Methionine-e0	Turicimonas_muris_YL45	-18.98243529505182	18.98243529505182	-1.0	4.356883667835511	-4.356883667835511
172	L-Aspartate-e0	L-Cysteine-e0	Turicimonas_muris_YL45	-0.9999999999995968	0.9999999999995968	-1.0	0.9999999999997984	-0.9999999999997984
180	L-Serine-e0	L-Cysteine-e0	Turicimonas_muris_YL45	1.0000000000000504	1.0000000000000504	1.0	1.000000000000025	1.000000000000025
181	Pyruvate-e0	L-Cysteine-e0	Turicimonas_muris_YL45	0.9999999999985901	0.9999999999985901	1.0	0.999999999999295	0.999999999999295
182	L-Asparagine-e0	L-Cysteine-e0	Turicimonas_muris_YL45	-1.000000000000686	1.000000000000686	-1.0	1.0000000000003428	-1.0000000000003428
197	Folate	L-Cysteine-e0	Turicimonas_muris_YL45	-11.000000000010523	11.000000000010523	-1.0	3.316624790356986	-3.316624790356986
198	Riboflavin	L-Cysteine-e0	Turicimonas_muris_YL45	-1268.527101377186	1268.527101377186	-1.0	35.61638810122646	-35.61638810122646
200	L-Serine-e0	L-Serine-e0	Turicimonas_muris_YL45	-1.0000000000000004	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
202	L-Aspartate-e0	NH3-e0	Turicimonas_muris_YL45	1.9999999999989668	1.9999999999989668	1.0	1.4142135623727297	1.4142135623727297
210	Pyruvate-e0	NH3-e0	Turicimonas_muris_YL45	-0.9999999999968155	0.9999999999968155	-1.0	0.9999999999984077	-0.9999999999984077
212	L-Asparagine-e0	NH3-e0	Turicimonas_muris_YL45	3.0000000000014158	3.0000000000014158	1.0	1.732050807569286	1.732050807569286
228	Folate	NH3-e0	Turicimonas_muris_YL45	22.000000000021537	22.000000000021537	1.0	4.690415759825726	4.690415759825726
229	Riboflavin	NH3-e0	Turicimonas_muris_YL45	2870.3270861986007	2870.3270861986007	1.0	53.57543360719165	53.57543360719165
231	Pyruvate-e0	Pyruvate-e0	Turicimonas_muris_YL45	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
