	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1001->bc1002	bc1001	bc1002	-0.15290050085943938	O2	0.15290050085943938	-1.0	0.3910249363652392	-0.3910249363652392
bc1008->bc1002	bc1008	bc1002	-0.003427576436975438	O2	0.003427576436975438	-1.0	0.05854550740215203	-0.05854550740215203
bc1010->bc1002	bc1010	bc1002	-0.2703608921995961	O2	0.2703608921995961	-1.0	0.5199623949860183	-0.5199623949860183
bc1001->bc1008	bc1001	bc1008	-0.03152386386470406	D-Glucose	0.03152386386470406	-1.0	0.17754960958758556	-0.17754960958758556
bc1002->bc1008	bc1002	bc1008	-0.032431086224845515	D-Glucose	0.032431086224845515	-1.0	0.1800863299221946	-0.1800863299221946
bc1010->bc1008	bc1010	bc1008	-0.05745328811845302	D-Glucose	0.05745328811845302	-1.0	0.23969415536982336	-0.23969415536982336
bc1001->bc1010	bc1001	bc1010	-0.14798349421739732	D-Glucose	0.14798349421739732	-1.0	0.38468622826583915	-0.38468622826583915
bc1002->bc1010	bc1002	bc1010	-0.15224229749932003	D-Glucose	0.15224229749932003	-1.0	0.39018239004255434	-0.39018239004255434
bc1008->bc1010	bc1008	bc1010	-0.269704829539217	D-Glucose	0.269704829539217	-1.0	0.5193311366933596	-0.5193311366933596
bc1002->bc1001	bc1002	bc1001	-0.15236136794857927	O2	0.15236136794857927	-1.0	0.3903349432840714	-0.3903349432840714
bc1008->bc1001	bc1008	bc1001	-0.0034154906736765835	O2	0.0034154906736765835	-1.0	0.05844219942538596	-0.05844219942538596
bc1010->bc1001	bc1010	bc1001	-0.269407589535608	O2	0.269407589535608	-1.0	0.5190448820050227	-0.5190448820050227
