	0.3351	0.3392	0.3945	0.3988	1.1946	Source	Target
Fumarate##L-Proline##bc1012	0.15060148224411773	-0.14433370527564707	0.0	0.0	0.0	Fumarate	L-Proline
O2##L-Proline##bc1012	0.31687240690939844	-0.29667877742209925	0.0	0.008011366870831987	0.0	O2	L-Proline
Fumarate##ddca##bc1012	0.020431449782540714	-0.019581127671021884	0.0	0.0	0.0	Fumarate	ddca
O2##ddca##bc1012	0.04298870484387323	-0.04024912273186824	0.0	0.001086867389828124	0.0	O2	ddca
Fumarate##Fumarate##bc1012	2.6978419498391304e-14	0.9999999999999718	0.0	0.0	0.0	Fumarate	Fumarate
Fumarate##Mg##bc1012	0.002292384237019893	-0.0021969791127833655	0.0	0.0	0.0	Fumarate	Mg
O2##Mg##bc1012	0.00482328128462986	-0.004515903447206413	0.0	0.00012194522164097421	0.0	O2	Mg
Fumarate##L-Glutamate##bc1012	0.20857666128176114	-0.1998960561890245	0.0	0.0	0.0	Fumarate	L-Glutamate
O2##L-Glutamate##bc1012	0.43885483529535063	-0.4108875154864147	0.0	0.011095403108396741	0.0	O2	L-Glutamate
Fumarate##CoA##bc1012	0.004584768474054862	-0.004393958225582805	0.0	0.0	0.0	Fumarate	CoA
O2##CoA##bc1012	0.009646562569292628	-0.009031806894447093	0.0	0.0002438904432785464	0.0	O2	CoA
O2##O2##bc1012	-5.651035195342047e-14	5.162537064506978e-14	0.0	0.9999999999999959	0.0	O2	O2
Fumarate##Spermidine##bc1012	0.0022923842370253765	-0.002196979112789095	0.0	0.0	0.0	Fumarate	Spermidine
O2##Spermidine##bc1012	0.004823281284641992	-0.004515903447218729	0.0	0.00012194522163855695	0.0	O2	Spermidine
Fumarate##L-Leucine##bc1012	0.30665953993182715	-0.29389689262646407	0.0	0.0	0.0	Fumarate	L-Leucine
O2##L-Leucine##bc1012	0.6452256981270335	-0.6041067859101457	0.0	0.016313000657273345	0.0	O2	L-Leucine
