	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	4.338887536395427e-07	5.865882249486976e-06	0.21570515120433098
2-Oxoglutarate_e0	3.7020595507374665e-10	6.200314282384829e-10	0.6854867220174694
4-Hydroxybenzoate_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
5-Aminolevulinate_e0	7.716436709406019e-08	1.0509532692676414e-06	0.21570515120433098
AMP_e0	3.7311595329043085e-07	5.050361031733846e-06	0.21570515120433098
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	1.1763052784244492e-05	0.00019639414655428094	0.21543868406263322
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	0.0	0.0	0.0
Ala-Ala_e0	8.662334468738865e-08	1.172182310732603e-06	0.21570515120433098
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	1.9263135373256783e-08	2.627956622816237e-07	0.21570515120433098
BIOT_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
CMP_e0	2.928052469103728e-07	3.952947119209031e-06	0.21570515120433098
CO2_e0	1.4474145490284753e-05	0.0002426640349643518	0.21543868406263322
Ca2+_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	2.349190856601824e-09	4.1221577600011185e-09	0.15441770861384782
Chorismate_e0	1.9263135373256783e-08	2.627956622816237e-07	0.21570515120433098
Citrate_e0	5.3976368928520724e-09	1.0545387656051622e-08	0.15375154075960343
Cl-_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Co2+_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
CoA_e0	1.9263135373256783e-08	2.627956622816237e-07	0.21570515120433098
Cu2+_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Cytidine_e0	2.6376456433338504e-09	4.779030643286874e-09	0.15401800790130118
D-Alanine_e0	2.166598483224064e-09	4.158355326244114e-09	0.15375154075960343
D-Arabinose_e0	2.596699605263245e-07	3.5226172461551676e-06	0.21570515120433098
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	0.046232805518541836	1.2857872171400901	1.3051560600355938
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	7.436128326150021e-08	1.0101823735524527e-06	0.21570515120433098
Deoxyguanosine_e0	9.689637615275807e-09	1.3138646330159222e-07	0.21570515120433098
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	2.89513993141944e-08	3.936851333858882e-07	0.21570515120433098
Formate_e0	4.750331945287472e-09	6.54768604060708e-08	0.21570515120433098
Fumarate_e0	1.517819962110098e-05	1.4101251646417221e-05	0.8637532398132661
GTP_e0	4.721456157274381e-07	6.3791963820122935e-06	0.21570515120433098
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	2.793032971096916e-09	5.178014839598906e-09	0.15361830718875455
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	2.1515659152791315e-07	2.9223910430237597e-06	0.21570515120433098
Glycine_e0	1.8307925991320739e-06	2.4055083667673517e-05	0.21570515120433098
H+_e0	1.0673520602044813e-05	0.00017337994863367227	0.21543868406263322
H2O_e0	2.172555087712894e-05	0.0003551983166098576	0.21530545049178434
HYXN_e0	0.0	0.0	0.0
Heme_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Inosine_e0	0.0	0.0	0.0
K+_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
L-Alanine_e0	1.647554639973781e-06	2.1729575187131988e-05	0.21570515120433098
L-Arabinose_e0	0.0	0.0	0.0
L-Arginine_e0	8.727818726511644e-07	1.1695941431339426e-05	0.21570515120433098
L-Ascorbate_e0	0.0	0.0	0.0
L-Asparagine_e0	7.06270161401787e-07	9.496744299423393e-06	0.21570515120433098
L-Aspartate_e0	7.06270161401787e-07	9.496744299423393e-06	0.21570515120433098
L-Cysteine_e0	2.635811256044379e-07	3.57546859881721e-06	0.21570515120433098
L-Glutamate_e0	7.139334302652377e-07	9.646627411642766e-06	0.21570515120433098
L-Glutamine_e0	9.430018294009264e-07	1.2568385284410872e-05	0.21570515120433098
L-Histidine_e0	2.7439213473265785e-07	3.722261403700757e-06	0.21570515120433098
L-Inositol_e0	0.0	0.0	0.0
L-Isoleucine_e0	8.54935637178112e-07	1.1460746419030885e-05	0.21570515120433098
L-Lactate_e0	6.998423166111712e-07	1.3835445644582334e-06	0.1538847743304523
L-Leucine_e0	1.3510827261745878e-06	1.792909582262325e-05	0.21570515120433098
L-Lysine_e0	1.015019448425207e-06	1.3562418686767703e-05	0.21570515120433098
L-Malate_e0	0.0	0.0	0.0
L-Methionine_e0	4.252476960954578e-07	5.75229870654565e-06	0.21570515120433098
L-Phenylalanine_e0	5.401566868402076e-07	7.287704586590669e-06	0.21570515120433098
L-Proline_e0	6.469157760789085e-07	8.709128706426846e-06	0.21570515120433098
L-Serine_e0	7.568772367002935e-07	1.0165819535236965e-05	0.21570515120433098
L-Threonine_e0	7.432514039122577e-07	9.986645440586845e-06	0.21570515120433098
L-Tryptophan_e0	1.6272024311958768e-07	2.212717062291646e-06	0.21570515120433098
L-Tyrosine_e0	4.200182904101744e-07	5.680677215242555e-06	0.21570515120433098
L-Valine_e0	1.2638030194152593e-06	1.6800422636116525e-05	0.21570515120433098
Methanol_e0	0.0	0.0	0.0
Mg_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Mn2+_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Myristic acid_e0	3.4685550963242925e-07	4.71650484131333e-06	0.21570515120433098
N-Acetyl-D-glucosamine_e0	1.5043533985582406e-07	2.0639476796314987e-06	0.21570515120433098
NADP_e0	1.9234840454541562e-08	2.624576941785899e-07	0.21570515120433098
NH3_e0	7.599740130781424e-10	1.3730274956129647e-09	0.6376558700827227
Na+_e0	0.0	0.0	0.0
Niacin_e0	9.659926948262731e-09	1.3100892130163877e-07	0.21570515120433098
Nicotinamide ribonucleotide_e0	9.689637615275807e-09	1.3138646330159222e-07	0.21570515120433098
Nitrate_e0	0.0	0.0	0.0
Nitrite_e0	2.2889037811111116e-08	3.0601810945722437e-07	0.21570515120433098
O2_e0	0.00013578811418565572	0.001263204060610042	1.3282054677924495
Oxidized glutathione_e0	4.763557385958041e-09	6.590691999506115e-08	0.21570515120433098
PAN_e0	0.0	0.0	0.0
PPi_e0	5.9089444720343205e-08	8.026031961452293e-07	0.21570515120433098
Pimelate_e0	2.3101329100280423e-10	7.521738918544046e-10	0.7257232604138301
Putrescine_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Pyridoxal_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Riboflavin_e0	2.89513993141944e-08	3.936851333858882e-07	0.21570515120433098
S-Adenosyl-L-methionine_e0	2.9030649834300855e-08	3.9407644528610074e-07	0.21570515120433098
Spermidine_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Succinate_e0	1.5177804457077237e-05	1.4100853967036783e-05	0.8637532398132661
Sulfate_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
TRHL_e0	2.046142167697426e-07	2.778397149744284e-06	0.21570515120433098
TTP_e0	3.567433757252258e-08	4.88823861380005e-07	0.21570515120433098
Thiamin_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
Thymidine_e0	0.0	0.0	0.0
UMP_e0	3.2692916683062975e-07	4.403722613151406e-06	0.21570515120433098
Uracil_e0	0.0	0.0	0.0
Uridine_e0	3.974646326124349e-09	7.44825282583305e-09	0.1538847743304523
Xylose_e0	0.0	0.0	0.0
Zn2+_e0	9.66667377043111e-09	1.3105026768270174e-07	0.21570515120433098
chromate_e0	0.0	0.0	0.0
dATP_e0	3.559740460416924e-08	4.891171143808004e-07	0.21570515120433098
dGTP_e0	6.473261357565325e-08	8.785536532071568e-07	0.21570515120433098
ddca_e0	1.7295848670422086e-07	2.3327111971228994e-06	0.21570515120433098
fe3_e0	2.89513993141944e-08	3.936851333858882e-07	0.21570515120433098
hexadecenoate_e0	4.859130224326489e-09	9.098610164684769e-09	0.15415124147215006
meso-2,6-Diaminopimelate_e0	8.601804079583112e-08	1.1708279544883338e-06	0.21570515120433098
