	IntegralDiff	MaxDiff	MaxTime
bc1003	6.812152094304144e-05	0.0008398791992340863	0.21490574977923774
bc1016	8.666981556621994e-06	3.459271263348431e-05	0.15361830718875455
bc1002	6.841621302266619e-05	0.0008385981240387373	0.21490574977923774
