	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.32065	1.0	0.5263157894736842	0.0	3.800434129443572
0.6418999999999999	1.0	0.5263157894736842	0.0	0.25742389064052906
0.98735	1.0	0.5263157894736842	0.0	0.14447032210935867
Average	1.0	0.5308924485125858	0.0	1.3167612935443616
