	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35000000000000003	0.36	0.37	0.38	0.39	0.4	0.41000000000000003	0.42	0.43	0.44	0.45	0.46	0.47000000000000003	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.5700000000000001	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.6900000000000001	0.7000000000000001	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.8200000000000001	0.8300000000000001	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.9400000000000001	0.9500000000000001	0.96	0.97	0.98	0.99	1.0	1.01	1.02	1.03	1.04	1.05	1.06	1.07	1.08	1.09	1.1	1.11	1.12	1.1300000000000001	1.1400000000000001	1.1500000000000001	1.16	1.17	1.18	1.19	1.2	1.21	1.22	1.23
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	100.0	99.9953678	99.9898242	99.983184	99.9752244	99.9656785	99.9542269	99.9404895	99.924016	99.9042769	99.8806551	99.8524398	99.818824	99.7789098	99.7317225	99.6762398	99.611437	99.5363611	99.4502197	99.3524912	99.2430503	99.1222847	98.9911842	98.8513768	98.7050873	98.5550108	98.4041113	98.2553762	98.1115713	97.9750235	97.8474776	97.7300511	97.6232606	97.5270985	97.4413055	97.3661361	97.300791	97.2441858	97.1952159	97.1528182	97.1162991	97.0866343	97.0629863	97.0442068	97.0293389	97.017596	97.0083392	97.0010529	96.9953244	96.9908249	96.9872933	96.9845229	96.9823507	96.980648	96.9793138	96.9782685	96.9774497	96.9768085	96.9763063	96.9759131	96.9756052	96.9753641	96.9751753	96.9750276	96.9749119	96.9748213	96.9747504	96.9746949	96.9746515	96.9746174	96.9745908	96.97457	96.9745536	96.9745409	96.9745309	96.974523	96.9745169	96.9745121	96.9745083	96.9745054	96.9745031	96.9745013	96.9744999	96.9744988	96.9744979	96.9744972	96.9744967	96.9744963	96.974496	96.9744957	96.9744955	96.9744954	96.9744952	96.9744952	96.9744951	96.974495	96.974495	96.9744949	96.9744949	96.9744949	96.9744949	96.9744949	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948	96.9744948
2-Oxoglutarate_e0	100.0	99.9999071	99.999798	99.9996697	99.9995188	99.9993412	99.9991323	99.9988866	99.9985978	99.9982586	99.9978609	99.9973955	99.9968525	99.996221	99.9954899	99.9946483	99.9936859	99.9925942	99.9913677	99.990005	99.9885102	99.986894	99.9851742	99.9833756	99.9815288	99.9796685	99.9778303	99.9760482	99.9743519	99.9727644	99.9713012	99.9699704	99.968773	99.9677047	99.966757	99.9659189	99.965178	99.9645219	99.9639381	99.9634156	99.9629532	99.9625786	99.96228	99.962043	99.9618553	99.9617071	99.9615903	99.9614984	99.9614261	99.9613694	99.9613248	99.9612898	99.9612624	99.961241	99.9612241	99.9612109	99.9612006	99.9611925	99.9611862	99.9611812	99.9611773	99.9611743	99.9611719	99.9611701	99.9611686	99.9611675	99.9611666	99.9611659	99.9611653	99.9611649	99.9611646	99.9611643	99.9611641	99.9611639	99.9611638	99.9611637	99.9611636	99.9611636	99.9611635	99.9611635	99.9611634	99.9611634	99.9611634	99.9611634	99.9611634	99.9611634	99.9611634	99.9611634	99.9611634	99.9611634	99.9611634	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633	99.9611633
4-Hydroxybenzoate_e0	100.0	99.9998957	99.9997708	99.9996212	99.9994419	99.9992269	99.998969	99.9986595	99.9982885	99.9978439	99.9973118	99.9966762	99.9959191	99.99502	99.9939571	99.9927074	99.9912477	99.9895567	99.9876164	99.9854151	99.9829499	99.9802297	99.9772767	99.9741276	99.9708325	99.967452	99.9640531	99.9607029	99.9574637	99.954388	99.9515151	99.9488701	99.9464646	99.9442986	99.9423662	99.940673	99.9392011	99.9379261	99.9368231	99.9358681	99.9350455	99.9343773	99.9338446	99.9334216	99.9330867	99.9328222	99.9326137	99.9324496	99.9323206	99.9322192	99.9321397	99.9320773	99.9320283	99.93199	99.9319599	99.9319364	99.9319179	99.9319035	99.9318922	99.9318833	99.9318764	99.931871	99.9318667	99.9318634	99.9318608	99.9318587	99.9318571	99.9318559	99.9318549	99.9318541	99.9318535	99.9318531	99.9318527	99.9318524	99.9318522	99.931852	99.9318519	99.9318518	99.9318517	99.9318516	99.9318516	99.9318515	99.9318515	99.9318515	99.9318515	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514	99.9318514
5-Aminolevulinate_e0	100.0	99.9991653	99.9981663	99.9969698	99.9955355	99.9938153	99.9917518	99.9892764	99.9863079	99.9827509	99.9784943	99.97341	99.9673525	99.9601601	99.951657	99.9416592	99.9299819	99.9164534	99.9009309	99.8833204	99.8635994	99.8418378	99.8182138	99.7930208	99.7666598	99.7396163	99.7124246	99.6856229	99.6597096	99.635104	99.6121205	99.5909605	99.5717171	99.5543889	99.5389292	99.5253839	99.5136088	99.5034087	99.4945845	99.4869445	99.4803638	99.4750183	99.470757	99.467373	99.4646938	99.4625778	99.4609097	99.4595967	99.4585645	99.4577537	99.4571173	99.4566181	99.4562267	99.4559198	99.4556794	99.455491	99.4553435	99.455228	99.4551375	99.4550666	99.4550111	99.4549677	99.4549337	99.454907	99.4548862	99.4548699	99.4548571	99.4548471	99.4548393	99.4548331	99.4548283	99.4548246	99.4548216	99.4548193	99.4548175	99.4548161	99.454815	99.4548142	99.4548135	99.454813	99.4548125	99.4548122	99.454812	99.4548118	99.4548116	99.4548115	99.4548114	99.4548113	99.4548113	99.4548112	99.4548112	99.4548111	99.4548111	99.4548111	99.4548111	99.4548111	99.4548111	99.4548111	99.4548111	99.4548111	99.4548111	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811	99.454811
AMP_e0	100.0	99.9965968	99.9925112	99.987602	99.9816993	99.9745982	99.9660537	99.9557725	99.9434068	99.9285459	99.91071	99.8893443	99.863817	99.8334223	99.7973906	99.7549109	99.7051649	99.647385	99.5809233	99.5053393	99.4204987	99.326668	99.2245872	99.1155023	99.0011362	98.8835924	98.765199	98.648315	98.5351362	98.4275216	98.3268764	98.2341136	98.149671	98.07357	98.0056405	97.9461718	97.894553	97.8499298	97.8114276	97.7782016	97.7496605	97.7264698	97.7079824	97.6933008	97.6816771	97.6724964	97.6652593	97.6595627	97.6550841	97.6515663	97.6488051	97.6466392	97.6449408	97.6436096	97.6425665	97.6417492	97.6411091	97.6406077	97.6402151	97.6399077	97.6396669	97.6394784	97.6393309	97.6392153	97.6391249	97.6390541	97.6389987	97.6389553	97.6389213	97.6388947	97.6388739	97.6388576	97.6388448	97.6388348	97.638827	97.6388209	97.6388161	97.6388123	97.6388094	97.6388071	97.6388053	97.6388039	97.6388028	97.6388019	97.6388013	97.6388007	97.6388003	97.6388	97.6387997	97.6387995	97.6387994	97.6387993	97.6387992	97.6387991	97.638799	97.638799	97.6387989	97.6387989	97.6387989	97.6387989	97.6387989	97.6387989	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988	97.6387988
Acetate_e0	100.0	100.245355	100.5392799	100.8917081	101.3145879	101.8222661	102.4319199	103.1640304	104.0428915	105.0971221	106.3601427	107.8705438	109.6722444	111.8142991	114.3501725	117.3362756	120.8295816	124.8837371	129.544318	134.8428551	140.7900265	147.3691419	154.5309916	162.1914624	170.2331803	178.5118434	186.8666161	195.1332385	203.1573253	210.8064703	217.9786246	224.6052374	230.6505371	236.1079158	240.9764407	245.1830509	248.7643278	251.7846333	254.3106588	256.4074793	258.1279279	259.5070055	260.6063703	261.4794064	262.1706007	262.7165113	263.1468542	263.4855867	263.7518962	263.9610719	264.1252532	264.2540453	264.3550313	264.434188	264.496215	264.5448089	264.5828726	264.6126838	264.6360295	264.6543104	264.6686243	264.6798315	264.6886061	264.6954758	264.700854	264.7050644	264.7083606	264.7109411	264.7129612	264.7145426	264.7157806	264.7167498	264.7175085	264.7181024	264.7185673	264.7189313	264.7192162	264.7194393	264.7196139	264.7197506	264.7198576	264.7199413	264.7200069	264.7200582	264.7200984	264.7201299	264.7201545	264.7201738	264.7201889	264.7202007	264.7202099	264.7202172	264.7202228	264.7202273	264.7202308	264.7202335	264.7202356	264.7202373	264.7202386	264.7202396	264.7202404	264.720241	264.7202415	264.7202419	264.7202422	264.7202425	264.7202427	264.7202428	264.7202429	264.720243	264.7202431	264.7202431	264.7202432	264.7202432	264.7202432	264.7202432	264.7202433	264.7202433	264.7202433	264.7202433	264.7202433	264.7202433	264.7202433	264.7202433
Adenosine_e0	100.0	99.999411	99.9987189	99.9979052	99.9969481	99.995822	99.9944971	99.9929388	99.991107	99.9889559	99.9864335	99.9834819	99.9800377	99.9760327	99.9713963	99.9660587	99.9599548	99.9530311	99.9452524	99.9366098	99.9271296	99.9168794	99.9059721	99.894565	99.8828525	99.8710539	99.8593956	99.8480933	99.8373349	99.8272669	99.8179874	99.8095471	99.801953	99.7951774	99.7891668	99.7838514	99.7791529	99.7749913	99.7712892	99.767975	99.7650423	99.7626666	99.7607732	99.7592698	99.7580797	99.7571399	99.7563991	99.755816	99.7553576	99.7549976	99.754715	99.7544934	99.7543196	99.7541833	99.7540766	99.7539929	99.7539274	99.7538761	99.753836	99.7538045	99.7537799	99.7537606	99.7537455	99.7537336	99.7537244	99.7537171	99.7537115	99.753707	99.7537036	99.7537008	99.7536987	99.753697	99.7536957	99.7536947	99.7536939	99.7536933	99.7536928	99.7536924	99.7536921	99.7536919	99.7536917	99.7536915	99.7536914	99.7536913	99.7536913	99.7536912	99.7536912	99.7536911	99.7536911	99.7536911	99.7536911	99.7536911	99.7536911	99.7536911	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691	99.753691
Ala-Ala_e0	100.0	99.99907	99.9979571	99.9966241	99.9950261	99.9931097	99.9908107	99.9880529	99.9847457	99.9807829	99.9760407	99.9703762	99.9636276	99.9556146	99.9461414	99.9350028	99.9219932	99.9069212	99.8896277	99.870008	99.848037	99.8237924	99.7974731	99.7694057	99.7400371	99.7099081	99.679614	99.6497544	99.6208845	99.5934716	99.5678658	99.5442916	99.5228527	99.5035474	99.4863239	99.4712331	99.4581146	99.4467507	99.4369197	99.428408	99.4210765	99.4151211	99.4103736	99.4066035	99.4036187	99.4012612	99.3994028	99.39794	99.39679	99.3958867	99.3951777	99.3946215	99.3941854	99.3938436	99.3935758	99.3933659	99.3932015	99.3930728	99.392972	99.392893	99.3928312	99.3927828	99.3927449	99.3927153	99.3926921	99.3926739	99.3926596	99.3926485	99.3926398	99.3926329	99.3926276	99.3926234	99.3926201	99.3926176	99.3926156	99.392614	99.3926128	99.3926118	99.392611	99.3926105	99.39261	99.3926096	99.3926093	99.3926091	99.3926089	99.3926088	99.3926087	99.3926086	99.3926086	99.3926085	99.3926085	99.3926084	99.3926084	99.3926084	99.3926084	99.3926084	99.3926084	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083	99.3926083
BET_e0	100.0	99.9997913	99.9995416	99.9992424	99.9988839	99.9984538	99.9979379	99.9973191	99.996577	99.9956877	99.9946236	99.9933525	99.9918381	99.99004	99.9879143	99.9854148	99.9824955	99.9791133	99.9752327	99.9708301	99.9658999	99.9604594	99.9545534	99.9482552	99.9416649	99.9349041	99.9281061	99.9214057	99.9149274	99.908776	99.9030301	99.8977401	99.8929293	99.8885972	99.8847323	99.881346	99.8784022	99.8758522	99.8736461	99.8717361	99.870091	99.8687546	99.8676892	99.8668432	99.8661735	99.8656444	99.8652274	99.8648992	99.8646411	99.8644384	99.8642793	99.8641545	99.8640567	99.86398	99.8639199	99.8638728	99.8638359	99.863807	99.8637844	99.8637667	99.8637528	99.8637419	99.8637334	99.8637268	99.8637215	99.8637175	99.8637143	99.8637118	99.8637098	99.8637083	99.8637071	99.8637061	99.8637054	99.8637048	99.8637044	99.863704	99.8637038	99.8637035	99.8637034	99.8637032	99.8637031	99.8637031	99.863703	99.8637029	99.8637029	99.8637029	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028	99.8637028
