	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
2-Oxoglutarate	bc1016	1		0	bc1016	1	Metabolite
4-Hydroxybenzoate	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
5-Aminolevulinate	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
AMP	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Acetate	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Ala-Ala	bc1002.bc1015.bc1003.bc1002.bc1015.bc1003	6		0	bc1002.bc1015.bc1003.bc1002.bc1015.bc1003	6	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
BIOT	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
CMP	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
CO2	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Ca2+	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Chitobiose	bc1016	1		0	bc1016	1	Metabolite
Chorismate	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Citrate	bc1016	1		0	bc1016	1	Metabolite
Cl-	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Co2+	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
CoA	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Cu2+	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Cytidine	bc1016	1		0	bc1016	1	Metabolite
D-Alanine	bc1016	1		0	bc1016	1	Metabolite
D-Arabinose	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
D-Glucose	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	bc1016.bc1002.bc1015.bc1003	4	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003bc1016.bc1002.bc1015.bc1003	11	Metabolite
Deoxycytidine	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Deoxyguanosine	bc1002.bc1015.bc1003.bc1002.bc1015.bc1003	6		0	bc1002.bc1015.bc1003.bc1002.bc1015.bc1003	6	Metabolite
Folate	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Formate	bc1015.bc1003.bc1016.bc1015.bc1003	5		0	bc1015.bc1003.bc1016.bc1015.bc1003	5	Metabolite
GTP	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Glucose-1-phosphate	bc1016	1		0	bc1016	1	Metabolite
Glycerol	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Glycine	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
H+	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
H2O	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
Heme	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
K+	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7		0	bc1002.bc1015.bc1003.bc1016.bc1002.bc1015.bc1003	7	Metabolite
