	0.0000-0.0006	0.0006-0.0057	0.0057-0.0080	0.0094-0.0096	0.0110-0.0115	0.0115-0.0118	0.0118-0.0119	0.0119-0.0119	0.0120-0.0121	0.0121-0.0124	0.0124-0.0125	0.0127-0.0128	0.0128-0.0129	0.0139-0.0378	0.0378-0.2211	0.2237-0.2280	0.2280-0.2280	0.4783-0.5861	0.5861-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##Homocysteine-e0##Microbe##PAN	0.0	1.0000000000043965	1.0000000000108054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000015319	1.00000000000603	1.000000000019481	0.9999999999994715	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Homocysteine-e0
Limosilactobacillus_reuteri_I49##5'-Deoxyadenosine-e0##Microbe##Thiamine	0.0	-1.000000000000114	-0.9999999999993727	1.100760930305949	1.1007609302406405	1.1007609302595407	1.1007609302449215	1.100760930271659	1.1007609302593495	1.1007609302756507	-1.006832505023564	-0.9999999999993694	-0.999999999999464	-1.0000000000001057	-0.999999999999386	-0.9999999999994107	-0.9999999999994044	-0.9999999999990936	-0.9999999999992453	Limosilactobacillus_reuteri_I49	5'-Deoxyadenosine-e0
Limosilactobacillus_reuteri_I49##5'-Deoxyadenosine-e0##Microbe##PAN	0.0	1.5000000000163125	1.4999999998282052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999999998278197	1.4999999998552087	1.499999999897252	1.4999999998239482	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	5'-Deoxyadenosine-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Sucrose	0.0	0.0	4.0000000000132925	4.000000000473284	4.000000000155091	4.000000000189669	2.6666666667485077	4.000000000214111	4.000000000147622	4.000000000216853	8.565818994744806	2.200000000000143	2.199999999989806	1.9999999999780003	4.000000000000261	8.00000000000183	4.000000000000848	8.000000000002501	4.000000000000584	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##5-Methylthio-D-ribose-e0##Microbe##Spermidine-e0	0.0	0.0	-0.9999999999999809	-0.9999999999999698	-1.00000000000001	-1.000000000000055	-1.0000000000000189	-1.0000000000000786	-1.0000000000000286	-1.0000000000000804	-1.0056937541878768	-0.9999999999999896	-0.9999999999999825	-0.9999999999999817	-0.9999999999999896	-0.9999999999999926	-0.9999999999999915	-0.9999999999999925	-0.9999999999999918	Limosilactobacillus_reuteri_I49	5-Methylthio-D-ribose-e0
Limosilactobacillus_reuteri_I49##5-Methylthio-D-ribose-e0##Microbe##PAN	0.0	0.0	0.5000000000015408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4999999999970527	0.49999999999839867	0.5000000000062378	0.49999999999656647	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	5-Methylthio-D-ribose-e0
Folate-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	67.78185427914943	67.78185427547264	67.78185427659614	67.78185427542397	67.7818542772671	67.78185427612956	67.78185427704469	0.6613601575256114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Limosilactobacillus_reuteri_I49
Thiamine##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	135.5637085583841	135.56370855100226	135.56370855324272	135.56370855090225	135.56370855458889	135.56370855232046	135.56370855413556	-0.44090677168064607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	Limosilactobacillus_reuteri_I49
Riboflavin##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	203.34556283767262	203.34556282654316	203.34556282992614	203.34556282639284	203.34556283194715	203.34556282852054	203.34556283126992	-0.7715868504441252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##Folate-e0	0.0	0.0	0.0	-90.93786914519885	-90.9378691403511	-90.93786914183615	-90.93786914026204	-90.93786914272437	-90.93786914123582	-90.93786914244463	-0.8872977008743986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##Thiamine	0.0	0.0	0.0	-181.87573829050888	-181.8757382807759	-181.87573828373718	-181.87573828059462	-181.87573828551945	-181.8757382825516	-181.87573828494882	0.5915318005837104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##Riboflavin	0.0	0.0	0.0	-272.8136074358955	-272.81360742122234	-272.8136074256951	-272.81360742094967	-272.8136074283691	-272.81360742388534	-272.8136074275165	1.035180651020271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe##Thiamine	0.0	0.0	0.0	-96.38133762513301	-96.38133761988401	-96.38133762149357	-96.38133761981268	-96.3813376224497	362.25101086179086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe##Riboflavin	0.0	0.0	0.0	-144.57200643776787	-144.57200642985455	-144.57200643228455	-144.57200642974763	-144.5720064337202	548.3765162927893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	-1.0000000000000002	-1.0000000000000007	-1.0000000000000007	-1.0000000000000013	-0.9999999999999994	-0.9999999999999997	-0.9999999999999992	-0.9999999999999999	-1.0000000000000007	-0.9999999999999984	-1.0000000000000004	-0.9999999999999994	-1.0000000000000004	-1.0000000000000002	-1.0000000000000009	-1.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##Folate-e0	0.0	0.0	0.0	-0.49442286338307306	-0.4944228633560906	-0.4944228633641045	-0.49442286335580543	-0.49442286336902486	-0.4944228633608609	-0.4944228633676186	-0.0048241758253617425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##Thiamine	0.0	0.0	0.0	-0.9888457267667734	-0.9888457267125959	-0.9888457267286017	-0.988845726712005	-0.9888457267384445	-0.9888457267221669	-0.9888457267355759	0.003216117216871314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##Riboflavin	0.0	0.0	0.0	-1.483268590150855	-1.4832685900691667	-1.4832685900932383	-1.4832685900682836	-1.4832685901081464	-1.4832685900835263	-1.4832685901038412	0.005628205129558306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##Folate-e0	0.0	0.0	0.0	-0.49442286340553765	-0.4944228633798107	-0.4944228633894776	-0.4944228633766479	-0.49442286339377806	-0.49442286338287833	-0.49442286338869856	-0.0048241758254687584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##Thiamine	0.0	0.0	0.0	-0.9888457268116958	-0.9888457267600412	-0.9888457267793279	-0.9888457267537212	-0.9888457267879608	-0.9888457267660627	-0.9888457267778029	0.0032161172172005897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##Riboflavin	0.0	0.0	0.0	-1.483268590218405	-1.4832685901405525	-1.4832685901696918	-1.4832685901310416	-1.4832685901822518	-1.4832685901497333	-1.4832685901670832	0.00562820512992716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-25.460985747684372	-25.46098574628272	-25.460985746701134	-25.46098574626776	-25.460985746955682	-25.46098574653403	-25.460985746882095	-0.24842757289404846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##Thiamine	0.0	0.0	0.0	-50.9219714954011	-50.921971492586785	-50.921971493421175	-50.921971492555826	-50.9219714939317	-50.92197149309114	-50.9219714937813	0.16561838192878595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-76.38295724313805	-76.38295723889527	-76.38295724015515	-76.38295723884869	-76.38295724092188	-76.3829572396518	-76.3829572406972	0.28983216837605535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe##Folate-e0	0.0	0.0	0.0	-0.494422863382524	-0.49442286335627833	-0.49442286336435043	-0.49442286335593516	-0.4944228633691801	-0.4944228633607748	-0.49442286336762853	-0.004824175825360393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Sulfate-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe##Thiamine	0.0	0.0	0.0	-0.9888457267656604	-0.9888457267129326	-0.9888457267290179	-0.9888457267123022	-0.9888457267387151	-0.9888457267219944	-0.9888457267355865	0.0032161172168762658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Sulfate-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe##Riboflavin	0.0	0.0	0.0	-1.4832685901491807	-1.4832685900697318	-1.4832685900941898	-1.4832685900686795	-1.4832685901086817	-1.4832685900832647	-1.4832685901038551	0.005628205129556734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Sulfate-e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-15.91238690038214	-15.912386899500543	-15.912386899759797	-15.912386899487894	-15.912386899919417	-15.912386899656791	-15.912386899873999	-0.15526011819761526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe##Thiamine	0.0	0.0	0.0	-31.824773800784623	-31.824773799014302	-31.824773799531528	-31.824773798988502	-31.824773799851506	-31.824773799327957	-31.82477379975875	0.1035067454644893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-47.73716070119957	-47.73716069853104	-47.73716069931149	-47.73716069849186	-47.737160699792135	-47.737160699001365	-47.737160699653764	0.18113680456353504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Limosilactobacillus_reuteri_I49##L-Histidine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-6.445819176617145	-6.44581917626758	-6.44581917637441	-6.445819176262999	-6.445819176438085	-6.445819176329943	-6.445819176417119	-0.06289305642883175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Histidine-e0##Microbe##Thiamine	0.0	0.0	0.0	-12.891638353242392	-12.89163835254056	-12.891638352753597	-12.891638352531182	-12.891638352881355	-12.89163835266573	-12.891638352838616	0.04192870428558936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Histidine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-19.33745752987277	-19.337457528814603	-19.337457529136408	-19.3374575288005	-19.337457529328105	-19.337457529002386	-19.337457529264256	0.07337523250006908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Proline-e0##Microbe##Folate-e0	0.0	0.0	0.0	-12.6660346820611	-12.666034681373484	-12.666034681583833	-12.666034681364629	-12.66603468170933	-12.666034681496473	-12.666034681667716	-0.1235848558826908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Proline-e0
Limosilactobacillus_reuteri_I49##L-Proline-e0##Microbe##Thiamine	0.0	0.0	0.0	-25.332069364138093	-25.33206936275764	-25.332069363177144	-25.332069362739354	-25.33206936342888	-25.332069363004422	-25.33206936334405	0.0823899039213167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Proline-e0
Limosilactobacillus_reuteri_I49##L-Proline-e0##Microbe##Riboflavin	0.0	0.0	0.0	-37.998104046225265	-37.998104044143965	-37.9981040447772	-37.998104044116516	-37.99810404515535	-37.998104044514186	-37.998104045028605	0.1441823318627816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Proline-e0
Limosilactobacillus_reuteri_I49##Co2+-e0##Microbe##Folate-e0	0.0	0.0	0.0	-0.49442286338614067	-0.4944228633604285	-0.494422863369518	-0.49442286335967645	-0.49442286337341557	-0.4944228633638548	-0.49442286336931024	-0.004824175825366235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Co2+-e0
Limosilactobacillus_reuteri_I49##Co2+-e0##Microbe##Thiamine	0.0	0.0	0.0	-0.9888457267729148	-0.98884572672128	-0.9888457267394128	-0.988845726719769	-0.9888457267471722	-0.9888457267282951	-0.9888457267389441	0.0032161172168884114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Co2+-e0
Limosilactobacillus_reuteri_I49##Co2+-e0##Microbe##Riboflavin	0.0	0.0	0.0	-1.4832685901601206	-1.4832685900822626	-1.483268590109557	-1.4832685900799687	-1.4832685901211562	-1.4832685900927873	-1.4832685901091038	0.005628205129582734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Co2+-e0
Limosilactobacillus_reuteri_I49##L-Valine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-24.204051008198874	-24.204051006886758	-24.20405100728696	-24.20405100686931	-24.20405100752691	-24.204051007121222	-24.20405100744855	-0.2361634268902847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Valine-e0
Limosilactobacillus_reuteri_I49##L-Valine-e0##Microbe##Thiamine	0.0	0.0	0.0	-48.40810201642818	-48.40810201379379	-48.40810201459192	-48.408102013758	-48.40810201507332	-48.40810201426438	-48.40810201491356	0.15744228459242163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Valine-e0
Limosilactobacillus_reuteri_I49##L-Valine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-72.61215302467669	-72.61215302070501	-72.61215302191006	-72.61215302065118	-72.61215302263281	-72.61215302141085	-72.61215302239414	0.2755239980377931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Valine-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-51.17750187410584	-51.17750187134025	-51.177501872196245	-451.33922281738666	-92.84603502514975	-92.8460350235973	-92.84603502483331	-1.8961588442807282	-1.0000000000014877	-0.9999999999986177	17.000000000315442	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-153.5325056224868	-153.53250561411556	-153.53250561669236	-1358.6843351196317	-278.53810507564805	-278.5381050709716	-278.5381050746844	-1.9544813483426646	-3.000000000004631	-3.0000000000048077	12.000000000205096	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe##Folate-e0	0.0	0.0	0.0	-0.49442286338348884	-0.4944228633568353	-0.49442286336495866	-0.4944228633564474	-0.49442286336987107	-0.4944228633616362	-0.4944228633683408	-0.004824175825365168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe##Thiamine	0.0	0.0	0.0	-0.9888457267675953	-0.9888457267140841	-0.9888457267302841	-0.9888457267132892	-0.9888457267401382	-0.9888457267237181	-0.9888457267370155	0.003216117216882149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe##Riboflavin	0.0	0.0	0.0	-1.4832685901520886	-1.4832685900714146	-1.483268590095872	-1.4832685900702183	-1.4832685901106692	-1.4832685900858666	-1.4832685901060059	0.005628205129569575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.5000000000285404	0.0	0.0	0.0	0.0	0.0	0.0	0.23473954719109544	0.0	0.0	0.0	0.0	0.0	2.00000000000012	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.49999999997545874	0.0	0.0	0.0	0.0	0.0	0.0	0.5868488679772748	0.0	0.0	0.0	0.0	0.0	1.0000000000014688	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.5000000000298247	0.0	0.0	0.0	0.0	0.0	0.0	0.05868488679780027	0.0	0.0	0.0	0.0	0.0	0.5000000000000702	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.5000000000238238	0.0	0.0	0.0	0.0	0.0	0.0	0.05868488679780018	0.0	0.0	0.0	0.0	0.0	-0.499999999999954	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Melitose-e0	0.0	0.0	0.0	2.000000000292101	0.0	0.0	0.0	0.0	0.0	0.0	0.4694790943823384	0.0	0.0	0.0	0.0	0.0	6.000000000000384	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##O2-e0	0.0	0.0	0.0	-4.999999999708568	0.0	0.0	0.0	0.0	0.0	0.0	-1.9952861511236648	0.0	0.0	0.0	0.0	0.0	-1.0000000000000073	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Sucrose	0.0	0.0	0.0	1.0000000001859077	0.0	0.0	0.0	0.0	0.0	0.0	0.3521093207867385	0.0	0.0	0.0	0.0	0.0	4.000000000000276	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-1382.6583873777479	0.0	0.0	0.0	0.0	-108.26153828268616	-108.26153828416632	0.410794207584523	0.0	0.0	0.0	0.0	0.0	5.000000000002005	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-10.327966846699638	-10.327966846137144	-10.327966846308682	-10.32796684613032	-10.327966846410138	-10.327966846237324	-10.32796684637723	-0.10077189320494918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##Thiamine	0.0	0.0	0.0	-20.655933693412315	-20.655933692282957	-20.655933692625062	-20.655933692268874	-20.655933692828565	-20.655933692483984	-20.655933692761486	0.0671812621361611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-30.98390054013317	-30.983900538430525	-30.98390053894696	-30.98390053840934	-30.983900539252637	-30.983900538732055	-30.98390053915239	0.11756720873873747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-5.8803516146851	-5.880351614393557	-5.88035161448389	-5.880351614388649	-5.880351614539165	-5.88035161444941	-5.880351614522136	-0.05737568426835583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-17.641054844072965	-17.641054843190656	-17.64105484346268	-17.64105484317552	-17.64105484362908	-17.64105484335872	-17.641054843577255	0.06693829831156967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-33.06827889041602	-33.0682788886396	-33.06827888919218	-33.06827888861621	-33.06827888951826	-33.068278888956925	-33.068278889400744	-0.3226533468087164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe##Thiamine	0.0	0.0	0.0	-66.13655778087347	-66.13655777730688	-66.1365577784091	-66.13655777725884	-66.1365577790632	-66.13655777794393	-66.13655777882397	0.2151022312044399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-99.20483667135716	-99.20483666598034	-99.20483666764342	-99.20483666590765	-99.20483666862624	-99.2048366669358	-99.20483666826901	0.37642890460903894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-27.00920886439114	-27.00920886292741	-27.009208863375097	-27.00920886290675	-27.009208863642545	-27.00920886318923	-27.00920886355358	-0.26353387376556214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##Thiamine	0.0	0.0	0.0	-54.0184177288162	-54.01841772587751	-54.01841772677025	-54.01841772583515	-54.018417727306826	-54.018417726403	-54.01841772712557	0.1756892491757822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-81.02762659326274	-81.0276265888322	-81.02762659018008	-81.02762658876856	-81.02762659098568	-81.02762658962044	-81.02762659071483	0.3074561860588363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-9.084211805930138	-9.084211805460363	-9.084211805602061	-9.08421180545657	-9.084211805688318	-9.08421180554751	-9.084211805664271	-0.0886363439730881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-27.252635417818666	-27.25263541639671	-27.252635416823466	-27.252635416384773	-27.252635417083205	-27.25263541665905	-27.252635417009813	0.10340906796676208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-13.85851122972842	-13.85851122897639	-13.85851122920586	-13.858511228966103	-13.858511229343172	-13.858511229110666	-13.858511229297722	-0.1352200713219933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Thiamine	0.0	0.0	0.0	-27.71702245947428	-27.717022457964426	-27.717022458422033	-27.717022457943305	-27.717022458697503	-27.71702245823388	-27.717022458604884	0.0901467142140227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-41.575533689231136	-41.57553368695482	-41.57553368764573	-41.57553368692304	-41.5755336880593	-41.57553368735902	-41.57553368792093	0.1577567498751614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Folate-e0	0.0	0.0	0.0	-20.834266576771835	-20.834266575683756	-20.83426657602359	179.24659389736786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Riboflavin	0.0	0.0	0.0	-62.50279973038235	-62.502799727089126	-62.50279972811194	540.0731150257577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	-0.5000000000322682	0.0	0.0	0.33333333328363524	0.0	0.0	0.0	-4.437396035575047	0.5999999999986834	0.600000000003729	0.0	0.0	0.0	0.0	-2.0000000000010365	0.0	Limosilactobacillus_reuteri_I49	NH3-e0
