	0.0000	0.0806	0.0872	0.1103	0.3465	0.3466	0.4804	0.4829	0.4891	0.4938	0.4939	0.4980	0.7435	0.9633	0.9658	1.0067	1.0834	1.1441	1.4440	1.4442	1.7046	1.7048	1.7773	1.7778	1.8141	Source	Target
PAN##Phosphate-e0##Muribaculum_intestinale_YL27	-5.820766091346741e-11	1.0892335922108032e-09	127.45775495904064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Phosphate-e0
PAN##Mn2+-e0##Muribaculum_intestinale_YL27	-4.2232883856740955e-13	8.802958362252866e-12	0.9241112603177947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Mn2+-e0
PAN##Zn2+-e0##Muribaculum_intestinale_YL27	-1.2101430968414206e-12	8.93107809929461e-12	0.924111260316593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Zn2+-e0
PAN##Co2+-e0##Muribaculum_intestinale_YL27	-1.1224354778960333e-12	1.0600520461423457e-11	0.9241112603154562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Co2+-e0
PAN##fe3-e0##Muribaculum_intestinale_YL27	1.0867973188055657e-12	1.949118644262171e-11	0.9241112602992005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	fe3-e0
Neu5Ac-e0##H+-e0##Muribaculum_intestinale_YL27	-3.288659793836335	1.500000000028342	1.9475532297974496e-12	3.4999999999965254	1.6666666666677725	-1.6666666666636734	10.000000000005038	-11.66666666667143	-1.6666666666684316	5.833333333332664	-2.499999999992067	-5.644373857194296e-12	1.0347278589506459e-13	9.999999999959496	-9.99999999996178	4.999999999979272	-7.499999999982352	-2.500000000011048	-2.499999999987449	-2.499999999982708	4.622968674539152e-13	2.4999999999840776	2.4999999999889893	-2.499999999994018	3.7054803669889225e-12	Neu5Ac-e0	H+-e0
Sucrose##H+-e0##Muribaculum_intestinale_YL27	-1.2680412371204857	2.500000000026038	-2.0000000000166085	7.499999999994336	3.6666666666685384	-3.6666666666607677	22.000000000011866	-25.66666666667819	-3.6666666666712286	12.833333333332947	-5.499999999983009	-1.2519763004092965e-11	2.9309887850104133e-13	21.999999999913644	-24.99999999991719	7.999999999968768	-11.99999999996896	-4.000000000018501	-3.9999999999811906	0.500000000013284	2.4424906541753444e-13	-0.5000000000136069	2.499999999982254	-2.499999999987115	5.60307356067824e-12	Sucrose	H+-e0
Folate##H+-e0##Muribaculum_intestinale_YL27	-1.1168384879823314	-0.4999999999963176	2.499999999988102	-0.3333333332990378	-1.6666666666731054	-0.3333333333436057	-3.9999999999781624	4.666666666639668	0.6666666666644634	-2.3333333333186284	0.9999999999902593	8.165024212303251e-12	-3.5704772471945034e-13	-3.999999999986688	7.666666666656382	4.666666666654864	-6.999999999995932	-2.3333333333468413	-2.3333333333271127	-10.833333333308339	4.1815439999481896e-12	10.833333333311716	6.166666666665758	-6.166666666678315	5.662137425588298e-12	Folate	H+-e0
Riboflavin##H+-e0##Muribaculum_intestinale_YL27	1.326460481107247	-2.0000000000213585	1513.909582861639	-2252.8187481894865	483.4481507044467	613.0561924887776	-1503.7181379228293	1830.1383115007184	206.53875857375772	-952.232317135943	403.4724592930136	-1.3373551155382302e-09	4.160938260611147e-11	-1963.1044864708706	888.6009160708115	-2332.181500367964	3607.9893255841594	1083.0626727077542	1308.0420630367973	3249.714764870908	-4.6293280320242047e-10	-3198.874407334707	-2001.7193931617978	2001.719393165843	-1.9771277948166244e-09	Riboflavin	H+-e0
