	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	9.327377540560531e-05	0.0001312263106866639	1.2099379065360296
2-Oxoglutarate_e0	2.026130381034993e-06	2.8515121240333444e-06	1.024660005092998
4-Hydroxybenzoate_e0	2.035279208261318e-06	2.8636158060061867e-06	1.0538032616269701
5-Aminolevulinate_e0	1.6365388445792632e-05	2.3023674179451404e-05	1.1437672274492325
AMP_e0	5.527795174834367e-05	7.773698590058562e-05	1.146301423669578
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	0.0004302040722547201	0.0006008063733099927	1.3311569590758856
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	2.3893461592614896e-05	3.364551423953661e-05	1.1738960047355615
Ala-Ala_e0	1.8242562284866284e-05	2.5664312999298165e-05	1.146301423669578
Arsenate_e0	4.670995340659036e-09	6.209519864911788e-09	0.9245592543893538
Arsenite_e0	4.672024707213903e-09	6.211012757074619e-09	0.9245592543893538
BET_e0	4.073664653180897e-06	5.731307227067629e-06	1.3138399515701917
BIOT_e0	2.035279208261318e-06	2.8636158060061867e-06	1.0538032616269701
CMP_e0	6.228309713844079e-05	8.762418797280293e-05	1.1610842349549262
CO2_e0	1.921957112125511e-05	6.391775251488061e-05	0.18654499955320447
Ca2+_e0	2.035279208261318e-06	2.8636158060061867e-06	1.0538032616269701
Carnitine_e0	0.0	0.0	0.0
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	1.2587175464158016e-09	4.563839254132284e-09	0.6649449304828564
Chorismate_e0	4.073664653180897e-06	5.731307227067629e-06	1.3138399515701917
Citrate_e0	3.373699995892838e-09	9.580182533003261e-09	0.6543857795647505
Cl-_e0	2.035279208261318e-06	2.8636158060061867e-06	1.0538032616269701
Co2+_e0	2.035279208261318e-06	2.8636158060061867e-06	1.0538032616269701
CoA_e0	4.073664653180897e-06	5.731307227067629e-06	1.3138399515701917
Cu2+_e0	2.035279208261318e-06	2.8636158060061867e-06	1.0538032616269701
Cytidine_e0	1.4596820063036592e-09	3.968175821696978e-09	0.2849562861099516
Cytosine_e0	0.0	0.0	0.0
D-Alanine_e0	1.3075805459826897e-09	3.1930782225717813e-09	0.2866457502568485
D-Arabinose_e0	5.544902376889194e-05	7.800942462459553e-05	1.176289412276999
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	0.002725374619404298	36.74940434967255	1.34988185337066
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	1.6132933497385895e-05	2.2704735648547106e-05	1.2037432046640741
Deoxyguanosine_e0	2.0353735105692873e-06	2.863627485927535e-06	1.0347967899743795
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	6.11493497855215e-06	8.60267369876359e-06	1.1261686425857227
Formate_e0	1.0218805625763576e-06	1.4373171353208376e-06	1.0142416428538001
Fumarate_e0	1.61168019524148e-05	1.454614071908306e-05	1.0038232806146021
GTP_e0	0.00010167142795121087	0.0001430413366629299	1.2169773404814337
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	1.6492306608482222e-09	4.650965188485011e-09	0.6650857191617645
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	4.588056745365616e-05	6.454772416006987e-05	1.171221019836308
Glycine_e0	0.00041575720760578575	0.000585022995790298	1.226410181968275
H+_e0	0.0006309281979788034	0.0008845241764951005	1.3307345930391612
H2O_e0	0.0009985634625625833	0.001392481633046865	1.2451350762630493
HYXN_e0	0.0	0.0	0.0
Heme_e0	2.035279208261318e-06	2.8636158060061867e-06	1.0538032616269701
Inosine_e0	0.0	0.0	0.0
K+_e0	2.035279208261318e-06	2.8636158060061867e-06	1.0538032616269701
L-Alanine_e0	0.0003713940438067754	0.0005225872823347193	1.3238359477726653
L-Arabinose_e0	0.0	0.0	0.0
L-Arginine_e0	0.00019086974552700046	0.0002685468206954457	1.1867077745161967
L-Ascorbate_e0	0.0	0.0	0.0
L-Asparagine_e0	0.000153458160979691	0.0002159062933148736	1.2368285442074727
L-Aspartate_e0	0.000153458160979691	0.0002159062933148736	1.2368285442074727
L-Cysteine_e0	5.628925364287639e-05	7.91913113808065e-05	1.1510882387524526
L-Glutamate_e0	0.00015241207515344186	0.00021441624861835395	1.206699766921144
