	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.32905	1.0	0.5288135593220339	0.0	2.9238511968193865
0.6587000000000001	1.0	0.5305084745762711	2.0	0.29424866154967705
0.6601	1.0	0.5322033898305085	5.0	0.26022469160963885
0.66105	1.0	0.5305084745762711	3.0	0.24692421659958472
1.0345	1.0	0.5288135593220339	0.0	0.14214658767122582
Average	1.0	0.5338983050847458	0.0	1.320165340349426
