	0.0000-0.0000	0.0000-0.0020	0.0020-0.0084	0.0085-0.0086	0.0086-0.0237	0.0237-0.0238	0.0238-0.0238	0.0238-0.0318	0.0318-0.0318	0.0318-0.0484	0.0486-8.2301	8.2301-9.5566	9.5566-20.0000	Source	Target
Turicimonas_muris_YL45##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411730325	-126.68907411722427	-126.6890741180736	-126.68907411820443	-126.68907411817469	-126.68907411824692	-126.6890741181991	-126.68907411865155	-126.68907411844005	-126.6890741184109	-126.6890741183382	-126.68907411835616	-126.68907411845318	Turicimonas_muris_YL45	Flavonifractor_plautii_YL31
Flavonifractor_plautii_YL31##Turicimonas_muris_YL45##Riboflavin	-126.68907411743938	-126.68907411734311	-126.6890741173656	-126.68907411742893	-126.68907411739906	-126.68907411736818	-126.68907411735591	-126.68907411735015	-126.68907411742603	-126.68907411749417	-126.68907411738704	-126.68907411740584	-126.68907411747597	Flavonifractor_plautii_YL31	Turicimonas_muris_YL45
