	0.0000-0.0000	0.0000-8.4197	8.4197-9.0099	9.0099-20.0000	Source	Target
Putrescine-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	0.3333333333057246	0.3333333333057246	0.0	0.0	Putrescine-e0	Glycine-e0
Spermidine-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	-0.33333333336815857	-0.33333333336815857	0.0	0.0	Spermidine-e0	Glycine-e0
Thiamin-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	6.571428571449347	6.571428571449347	6.571428571449347	6.571428571449347	Thiamin-e0	Glycine-e0
Folate-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	5.976190476141373	5.976190476141373	5.976190476141373	5.976190476141373	Folate-e0	Glycine-e0
PAN##Glycine-e0##Enterocloster_clostridioformis_YL32	-2542.2877240394046	-2542.2877240394046	-2542.2877240394046	-2542.2877240394046	PAN	Glycine-e0
Puryvate##Glycine-e0##Enterocloster_clostridioformis_YL32	0.2380952380964583	0.2380952380964583	0.2380952380964583	0.2380952380964583	Puryvate	Glycine-e0
N-acetyl-D-gluosamine##Glycine-e0##Enterocloster_clostridioformis_YL32	-0.33333333333180704	-0.33333333333180704	-0.33333333333180704	-0.33333333333180704	N-acetyl-D-gluosamine	Glycine-e0
PAN##Phosphate-e0##Enterocloster_clostridioformis_YL32	-127.45775496150756	-127.45775496150756	-127.45775496150756	-127.45775496150756	PAN	Phosphate-e0
Putrescine-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	0.33333333333225057	0.33333333333225057	0.0	0.0	Putrescine-e0	L-Glutamate-e0
Spermidine-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	1.6666666666653205	1.6666666666653205	0.0	0.0	Spermidine-e0	L-Glutamate-e0
Thiamin-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	1.7142857142861962	1.7142857142861962	1.7142857142861962	1.7142857142861962	Thiamin-e0	L-Glutamate-e0
Folate-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	4.76190476190324	4.76190476190324	4.76190476190324	4.76190476190324	Folate-e0	L-Glutamate-e0
PAN##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	-102.10964628944224	-102.10964628944224	-102.10964628944224	-102.10964628944224	PAN	L-Glutamate-e0
Puryvate##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	0.38095238095239814	0.38095238095239814	0.38095238095239814	0.38095238095239814	Puryvate	L-Glutamate-e0
N-acetyl-D-gluosamine##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	-0.3333333333332912	-0.3333333333332912	-0.3333333333332912	-0.3333333333332912	N-acetyl-D-gluosamine	L-Glutamate-e0
Putrescine-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.3333333333413183	-0.3333333333413183	0.0	0.0	Putrescine-e0	D-Glucose-e0
Spermidine-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.6666666666767324	-0.6666666666767324	0.0	0.0	Spermidine-e0	D-Glucose-e0
Thiamin-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.7142857142799587	-0.7142857142799587	-0.7142857142799587	-0.7142857142799587	Thiamin-e0	D-Glucose-e0
Folate-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.5119047619192248	-0.5119047619192248	-0.5119047619192248	-0.5119047619192248	Folate-e0	D-Glucose-e0
PAN##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-735.9468268930259	-735.9468268930259	-735.9468268930259	-735.9468268930259	PAN	D-Glucose-e0
Puryvate##D-Glucose-e0##Enterocloster_clostridioformis_YL32	0.11904761904798583	0.11904761904798583	0.11904761904798583	0.11904761904798583	Puryvate	D-Glucose-e0
N-acetyl-D-gluosamine##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.16666666666621627	-0.16666666666621627	-0.16666666666621627	-0.16666666666621627	N-acetyl-D-gluosamine	D-Glucose-e0
PAN##Mn2+-e0##Enterocloster_clostridioformis_YL32	-0.9241112603364879	-0.9241112603364879	-0.9241112603364879	-0.9241112603364879	PAN	Mn2+-e0
PAN##Zn2+-e0##Enterocloster_clostridioformis_YL32	-0.924111260336109	-0.924111260336109	-0.924111260336109	-0.924111260336109	PAN	Zn2+-e0
PAN##L-Lysine-e0##Enterocloster_clostridioformis_YL32	-41.26899935822585	-41.26899935822585	-41.26899935822585	-41.26899935822585	PAN	L-Lysine-e0
Putrescine-e0##L-Aspartate-e0##Enterocloster_clostridioformis_YL32	0.9999999999977768	0.9999999999977768	0.0	0.0	Putrescine-e0	L-Aspartate-e0
Spermidine-e0##L-Aspartate-e0##Enterocloster_clostridioformis_YL32	1.9999999999972211	1.9999999999972211	0.0	0.0	Spermidine-e0	L-Aspartate-e0
PAN##L-Aspartate-e0##Enterocloster_clostridioformis_YL32	-204.4072416106334	-204.4072416106334	-204.4072416106334	-204.4072416106334	PAN	L-Aspartate-e0
PAN##Sulfate-e0##Enterocloster_clostridioformis_YL32	-0.9241112603316283	-0.9241112603316283	-0.9241112603316283	-0.9241112603316283	PAN	Sulfate-e0
Putrescine-e0##L-Arginine-e0##Enterocloster_clostridioformis_YL32	0.9999999999996287	0.9999999999996287	0.0	0.0	Putrescine-e0	L-Arginine-e0
Spermidine-e0##L-Arginine-e0##Enterocloster_clostridioformis_YL32	0.9999999999995564	0.9999999999995564	0.0	0.0	Spermidine-e0	L-Arginine-e0
PAN##L-Arginine-e0##Enterocloster_clostridioformis_YL32	-36.572358342515656	-36.572358342515656	-36.572358342515656	-36.572358342515656	PAN	L-Arginine-e0
PAN##L-Leucine-e0##Enterocloster_clostridioformis_YL32	-64.72644010616175	-64.72644010616175	-64.72644010616175	-64.72644010616175	PAN	L-Leucine-e0
Putrescine-e0##Putrescine-e0##Enterocloster_clostridioformis_YL32	-1.000000000000001	-1.000000000000001	0.0	0.0	Putrescine-e0	Putrescine-e0
PAN##L-Histidine-e0##Enterocloster_clostridioformis_YL32	-11.393282031422478	-11.393282031422478	-11.393282031422478	-11.393282031422478	PAN	L-Histidine-e0
PAN##L-Proline-e0##Enterocloster_clostridioformis_YL32	-26.58432473998479	-26.58432473998479	-26.58432473998479	-26.58432473998479	PAN	L-Proline-e0
PAN##Co2+-e0##Enterocloster_clostridioformis_YL32	-0.9241112603363232	-0.9241112603363232	-0.9241112603363232	-0.9241112603363232	PAN	Co2+-e0
PAN##L-Valine-e0##Enterocloster_clostridioformis_YL32	-50.88999307371476	-50.88999307371476	-50.88999307371476	-50.88999307371476	PAN	L-Valine-e0
PAN##L-Threonine-e0##Enterocloster_clostridioformis_YL32	-30.50867743967232	-30.50867743967232	-30.50867743967232	-30.50867743967232	PAN	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Enterocloster_clostridioformis_YL32	-0.9999999999999998	-0.9999999999999998	0.0	0.0	Spermidine-e0	Spermidine-e0
Thiamin-e0##Thiamin-e0##Enterocloster_clostridioformis_YL32	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	Thiamin-e0	Thiamin-e0
PAN##L-Isoleucine-e0##Enterocloster_clostridioformis_YL32	-45.4844526753166	-45.4844526753166	-45.4844526753166	-45.4844526753166	PAN	L-Isoleucine-e0
PAN##fe3-e0##Enterocloster_clostridioformis_YL32	-0.9241112603365107	-0.9241112603365107	-0.9241112603365107	-0.9241112603365107	PAN	fe3-e0
Putrescine-e0##H+-e0##Enterocloster_clostridioformis_YL32	3.666666666675047	3.666666666675047	0.0	0.0	Putrescine-e0	H+-e0
Spermidine-e0##H+-e0##Enterocloster_clostridioformis_YL32	6.333333333344065	6.333333333344065	0.0	0.0	Spermidine-e0	H+-e0
Thiamin-e0##H+-e0##Enterocloster_clostridioformis_YL32	0.4285714285643111	0.4285714285643111	0.4285714285643111	0.4285714285643111	Thiamin-e0	H+-e0
Folate-e0##H+-e0##Enterocloster_clostridioformis_YL32	-1.476190476175516	-1.476190476175516	-1.476190476175516	-1.476190476175516	Folate-e0	H+-e0
PAN##H+-e0##Enterocloster_clostridioformis_YL32	772.0393002560036	772.0393002560036	772.0393002560036	772.0393002560036	PAN	H+-e0
Puryvate##H+-e0##Enterocloster_clostridioformis_YL32	-0.23809523809565086	-0.23809523809565086	-0.23809523809565086	-0.23809523809565086	Puryvate	H+-e0
N-acetyl-D-gluosamine##H+-e0##Enterocloster_clostridioformis_YL32	0.33333333333291615	0.33333333333291615	0.33333333333291615	0.33333333333291615	N-acetyl-D-gluosamine	H+-e0
Putrescine-e0##Uracil-e0##Enterocloster_clostridioformis_YL32	-1.0000000000004416	-1.0000000000004416	0.0	0.0	Putrescine-e0	Uracil-e0
Spermidine-e0##Uracil-e0##Enterocloster_clostridioformis_YL32	-1.0000000000005835	-1.0000000000005835	0.0	0.0	Spermidine-e0	Uracil-e0
PAN##Uracil-e0##Enterocloster_clostridioformis_YL32	-38.64223087826955	-38.64223087826955	-38.64223087826955	-38.64223087826955	PAN	Uracil-e0
PAN##L-Methionine-e0##Enterocloster_clostridioformis_YL32	-18.98243529544468	-18.98243529544468	-18.98243529544468	-18.98243529544468	PAN	L-Methionine-e0
Thiamin-e0##L-Cysteine-e0##Enterocloster_clostridioformis_YL32	1.0000000000001041	1.0000000000001041	1.0000000000001041	1.0000000000001041	Thiamin-e0	L-Cysteine-e0
PAN##L-Cysteine-e0##Enterocloster_clostridioformis_YL32	-13.013505963706569	-13.013505963706569	-13.013505963706569	-13.013505963706569	PAN	L-Cysteine-e0
Thiamin-e0##L-Tyrosine-e0##Enterocloster_clostridioformis_YL32	1.000000000000156	1.000000000000156	1.000000000000156	1.000000000000156	Thiamin-e0	L-Tyrosine-e0
PAN##L-Tyrosine-e0##Enterocloster_clostridioformis_YL32	-17.083554956853988	-17.083554956853988	-17.083554956853988	-17.083554956853988	PAN	L-Tyrosine-e0
Thiamin-e0##Inosine-e0##Enterocloster_clostridioformis_YL32	2.000000000001045	2.000000000001045	2.000000000001045	2.000000000001045	Thiamin-e0	Inosine-e0
Folate-e0##Inosine-e0##Enterocloster_clostridioformis_YL32	1.4999999999979148	1.4999999999979148	1.4999999999979148	1.4999999999979148	Folate-e0	Inosine-e0
PAN##Inosine-e0##Enterocloster_clostridioformis_YL32	-113.71788777631852	-113.71788777631852	-113.71788777631852	-113.71788777631852	PAN	Inosine-e0
Putrescine-e0##NH3-e0##Enterocloster_clostridioformis_YL32	-1.6666666666392775	-1.6666666666392775	0.0	0.0	Putrescine-e0	NH3-e0
