	NumberEdges	SumWeight	SumAbsWeight	PositiveSumWeight	NegativeSumWeight
D-Glucose	45995.551020408166	108.20025022442688	4524.837451933896	1291.190465981251	1025.3283850979099
Fumarate	373.08673469387764	0.03428832605096572	1.159016142310792	0.39800149442341576	0.19865073975746297
O2	38524.28571428572	31.29526822824124	533.4878750762872	193.030753712179	89.3608179400852
