	0.0000-0.7927	0.7927-0.7938	0.7938-0.7942	0.7942-1.5371	Source	Target
O2##O2##bc1015	-1.0	-1.0	-0.9999999999998326	0.0	O2	O2
O2##Mg##bc1015	-0.0004300397838237578	-0.0004300397838237578	0.004315844591581179	0.0	O2	Mg
O2##NH3##bc1015	0.0021501989191229083	0.0021501989191229083	-0.021579222957600147	0.0	O2	NH3
O2##AMP##bc1015	-0.016454230572098705	-0.016454230572098705	0.16513333112874018	0.0	O2	AMP
O2##L-Asparagine##bc1015	-0.03077702720522029	-0.03077702720522029	0.30887576313245746	0.0	O2	L-Asparagine
O2##4-Hydroxybenzoate##bc1015	-0.0004300397838117923	-0.0004300397838117923	0.004315844590588679	0.0	O2	4-Hydroxybenzoate
O2##N-Acetyl-D-glucosamine##bc1015	-0.01576138974831096	-0.01576138974831096	0.15818003649562162	0.0	O2	N-Acetyl-D-glucosamine
O2##ddca##bc1015	-0.010012133511630047	-0.010012133511630047	0.10048096453233524	0.0	O2	ddca
O2##L-Isoleucine##bc1015	-0.03705526778810123	-0.03705526778810123	0.37188367933686167	0.0	O2	L-Isoleucine
O2##CoA##bc1015	-0.0008600795676485535	-0.0008600795676485535	0.008631689182688586	0.0	O2	CoA
O2##L-Glutamine##bc1015	-0.03271485920168494	-0.03271485920168494	0.3283236887796623	0.0	O2	L-Glutamine
O2##BET##bc1015	-0.0008600795676383293	-0.0008600795676383293	0.008631689182202978	0.0	O2	BET
O2##Glycine##bc1015	-0.07684667920723608	-0.07684667920723608	0.7712270755091554	0.0	O2	Glycine
O2##dGTP##bc1015	-0.0018104299737457083	-0.0018104299737457083	0.018169329221125387	0.0	O2	dGTP
O2##fe3##bc1015	-0.0012901193514718255	-0.0012901193514718255	0.012947533774278602	0.0	O2	fe3
O2##Arsenate##bc1015	0.00021501989191357153	0.00021501989191357153	-0.0021579222958096893	0.0	O2	Arsenate
O2##meso-2,6-Diaminopimelate##bc1015	-0.0038328374911225167	-0.0038328374911225167	0.03846604797594522	0.0	O2	meso-2,6-Diaminopimelate
O2##Deoxycytidine##bc1015	-0.0022404697575750814	-0.0022404697575750814	0.02248517381270255	0.0	O2	Deoxycytidine
O2##D-Glucose##bc1015	-0.5498210459980584	-0.5498210459980584	0.0	0.0	O2	D-Glucose
O2##Heme##bc1015	-0.00043003978382413283	-0.00043003978382413283	0.004315844591568256	0.0	O2	Heme
O2##Nicotinamide ribonucleotide##bc1015	-0.0004300397838242411	-0.0004300397838242411	0.004315844591486934	0.0	O2	Nicotinamide ribonucleotide
O2##Mn2+##bc1015	-0.00043003978382575604	-0.00043003978382575604	0.0043158445914850685	0.0	O2	Mn2+
O2##Co2+##bc1015	-0.0004300397838240047	-0.0004300397838240047	0.004315844591569481	0.0	O2	Co2+
O2##L-Glutamate##bc1015	-0.03912793539575096	-0.03912793539575096	0.39268480430443486	0.0	O2	L-Glutamate
O2##L-Serine##bc1015	-0.032704441731679995	-0.032704441731679995	0.3282191398908472	0.0	O2	L-Serine
O2##Ala-Ala##bc1015	-0.003832837491122543	-0.003832837491122543	0.038466047975937265	0.0	O2	Ala-Ala
O2##Thiamin##bc1015	-0.0004300397838266751	-0.0004300397838266751	0.004315844591411506	0.0	O2	Thiamin
O2##Spermidine##bc1015	-0.00043003978382583514	-0.00043003978382583514	0.004315844591530022	0.0	O2	Spermidine
O2##L-Proline##bc1015	-0.028252082622971516	-0.028252082622971516	0.28353562291981727	0.0	O2	L-Proline
O2##PPi##bc1015	0.004231566005145316	0.004231566005145316	-0.04246765518961	0.0	O2	PPi
O2##Zn2+##bc1015	-0.00043003978382584744	-0.00043003978382584744	0.004315844591590549	0.0	O2	Zn2+
O2##dATP##bc1015	-0.002670041261522829	-0.002670041261522829	0.02679631878506468	0.0	O2	dATP
O2##K+##bc1015	-0.00043003978382567646	-0.00043003978382567646	0.004315844591525876	0.0	O2	K+
O2##Chorismate##bc1015	-0.0008600795676508609	-0.0008600795676508609	0.008631689182968312	0.0	O2	Chorismate
O2##L-Cysteine##bc1015	-0.011669338474704164	-0.011669338474704164	0.11711253990161903	0.0	O2	L-Cysteine
O2##L-Leucine##bc1015	-0.05752779142793817	-0.05752779142793817	0.5773442756555244	0.0	O2	L-Leucine
O2##CMP##bc1015	-0.012888755996375095	-0.012888755996375095	0.12935051581361143	0.0	O2	CMP
O2##Putrescine##bc1015	-0.00043003978382564123	-0.00043003978382564123	0.00431584459158178	0.0	O2	Putrescine
O2##L-Valine##bc1015	-0.05397922066369908	-0.05397922066369908	0.5417311056268302	0.0	O2	L-Valine
O2##Cu2+##bc1015	-0.0004300397838239506	-0.0004300397838239506	0.004315844591494324	0.0	O2	Cu2+
O2##L-Methionine##bc1015	-0.018725301381137982	-0.018725301381137982	0.18792561462931553	0.0	O2	L-Methionine
O2##Niacin##bc1015	0.00043003978382496425	0.00043003978382496425	-0.00431584459156405	0.0	O2	Niacin
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1015	-0.019091914100024986	-0.019091914100024986	0.1916049103112156	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##5-Aminolevulinate##bc1015	-0.0034403182705973084	-0.0034403182705973084	0.034526756732184374	0.0	O2	5-Aminolevulinate
O2##Glycerol##bc1015	-0.009545957050011893	-0.009545957050011893	0.09580245515555953	0.0	O2	Glycerol
O2##L-Aspartate##bc1015	-0.030777027205217453	-0.030777027205217453	0.3088757631324724	0.0	O2	L-Aspartate
O2##H+##bc1015	0.7807994454782075	0.7807994454782075	3.199879088547145	0.0	O2	H+
O2##Ca2+##bc1015	-0.0004300397838245362	-0.0004300397838245362	0.004315844591577632	0.0	O2	Ca2+
O2##BIOT##bc1015	-0.00043003978382483913	-0.00043003978382483913	0.004315844591533264	0.0	O2	BIOT
O2##Formate##bc1015	-0.0004300397838248277	-0.0004300397838248277	0.004315844591515923	0.0	O2	Formate
O2##CO2##bc1015	1.1067833153116753	1.1067833153116753	-0.07166874130974568	0.0	O2	CO2
O2##L-Tryptophan##bc1015	-0.007233625019410791	-0.007233625019410791	0.07259607736594494	0.0	O2	L-Tryptophan
O2##TTP##bc1015	-0.0026700412615186827	-0.0026700412615186827	0.026796318785024465	0.0	O2	TTP
O2##Arsenite##bc1015	-0.00021501989191276998	-0.00021501989191276998	0.002157922295735792	0.0	O2	Arsenite
O2##Sulfate##bc1015	-0.0004300397838266395	-0.0004300397838266395	0.004315844591436684	0.0	O2	Sulfate
O2##Oxidized glutathione##bc1015	-0.00021501989191231738	-0.00021501989191231738	0.002157922295732528	0.0	O2	Oxidized glutathione
O2##L-Threonine##bc1015	-0.03234658735093933	-0.03234658735093933	0.3246277421834686	0.0	O2	L-Threonine
O2##L-Histidine##bc1015	-0.012147030692968859	-0.012147030692968859	0.12190662048246888	0.0	O2	L-Histidine
O2##Cl-##bc1015	-0.0004300397838256223	-0.0004300397838256223	0.004315844591535791	0.0	O2	Cl-
O2##Pyridoxal##bc1015	-0.00043003978382489866	-0.00043003978382489866	0.004315844591561663	0.0	O2	Pyridoxal
O2##S-Adenosyl-L-methionine##bc1015	-0.0012901193514664798	-0.0012901193514664798	0.01294753377384693	0.0	O2	S-Adenosyl-L-methionine
O2##Folate##bc1015	-0.0012901193514675555	-0.0012901193514675555	0.0129475337744876	0.0	O2	Folate
O2##L-Phenylalanine##bc1015	-0.023679885676742753	-0.023679885676742753	0.23764942307525952	0.0	O2	L-Phenylalanine
O2##Deoxyguanosine##bc1015	-0.00043003978382804203	-0.00043003978382804203	0.004315844591494225	0.0	O2	Deoxyguanosine
O2##Myristic acid##bc1015	-0.0129848914350911	-0.0129848914350911	0.13031532332467885	0.0	O2	Myristic acid
O2##TRHL##bc1015	-0.009077168470639434	-0.009077168470639434	0.09109773077703635	0.0	O2	TRHL
O2##D-Arabinose##bc1015	-0.011498512473358454	-0.011498512473358454	0.11539814392825358	0.0	O2	D-Arabinose
O2##UMP##bc1015	-0.01434989625991365	-0.01434989625991365	0.1440144016702939	0.0	O2	UMP
O2##NADP##bc1015	-0.000860079567645548	-0.000860079567645548	0.008631689183009094	0.0	O2	NADP
O2##L-Alanine##bc1015	-0.06941315488405905	-0.06941315488405905	0.6966248248500773	0.0	O2	L-Alanine
O2##Acetate##bc1015	0.8914178479731331	0.8914178479731331	2.089721721525762	0.0	O2	Acetate
O2##Riboflavin##bc1015	-0.0012901193522732207	-0.0012901193522732207	0.012947533778227332	0.0	O2	Riboflavin
O2##GTP##bc1015	-0.02075089715417181	-0.02075089715417181	0.2082543304601823	0.0	O2	GTP
O2##L-Tyrosine##bc1015	-0.018493513021318117	-0.018493513021318117	0.1855994053411251	0.0	O2	L-Tyrosine
O2##L-Lysine##bc1015	-0.04374295884378097	-0.04374295884378097	0.43900080746763087	0.0	O2	L-Lysine
O2##L-Arginine##bc1015	-0.037805926988227066	-0.037805926988227066	0.3794172345351029	0.0	O2	L-Arginine
O2##H2O##bc1015	2.0195705202845673	2.0195705202845673	-9.23232752207715	0.0	O2	H2O
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1011	-0.019034238258016065	0.0	0.0	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##Folate##bc1011	-0.0012862219570316507	0.0	0.0	0.0	O2	Folate
O2##L-Leucine##bc1011	-0.057354002472464305	0.0	0.0	0.0	O2	L-Leucine
O2##L-Lysine##bc1011	-0.04361081326790983	0.0	0.0	0.0	O2	L-Lysine
O2##L-Valine##bc1011	-0.05381615178614316	0.0	0.0	0.0	O2	L-Valine
O2##4-Hydroxybenzoate##bc1011	-0.00042874065234112225	0.0	0.0	0.0	O2	4-Hydroxybenzoate
O2##5-Aminolevulinate##bc1011	-0.0034299252187462966	0.0	0.0	0.0	O2	5-Aminolevulinate
O2##L-Threonine##bc1011	-0.0322488697176126	0.0	0.0	0.0	O2	L-Threonine
O2##L-Glutamine##bc1011	-0.048329804310605594	0.0	0.0	0.0	O2	L-Glutamine
O2##D-Arabinose##bc1011	-0.011463775967364757	0.0	0.0	0.0	O2	D-Arabinose
O2##Co2+##bc1011	-0.0004287406523436731	0.0	0.0	0.0	O2	Co2+
O2##Ca2+##bc1011	-0.0004287406523427215	0.0	0.0	0.0	O2	Ca2+
O2##Putrescine##bc1011	-0.0004287406523454754	0.0	0.0	0.0	O2	Putrescine
O2##Riboflavin##bc1011	-0.001286221957036697	0.0	0.0	0.0	O2	Riboflavin
O2##Mg##bc1011	-0.0004287406523446112	0.0	0.0	0.0	O2	Mg
O2##BET##bc1011	-0.000857481304688981	0.0	0.0	0.0	O2	BET
O2##L-Asparagine##bc1011	-0.03068405114481698	0.0	0.0	0.0	O2	L-Asparagine
O2##Sulfate##bc1011	-0.00042874065234605575	0.0	0.0	0.0	O2	Sulfate
O2##AMP##bc1011	-0.011751142378306633	0.0	0.0	0.0	O2	AMP
O2##Myristic acid##bc1011	-0.009515739424177225	0.0	0.0	0.0	O2	Myristic acid
O2##dATP##bc1011	-0.001401014538498004	0.0	0.0	0.0	O2	dATP
O2##L-Phenylalanine##bc1011	-0.023608349772176854	0.0	0.0	0.0	O2	L-Phenylalanine
O2##Zn2+##bc1011	-0.0004287406523451301	0.0	0.0	0.0	O2	Zn2+
O2##L-Proline##bc1011	-0.028166734310322104	0.0	0.0	0.0	O2	L-Proline
O2##TRHL##bc1011	-0.009049746739535463	0.0	0.0	0.0	O2	TRHL
O2##Nitrite##bc1011	0.0021437032617463146	0.0	0.0	0.0	O2	Nitrite
O2##D-Alanine##bc1011	-0.007642517311564222	0.0	0.0	0.0	O2	D-Alanine
O2##L-Alanine##bc1011	-0.06920346076259143	0.0	0.0	0.0	O2	L-Alanine
O2##CO2##bc1011	1.1067822830501668	0.0	0.0	0.0	O2	CO2
O2##L-Glutamate##bc1011	-0.023295956329484533	0.0	0.0	0.0	O2	L-Glutamate
O2##L-Isoleucine##bc1011	-0.036943325435999916	0.0	0.0	0.0	O2	L-Isoleucine
O2##Glycerol##bc1011	-0.009517119129007283	0.0	0.0	0.0	O2	Glycerol
O2##Cl-##bc1011	-0.00042874065234430465	0.0	0.0	0.0	O2	Cl-
O2##L-Tyrosine##bc1011	-0.018437644922939967	0.0	0.0	0.0	O2	L-Tyrosine
O2##L-Tryptophan##bc1011	-0.007211772552883939	0.0	0.0	0.0	O2	L-Tryptophan
O2##TTP##bc1011	-0.0014010145384934288	0.0	0.0	0.0	O2	TTP
O2##Formate##bc1011	-0.000428740652342662	0.0	0.0	0.0	O2	Formate
O2##L-Serine##bc1011	-0.03260564303583227	0.0	0.0	0.0	O2	L-Serine
O2##Oxidized glutathione##bc1011	-0.00021437032617179855	0.0	0.0	0.0	O2	Oxidized glutathione
O2##CoA##bc1011	-0.0008574813047058282	0.0	0.0	0.0	O2	CoA
O2##GTP##bc1011	-0.020688209596520866	0.0	0.0	0.0	O2	GTP
O2##Spermidine##bc1011	-0.00042874065234489755	0.0	0.0	0.0	O2	Spermidine
O2##K+##bc1011	-0.00042874065234464135	0.0	0.0	0.0	O2	K+
O2##L-Arginine##bc1011	-0.03769171692733778	0.0	0.0	0.0	O2	L-Arginine
O2##Niacin##bc1011	0.00042874065234300247	0.0	0.0	0.0	O2	Niacin
O2##Chorismate##bc1011	-0.0008574813046945209	0.0	0.0	0.0	O2	Chorismate
O2##L-Cysteine##bc1011	-0.011634085910784641	0.0	0.0	0.0	O2	L-Cysteine
O2##H+##bc1011	0.7828635106273613	0.0	0.0	0.0	O2	H+
O2##Adenosine##bc1011	-0.004653380678325527	0.0	0.0	0.0	O2	Adenosine
O2##Glycine##bc1011	-0.07661452873213119	0.0	0.0	0.0	O2	Glycine
O2##ddca##bc1011	-0.013411812510559186	0.0	0.0	0.0	O2	ddca
O2##Thiamin##bc1011	-0.00042874065234550156	0.0	0.0	0.0	O2	Thiamin
O2##fe3##bc1011	-0.001286221957037007	0.0	0.0	0.0	O2	fe3
O2##L-Histidine##bc1011	-0.012110335041635676	0.0	0.0	0.0	O2	L-Histidine
O2##Deoxycytidine##bc1011	-0.0034933593951217328	0.0	0.0	0.0	O2	Deoxycytidine
O2##UMP##bc1011	-0.01430654584752483	0.0	0.0	0.0	O2	UMP
O2##Deoxyguanosine##bc1011	-0.00042874065234495414	0.0	0.0	0.0	O2	Deoxyguanosine
O2##dGTP##bc1011	-0.0030646187427756768	0.0	0.0	0.0	O2	dGTP
O2##D-Glucose##bc1011	-0.5655450918052501	0.0	0.0	0.0	O2	D-Glucose
O2##Acetate##bc1011	0.8729237249255308	0.0	0.0	0.0	O2	Acetate
O2##NADP##bc1011	-0.0008574813046767902	0.0	0.0	0.0	O2	NADP
O2##Mn2+##bc1011	-0.00042874065234409307	0.0	0.0	0.0	O2	Mn2+
O2##BIOT##bc1011	-0.0004287406523462478	0.0	0.0	0.0	O2	BIOT
O2##L-Aspartate##bc1011	-0.03068405114481932	0.0	0.0	0.0	O2	L-Aspartate
O2##Pyridoxal##bc1011	-0.0004287406523459267	0.0	0.0	0.0	O2	Pyridoxal
O2##Nicotinamide ribonucleotide##bc1011	-0.0004287406523409757	0.0	0.0	0.0	O2	Nicotinamide ribonucleotide
O2##S-Adenosyl-L-methionine##bc1011	-0.0012862219570340487	0.0	0.0	0.0	O2	S-Adenosyl-L-methionine
O2##meso-2,6-Diaminopimelate##bc1011	-0.003821258655783422	0.0	0.0	0.0	O2	meso-2,6-Diaminopimelate
O2##O2##bc1011	-0.9999999999999967	0.0	0.0	0.0	O2	O2
O2##Heme##bc1011	-0.0004287406523443221	0.0	0.0	0.0	O2	Heme
O2##L-Methionine##bc1011	-0.01866873306019428	0.0	0.0	0.0	O2	L-Methionine
O2##H2O##bc1011	2.042706912113536	0.0	0.0	0.0	O2	H2O
O2##CMP##bc1011	-0.012849819625166927	0.0	0.0	0.0	O2	CMP
O2##Cu2+##bc1011	-0.0004287406523448992	0.0	0.0	0.0	O2	Cu2+
D-Glucose##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1011	0.0	-0.033656446733995385	-0.033656446733995385	-0.033656446733995385	D-Glucose	1,2-Diacyl-sn-glycerol dioctadecanoyl
D-Glucose##Folate##bc1011	0.0	-0.0022743048709448627	-0.0022743048709448627	-0.0022743048709448627	D-Glucose	Folate
D-Glucose##L-Leucine##bc1011	0.0	-0.10141366851825481	-0.10141366851825481	-0.10141366851825481	D-Glucose	L-Leucine
D-Glucose##L-Lysine##bc1011	0.0	-0.07711288436559789	-0.07711288436559789	-0.07711288436559789	D-Glucose	L-Lysine
D-Glucose##L-Valine##bc1011	0.0	-0.09515802111262028	-0.09515802111262028	-0.09515802111262028	D-Glucose	L-Valine
D-Glucose##4-Hydroxybenzoate##bc1011	0.0	-0.000758101623643405	-0.000758101623643405	-0.000758101623643405	D-Glucose	4-Hydroxybenzoate
D-Glucose##5-Aminolevulinate##bc1011	0.0	-0.00606481298917788	-0.00606481298917788	-0.00606481298917788	D-Glucose	5-Aminolevulinate
D-Glucose##L-Threonine##bc1011	0.0	-0.057022632120583824	-0.057022632120583824	-0.057022632120583824	D-Glucose	L-Threonine
D-Glucose##L-Glutamine##bc1011	0.0	-0.085457030767138	-0.085457030767138	-0.085457030767138	D-Glucose	L-Glutamine
D-Glucose##D-Arabinose##bc1011	0.0	-0.02027031289542568	-0.02027031289542568	-0.02027031289542568	D-Glucose	D-Arabinose
D-Glucose##Co2+##bc1011	0.0	-0.0007581016236478824	-0.0007581016236478824	-0.0007581016236478824	D-Glucose	Co2+
D-Glucose##Ca2+##bc1011	0.0	-0.0007581016236462152	-0.0007581016236462152	-0.0007581016236462152	D-Glucose	Ca2+
D-Glucose##Putrescine##bc1011	0.0	-0.0007581016236511013	-0.0007581016236511013	-0.0007581016236511013	D-Glucose	Putrescine
D-Glucose##Riboflavin##bc1011	0.0	-0.0022743048709537948	-0.0022743048709537948	-0.0022743048709537948	D-Glucose	Riboflavin
D-Glucose##Mg##bc1011	0.0	-0.0007581016236495775	-0.0007581016236495775	-0.0007581016236495775	D-Glucose	Mg
D-Glucose##BET##bc1011	0.0	-0.0015162032472987269	-0.0015162032472987269	-0.0015162032472987269	D-Glucose	BET
D-Glucose##L-Asparagine##bc1011	0.0	-0.05425571115270685	-0.05425571115270685	-0.05425571115270685	D-Glucose	L-Asparagine
D-Glucose##Sulfate##bc1011	0.0	-0.0007581016236521213	-0.0007581016236521213	-0.0007581016236521213	D-Glucose	Sulfate
D-Glucose##AMP##bc1011	0.0	-0.02077843579332687	-0.02077843579332687	-0.02077843579332687	D-Glucose	AMP
D-Glucose##Myristic acid##bc1011	0.0	-0.01682578376518557	-0.01682578376518557	-0.01682578376518557	D-Glucose	Myristic acid
D-Glucose##dATP##bc1011	0.0	-0.002477281756660429	-0.002477281756660429	-0.002477281756660429	D-Glucose	dATP
D-Glucose##L-Phenylalanine##bc1011	0.0	-0.041744416341440715	-0.041744416341440715	-0.041744416341440715	D-Glucose	L-Phenylalanine
D-Glucose##Zn2+##bc1011	0.0	-0.0007581016236506595	-0.0007581016236506595	-0.0007581016236506595	D-Glucose	Zn2+
D-Glucose##L-Proline##bc1011	0.0	-0.049804577421779045	-0.049804577421779045	-0.049804577421779045	D-Glucose	L-Proline
D-Glucose##TRHL##bc1011	0.0	-0.01600181288931027	-0.01600181288931027	-0.01600181288931027	D-Glucose	TRHL
D-Glucose##Nitrite##bc1011	0.0	0.003790508118288886	0.003790508118288886	0.003790508118288886	D-Glucose	Nitrite
D-Glucose##D-Alanine##bc1011	0.0	-0.013513541930262054	-0.013513541930262054	-0.013513541930262054	D-Glucose	D-Alanine
D-Glucose##L-Alanine##bc1011	0.0	-0.12236594705771328	-0.12236594705771328	-0.12236594705771328	D-Glucose	L-Alanine
D-Glucose##CO2##bc1011	0.0	1.9570186340354394	1.9570186340354394	1.9570186340354394	D-Glucose	CO2
D-Glucose##L-Glutamate##bc1011	0.0	-0.04119204050577506	-0.04119204050577506	-0.04119204050577506	D-Glucose	L-Glutamate
D-Glucose##L-Isoleucine##bc1011	0.0	-0.06532339502421336	-0.06532339502421336	-0.06532339502421336	D-Glucose	L-Isoleucine
D-Glucose##Glycerol##bc1011	0.0	-0.016828223366996353	-0.016828223366996353	-0.016828223366996353	D-Glucose	Glycerol
D-Glucose##Cl-##bc1011	0.0	-0.0007581016236490309	-0.0007581016236490309	-0.0007581016236490309	D-Glucose	Cl-
D-Glucose##L-Tyrosine##bc1011	0.0	-0.03260154705628514	-0.03260154705628514	-0.03260154705628514	D-Glucose	L-Tyrosine
D-Glucose##L-Tryptophan##bc1011	0.0	-0.012751896634561057	-0.012751896634561057	-0.012751896634561057	D-Glucose	L-Tryptophan
D-Glucose##TTP##bc1011	0.0	-0.0024772817566523346	-0.0024772817566523346	-0.0024772817566523346	D-Glucose	TTP
