	0.0009	0.0026	0.0027	0.0040	0.0046	0.0049	0.1056	0.2101	0.2157	0.2168	0.2196	0.2238	0.2259	0.2302	0.2313	0.2368	0.2393	0.2625	0.2675	0.3572	0.3641	0.3642	0.3643	0.3769	0.3789	0.3790	0.3791	0.3792	0.4389	0.4642	0.4942	0.5504	0.6063	0.6084	13.2716	13.3038	13.8800	14.3675	14.4236	15.0214	15.9038	17.0409	Source	Target
PAN##Clostridium_innocuum_I46##Metabolite##None	-1.1167173852300039e-09	1.9947918872276205e-09	-126.68907411781444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Phosphate-e0##Microbe##PAN	1.3469616533257067e-09	-2.1213537593212095e-09	127.45775495949681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Phosphate-e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe##L-Aspartate-e0	-4.896950900334929e-12	-0.5555555555663189	-2.022992884320729e-12	1.192379528447418e-13	1.3766765505351941e-14	-7.671641100159832e-14	0.5000000000001117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe##Spermidine-e0	0.8888888888640365	-0.6111111110939658	1.3306022950132501e-12	-1.500000000001818	0.5000000000002989	4.375000000006132	-1.6250000000031144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe##Thiamin-e0	2.222222222087793	-8.444444444240734	-1.0151879337172431e-12	1.0000000000030917	-0.750000000001005	-3.125000000004839	0.3750000000035501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe##N-Acetyl-D-glucosamine-e0	-2.009747923636951e-11	-1.9999999999639808	-31.41438463438474	14.447519529949542	-4.0394004106378425	-11.526357346004684	20.525281437604427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe##D-Mannose-e0	6.861178292183467e-13	-5.015099446836757e-12	-8.373302051722931e-13	2.0039525594484076e-13	-4.9404924595819466e-14	-6.517009154549669e-14	-0.9999999999998096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe##Folate-e0	-1.333333333356867	-6.49999999993559	-9.220846308721775e-12	0.5000000000025873	0.4999999999997641	0.6249999999976459	2.1250000000056177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe##N-Acetyl-D-chondrosamine-e0	4.624522986773627e-12	-0.5555555555470406	-3.56548124358369e-13	2.1038726316646716e-13	-5.3734794391857577e-14	-1.1773915176149785e-13	-0.49999999999983635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Glucose-e0
