	0.0000	0.0006	0.0057	0.0058	0.0060	0.0097	0.0103	0.0123	0.0124	0.0126	0.0128	0.0131	0.0132	0.0163	0.0173	0.0177	0.0178	0.0180	0.0181	0.0318	0.0333	0.0432	0.0459	0.0470	0.1927	0.2431	0.2772	1.5905	1.6150	1.6153	6.0477	6.0526	6.0530	6.0804	6.1199	6.1255	Source	Target
PAN##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	-7.392486622848082e-11	-4.6016594978937064e-09	8.58125304148416e-09	-3.733347853085434e-09	-4.481108817344648e-10	-6.538414254464442e-11	-3.4800962112058187e-10	-5.594813501375029e-11	-5.5862869885459077e-11	-1.1874021765834186e-09	3.61737306775467e-09	7.475620122932014e-10	-2.420577516204503e-09	4.2375347675260855e-10	5.7980287238024175e-12	-3.4874858556577237e-10	5.888409759791102e-10	-7.831602033547824e-10	-3.743210186257784e-09	-96.79614651271181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##Glycine-e0##Microbe##Thiamine	0.0	1.0000000000046734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.99999999974296	-35.00000000008667	-5.0000000002860645	25.00000000062978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycine-e0
Limosilactobacillus_reuteri_I49##Glycine-e0##Microbe##PAN	0.0	-96.0635255718977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1640.3346616467952	5059.790982831348	728.7394083722124	-2905.785889024727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycine-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##PAN	0.0	9.040945769811515e-11	5.517080126082874e-09	-1.0775636383186793e-08	5.474817044159863e-09	7.079563602019334e-10	1.0459189070388675e-11	4.79218442706042e-10	6.80699940858176e-11	7.861444828449748e-11	1.6061107999121305e-09	-4.772317652168567e-09	-1.0622329682519194e-09	3.2711966468923492e-09	-2.7266935376246693e-09	3.0936462280806154e-09	-4.366995653981576e-10	-4.234266270941589e-10	5.3887561080046e-10	4.7211869969032705e-09	129.8641856140539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe##Folate-e0	0.0	-2.4202861936828413e-14	-1.1933343202485958e-11	2.1487034373990355e-11	-8.771205983748587e-12	-1.902034085787818e-12	-1.0447198661722723e-12	8.999999999959313	-1.9999999999802993	-1.9999999999738698	-7.640554855470327e-12	1.7389312212401364e-11	-2.5000000000540465	4.9433568349854795e-11	-9.50000000009184	19.000000000101338	-9.500000000010628	1.2941176470543978	7.205882352919703	2.499999999850294	-0.4999999998368274	-13.499999999992204	-3.1751205824957855	-6.491546084182288	0.0	0.0	0.0	0.0	0.0	1.9539925233402755e-13	0.0	0.0	0.0	0.0	-4.1582026710784703e-10	4.162021838283181e-10	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe##PAN	0.0	5.5919713304319885e-11	3.367830458955723e-09	-6.146720465949329e-09	2.5806059511523927e-09	3.0463809252978535e-10	4.9254822442890145e-11	-478.53625954843324	-34.12098050766076	-34.12098050761415	8.304681387016899e-10	-2.52623522101203e-09	364.36970417708847	-7.534310952905798e-09	1561.9719302972057	-3123.9438605810456	1577.6328141388328	-155.00650727717274	-1170.8513248091663	-3128.4021484201135	4143.0482686958485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##Spermidine-e0	0.0	-3.4205971388701073e-12	4.999999999448356	-1.9999999994097681	-3.9999999999769846	-0.9999999999800888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##Pyruvate-e0	0.0	1.4654943925052066e-14	2.0081047935605056e-11	-6.433520383097857e-12	-1.8639090271221903e-11	-1.000000000001904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##D-Mannose-e0	0.0	4.951594689828198e-14	2.8843372135156642e-11	-9.126255307023712e-12	-2.6921131990320646e-11	-1.0000000000026197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
