	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1003->bc1008	bc1003	bc1008	-0.03154753397618745	D-Glucose	0.03154753397618745	-1.0	0.17761625481973053	-0.17761625481973053
bc1011->bc1008	bc1011	bc1008	-0.032492425103463986	D-Glucose	0.032492425103463986	-1.0	0.18025655356592166	-0.18025655356592166
bc1015->bc1008	bc1015	bc1008	-0.03158902696931565	D-Glucose	0.03158902696931565	-1.0	0.17773302160632853	-0.17773302160632853
bc1003->bc1011	bc1003	bc1011	-0.15278557913560284	O2	0.15278557913560284	-1.0	0.3908779593883529	-0.3908779593883529
bc1008->bc1011	bc1008	bc1011	-0.003425000232250748	O2	0.003425000232250748	-1.0	0.05852350153785014	-0.05852350153785014
bc1015->bc1011	bc1015	bc1011	-0.15278557913560206	O2	0.15278557913560206	-1.0	0.3908779593883519	-0.3908779593883519
bc1003->bc1015	bc1003	bc1015	-0.1532485362975271	O2	0.1532485362975271	-1.0	0.3914697131292881	-0.3914697131292881
bc1008->bc1015	bc1008	bc1015	-0.0034353783608417027	O2	0.0034353783608417027	-1.0	0.05861210080556491	-0.05861210080556491
bc1011->bc1015	bc1011	bc1015	-0.15324853629752583	O2	0.15324853629752583	-1.0	0.39146971312928647	-0.39146971312928647
bc1008->bc1003	bc1008	bc1003	-0.003429276312228097	O2	0.003429276312228097	-1.0	0.05856002315768068	-0.05856002315768068
bc1011->bc1003	bc1011	bc1003	-0.15297633046741682	O2	0.15297633046741682	-1.0	0.39112188697056677	-0.39112188697056677
bc1015->bc1003	bc1015	bc1003	-0.15297633046741732	O2	0.15297633046741732	-1.0	0.39112188697056743	-0.39112188697056743
