	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Blautia_coccoides_YL58->Enterococcus_faecalis_KB1	Blautia_coccoides_YL58	Enterococcus_faecalis_KB1	-96.79614651651642	PAN	96.79614651651642	-1.0	9.838503266072356	-9.838503266072356
Enterococcus_faecalis_KB1->Blautia_coccoides_YL58	Enterococcus_faecalis_KB1	Blautia_coccoides_YL58	-96.79614651619606	PAN	96.79614651619606	-1.0	9.838503266056076	-9.838503266056076
