	0.0000	1.8350	6.3781	Source	Target
Riboflavin##Turicimonas_muris_YL45##Metabolite##None	0.0	0.0	1.7270451735384995e-10	Riboflavin	Turicimonas_muris_YL45
Turicimonas_muris_YL45##H2O-e0##Microbe##Spermidine-e0	0.0	0.0	-8.76076988731711e-13	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##H2O-e0##Microbe##Folate	0.0	0.0	-10.499999999961402	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##H2O-e0##Microbe##Riboflavin	0.0	0.0	15.74999999278134	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##Phosphate-e0##Microbe##Riboflavin	0.0	0.0	-1.716387032502098e-10	Turicimonas_muris_YL45	Phosphate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Spermidine-e0	0.0	0.0	-3.774758283725532e-14	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Folate	0.0	0.0	1.5000000000027378	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Riboflavin	0.0	0.0	-2.2500000006245955	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##Zn2+-e0##Microbe##Riboflavin	0.0	0.0	-1.5133450048665509e-12	Turicimonas_muris_YL45	Zn2+-e0
Turicimonas_muris_YL45##L-Lysine-e0##Microbe##Riboflavin	0.0	0.0	-5.25020027453138e-11	Turicimonas_muris_YL45	L-Lysine-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Spermidine-e0	0.0	0.0	-2.646771690706373e-13	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Folate	0.0	0.0	-10.499999999997545	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Riboflavin	0.0	0.0	15.749999998953967	Turicimonas_muris_YL45	L-Aspartate-e0
