	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
2-Oxoglutarate	bc1016.bc1010.bc1010	3		0	bc1016.bc1010.bc1010	3	Metabolite
4-Hydroxybenzoate	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
5-Aminolevulinate	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
AMP	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
Acetate	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
Adenosine	bc1010.bc1001.bc1010.bc1001	4		0	bc1010.bc1001.bc1010.bc1001	4	Metabolite
Ala-Ala	bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	6		0	bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	6	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
BIOT	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
CMP	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
CO2	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
Ca2+	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
Chitobiose	bc1016	1		0	bc1016	1	Metabolite
Chorismate	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7		0	bc1016.bc1010.bc1001.bc1015.bc1010.bc1001.bc1015	7	Metabolite
Citrate	bc1016	1		0	bc1016	1	Metabolite
