	0.3467	0.3503	0.4328	0.4333	0.4345	0.4354	1.2104	Source	Target
bc1003##Ala-Ala##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Ala-Ala
bc1003##fe3##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	fe3
bc1003##CoA##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	CoA
bc1003##Zn2+##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Zn2+
bc1003##4-Hydroxybenzoate##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	4-Hydroxybenzoate
bc1003##NADP##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	NADP
bc1003##Nicotinamide ribonucleotide##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Nicotinamide ribonucleotide
bc1003##Spermidine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Spermidine
bc1003##L-Threonine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Threonine
bc1003##ddca##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	ddca
bc1003##N-Acetyl-D-glucosamine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	N-Acetyl-D-glucosamine
bc1003##BET##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	BET
bc1003##L-Isoleucine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Isoleucine
bc1003##L-Tryptophan##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Tryptophan
bc1003##Acetate##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Acetate
bc1003##Niacin##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Niacin
bc1003##Ca2+##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Ca2+
bc1003##PPi##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	PPi
bc1003##L-Phenylalanine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Phenylalanine
bc1003##K+##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	K+
bc1003##Formate##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Formate
bc1003##Glycerol##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Glycerol
bc1003##L-Asparagine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Asparagine
bc1003##O2##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	O2
bc1003##D-Arabinose##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	D-Arabinose
bc1003##TTP##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	TTP
bc1003##S-Adenosyl-L-methionine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	S-Adenosyl-L-methionine
bc1003##TRHL##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	TRHL
bc1003##D-Glucose##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	D-Glucose
bc1003##Cu2+##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Cu2+
bc1003##L-Cysteine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Cysteine
bc1003##Pyridoxal##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Pyridoxal
bc1003##Deoxyguanosine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Deoxyguanosine
bc1003##Cl-##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Cl-
bc1003##Nitrite##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	Nitrite
bc1003##L-Leucine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Leucine
bc1003##L-Valine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Valine
bc1003##L-Serine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Serine
bc1003##meso-2,6-Diaminopimelate##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	meso-2,6-Diaminopimelate
bc1003##H2O##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	H2O
bc1003##L-Methionine##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	L-Methionine
O2##bc1009##Metabolite##None	0.0	0.0	-5.740186104219447e-11	1.5681502230305295	0.0	0.0	0.0	O2	bc1009
bc1009##5-Aminolevulinate##Microbe##O2_e0	0.0	0.0	8.037598364651899e-13	-0.03520383289607483	0.0	0.0	0.0	bc1009	5-Aminolevulinate
bc1009##D-Glucose##Microbe##O2_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1009	D-Glucose
bc1009##L-Methionine##Microbe##O2_e0	0.0	0.0	1.1973255720221232e-11	-0.19161087112060704	0.0	0.0	0.0	bc1009	L-Methionine
bc1009##L-Alanine##Microbe##O2_e0	0.0	0.0	2.6170510203371578e-11	-0.7102857680897029	0.0	0.0	0.0	bc1009	L-Alanine
bc1009##Mg##Microbe##O2_e0	0.0	0.0	-1.1419684642355321e-14	-0.004400479111794872	0.0	0.0	0.0	bc1009	Mg
bc1009##Cl-##Microbe##O2_e0	0.0	0.0	9.649486071294788e-14	-0.0044004791119710935	0.0	0.0	0.0	bc1009	Cl-
bc1009##CoA##Microbe##O2_e0	0.0	0.0	1.172414595962401e-12	-0.008800958224901727	0.0	0.0	0.0	bc1009	CoA
bc1009##L-Lysine##Microbe##O2_e0	0.0	0.0	1.2226109014079611e-11	-0.44760969548905793	0.0	0.0	0.0	bc1009	L-Lysine
bc1009##meso-2,6-Diaminopimelate##Microbe##O2_e0	0.0	0.0	1.1210893324786753e-12	-0.039220374378198426	0.0	0.0	0.0	bc1009	meso-2,6-Diaminopimelate
bc1009##Oxidized glutathione##Microbe##O2_e0	0.0	0.0	4.1842397602298576e-14	-0.0022002395559611912	0.0	0.0	0.0	bc1009	Oxidized glutathione
bc1009##fe3##Microbe##O2_e0	0.0	0.0	2.78162909372881e-13	-0.01320143733575561	0.0	0.0	0.0	bc1009	fe3
bc1009##Pyridoxal##Microbe##O2_e0	0.0	0.0	2.774967755581059e-13	-0.004400479112074377	0.0	0.0	0.0	bc1009	Pyridoxal
bc1009##L-Proline##Microbe##O2_e0	0.0	0.0	1.2143341887593806e-11	-0.28909580957108355	0.0	0.0	0.0	bc1009	L-Proline
bc1009##BIOT##Microbe##O2_e0	0.0	0.0	5.26563168068428e-13	-0.004400479112315818	0.0	0.0	0.0	bc1009	BIOT
bc1009##L-Arginine##Microbe##O2_e0	0.0	0.0	1.3010925670187135e-11	-0.3868576775389265	0.0	0.0	0.0	bc1009	L-Arginine
bc1009##CMP##Microbe##O2_e0	0.0	0.0	5.272532410671715e-12	-0.1318871036465738	0.0	0.0	0.0	bc1009	CMP
bc1009##Ca2+##Microbe##O2_e0	0.0	0.0	1.928145143548221e-12	-0.00440047911365909	0.0	0.0	0.0	bc1009	Ca2+
bc1009##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe##O2_e0	0.0	0.0	7.244510547010918e-12	-0.19536231847541366	0.0	0.0	0.0	bc1009	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1009##L-Glutamate##Microbe##O2_e0	0.0	0.0	1.313693598348209e-11	-0.4003854268352115	0.0	0.0	0.0	bc1009	L-Glutamate
bc1009##Glycine##Microbe##O2_e0	0.0	0.0	3.3968605706036215e-11	-0.7863509828559495	0.0	0.0	0.0	bc1009	Glycine
bc1009##D-Arabinose##Microbe##O2_e0	0.0	0.0	3.751221555603479e-12	-0.11766112313433691	0.0	0.0	0.0	bc1009	D-Arabinose
bc1009##L-Leucine##Microbe##O2_e0	0.0	0.0	2.103839324973933e-11	-0.5886661049927401	0.0	0.0	0.0	bc1009	L-Leucine
bc1009##L-Tyrosine##Microbe##O2_e0	0.0	0.0	7.21833703920538e-12	-0.18923904442870332	0.0	0.0	0.0	bc1009	L-Tyrosine
bc1009##Cu2+##Microbe##O2_e0	0.0	0.0	1.2250608513730832e-12	-0.004400479112991526	0.0	0.0	0.0	bc1009	Cu2+
bc1009##PPi##Microbe##O2_e0	0.0	0.0	1.44953493652622e-14	0.0455006934142093	0.0	0.0	0.0	bc1009	PPi
bc1009##O2##Microbe##O2_e0	0.0	0.0	3.588240815588506e-13	0.99999999999963	0.0	0.0	0.0	bc1009	O2
bc1009##Ala-Ala##Microbe##O2_e0	0.0	0.0	8.22751589080184e-13	-0.03922037437791856	0.0	0.0	0.0	bc1009	Ala-Ala
bc1009##L-Isoleucine##Microbe##O2_e0	0.0	0.0	1.3249734642784006e-11	-0.3791763879132485	0.0	0.0	0.0	bc1009	L-Isoleucine
bc1009##dGTP##Microbe##O2_e0	0.0	0.0	2.2013640910145682e-13	-0.01852563316837033	0.0	0.0	0.0	bc1009	dGTP
bc1009##Folate##Microbe##O2_e0	0.0	0.0	8.73461025729938e-13	-0.013201437336268253	0.0	0.0	0.0	bc1009	Folate
bc1009##Thiamin##Microbe##O2_e0	0.0	0.0	9.029409164806879e-14	-0.004400479111965642	0.0	0.0	0.0	bc1009	Thiamin
bc1009##TRHL##Microbe##O2_e0	0.0	0.0	3.655450941941751e-12	-0.09288417433273087	0.0	0.0	0.0	bc1009	TRHL
bc1009##L-Cysteine##Microbe##O2_e0	0.0	0.0	3.9410141816631494e-12	-0.11940913873485574	0.0	0.0	0.0	bc1009	L-Cysteine
bc1009##Deoxycytidine##Microbe##O2_e0	0.0	0.0	1.9053161826043663e-13	-0.022926112280282344	0.0	0.0	0.0	bc1009	Deoxycytidine
bc1009##AMP##Microbe##O2_e0	0.0	0.0	1.0193401678293412e-11	-0.163971147558921	0.0	0.0	0.0	bc1009	AMP
bc1009##Deoxyguanosine##Microbe##O2_e0	0.0	0.0	-8.430001488535233e-13	-0.0044004791111303026	0.0	0.0	0.0	bc1009	Deoxyguanosine
bc1009##L-Glutamine##Microbe##O2_e0	0.0	0.0	1.3371803664341542e-11	-0.33476217778738876	0.0	0.0	0.0	bc1009	L-Glutamine
bc1009##TTP##Microbe##O2_e0	0.0	0.0	1.0841154363117056e-12	-0.0273217996134169	0.0	0.0	0.0	bc1009	TTP
bc1009##4-Hydroxybenzoate##Microbe##O2_e0	0.0	0.0	-4.140074567893226e-12	-0.00440047910744496	0.0	0.0	0.0	bc1009	4-Hydroxybenzoate
bc1009##CO2##Microbe##O2_e0	0.0	0.0	4.532818564939589e-11	0.07307417870330636	0.0	0.0	0.0	bc1009	CO2
bc1009##Putrescine##Microbe##O2_e0	0.0	0.0	-9.79293902914069e-13	-0.004400479110796264	0.0	0.0	0.0	bc1009	Putrescine
bc1009##NADP##Microbe##O2_e0	0.0	0.0	6.266636515261936e-13	-0.013201437335895695	0.0	0.0	0.0	bc1009	NADP
bc1009##Acetate##Microbe##O2_e0	0.0	0.0	-5.7541527098692313e-11	-2.1099912486419163	0.0	0.0	0.0	bc1009	Acetate
bc1009##L-Phenylalanine##Microbe##O2_e0	0.0	0.0	9.666989431167394e-12	-0.24230977275596696	0.0	0.0	0.0	bc1009	L-Phenylalanine
bc1009##Mn2+##Microbe##O2_e0	0.0	0.0	-1.8133064494385565e-14	-0.004400479111801995	0.0	0.0	0.0	bc1009	Mn2+
bc1009##Glycerol##Microbe##O2_e0	0.0	0.0	3.690714400761408e-12	-0.09768115923777947	0.0	0.0	0.0	bc1009	Glycerol
bc1009##GTP##Microbe##O2_e0	0.0	0.0	8.217010405431324e-12	-0.21233823687077444	0.0	0.0	0.0	bc1009	GTP
bc1009##L-Tryptophan##Microbe##O2_e0	0.0	0.0	2.2785939801650557e-12	-0.07401970003432068	0.0	0.0	0.0	bc1009	L-Tryptophan
bc1009##Riboflavin##Microbe##O2_e0	0.0	0.0	-2.59165952587459e-13	-0.013201437337055526	0.0	0.0	0.0	bc1009	Riboflavin
bc1009##L-Valine##Microbe##O2_e0	0.0	0.0	1.9528934025458966e-11	-0.5523545540321828	0.0	0.0	0.0	bc1009	L-Valine
bc1009##Spermidine##Microbe##O2_e0	0.0	0.0	1.278482528177527e-13	-0.004400479111939767	0.0	0.0	0.0	bc1009	Spermidine
bc1009##NH3##Microbe##O2_e0	0.0	0.0	-1.2035233920570931e-12	0.022002395560040147	0.0	0.0	0.0	bc1009	NH3
bc1009##L-Serine##Microbe##O2_e0	0.0	0.0	1.2304213203861991e-11	-0.33465557867431006	0.0	0.0	0.0	bc1009	L-Serine
bc1009##Sulfate##Microbe##O2_e0	0.0	0.0	-2.831623824306462e-13	-0.004400479111505873	0.0	0.0	0.0	bc1009	Sulfate
bc1009##H+##Microbe##O2_e0	0.0	0.0	-1.4066525722000733e-11	-3.2375185303609193	0.0	0.0	0.0	bc1009	H+
bc1009##UMP##Microbe##O2_e0	0.0	0.0	5.301925565248666e-12	-0.14683855104996915	0.0	0.0	0.0	bc1009	UMP
bc1009##Formate##Microbe##O2_e0	0.0	0.0	1.3037487756051291e-13	-0.004400479112000495	0.0	0.0	0.0	bc1009	Formate
bc1009##K+##Microbe##O2_e0	0.0	0.0	2.6782395745605925e-14	-0.004400479111821525	0.0	0.0	0.0	bc1009	K+
bc1009##S-Adenosyl-L-methionine##Microbe##O2_e0	0.0	0.0	-3.4491576261785895e-12	-0.013201437331736796	0.0	0.0	0.0	bc1009	S-Adenosyl-L-methionine
bc1009##Myristic acid##Microbe##O2_e0	0.0	0.0	2.6226520954963917e-12	-0.15358113817607555	0.0	0.0	0.0	bc1009	Myristic acid
bc1009##Niacin##Microbe##O2_e0	0.0	0.0	-7.245246069764733e-14	0.004400479111939593	0.0	0.0	0.0	bc1009	Niacin
bc1009##Co2+##Microbe##O2_e0	0.0	0.0	9.78917467919782e-13	-0.004400479112734895	0.0	0.0	0.0	bc1009	Co2+
bc1009##L-Asparagine##Microbe##O2_e0	0.0	0.0	1.1526335441658375e-11	-0.31493287467597514	0.0	0.0	0.0	bc1009	L-Asparagine
bc1009##Heme##Microbe##O2_e0	0.0	0.0	9.150857155360015e-13	-0.004400479112685889	0.0	0.0	0.0	bc1009	Heme
bc1009##L-Histidine##Microbe##O2_e0	0.0	0.0	2.0127927102819854e-12	-0.12429723213135986	0.0	0.0	0.0	bc1009	L-Histidine
bc1009##Chorismate##Microbe##O2_e0	0.0	0.0	6.363312654578124e-14	-0.008800958223610053	0.0	0.0	0.0	bc1009	Chorismate
bc1009##H2O##Microbe##O2_e0	0.0	0.0	-2.5229240918633877e-10	9.406774474535327	0.0	0.0	0.0	bc1009	H2O
bc1009##BET##Microbe##O2_e0	0.0	0.0	-2.0033783659778592e-12	-0.008800958221159021	0.0	0.0	0.0	bc1009	BET
bc1009##Zn2+##Microbe##O2_e0	0.0	0.0	-1.872497816524099e-12	-0.004400479110091591	0.0	0.0	0.0	bc1009	Zn2+
bc1009##L-Threonine##Microbe##O2_e0	0.0	0.0	1.2257306281071578e-11	-0.3309937529855953	0.0	0.0	0.0	bc1009	L-Threonine
bc1009##dATP##Microbe##O2_e0	0.0	0.0	-5.143559189679792e-13	-0.02732179961194882	0.0	0.0	0.0	bc1009	dATP
bc1009##L-Aspartate##Microbe##O2_e0	0.0	0.0	1.2924938896929916e-11	-0.3149328746773967	0.0	0.0	0.0	bc1009	L-Aspartate
bc1009##N-Acetyl-D-glucosamine##Microbe##O2_e0	0.0	0.0	4.986094870318425e-12	-0.16128197662466157	0.0	0.0	0.0	bc1009	N-Acetyl-D-glucosamine
bc1009##ddca##Microbe##O2_e0	0.0	0.0	4.439587586446692e-12	-0.08174110809162613	0.0	0.0	0.0	bc1009	ddca
O2##bc1001##Metabolite##None	0.0	0.0	-1.7170688596017463	0.0	0.0	1.5647074916531674	0.0	O2	bc1001
bc1001##5-Aminolevulinate##Microbe##O2_e0	0.0	0.0	0.03854694806352909	0.0	0.0	-0.03512654607767976	0.0	bc1001	5-Aminolevulinate
bc1001##AMP##Microbe##O2_e0	0.0	0.0	0.1331689508999735	0.0	0.0	-0.12135241633642997	0.0	bc1001	AMP
bc1001##Spermidine##Microbe##O2_e0	0.0	0.0	0.004818368507980421	0.0	0.0	-0.004390818259743729	0.0	bc1001	Spermidine
bc1001##TRHL##Microbe##O2_e0	0.0	0.0	0.1017048755628556	0.0	0.0	-0.09268025556516565	0.0	bc1001	TRHL
bc1001##L-Proline##Microbe##O2_e0	0.0	0.0	0.3165496549776268	0.0	0.0	-0.2884611259787073	0.0	bc1001	L-Proline
bc1001##ddca##Microbe##O2_e0	0.0	0.0	0.12805056142385018	0.0	0.0	-0.11668819899090704	0.0	bc1001	ddca
bc1001##CoA##Microbe##O2_e0	0.0	0.0	0.009636737016080038	0.0	0.0	-0.00878163651960345	0.0	bc1001	CoA
bc1001##Heme##Microbe##O2_e0	0.0	0.0	0.0048183685080396815	0.0	0.0	-0.004390818259803513	0.0	bc1001	Heme
bc1001##CO2##Microbe##O2_e0	0.0	0.0	-1.1773873396556809	0.0	0.0	0.07291375103293346	0.0	bc1001	CO2
bc1001##L-Methionine##Microbe##O2_e0	0.0	0.0	0.2098071059273258	0.0	0.0	-0.1911902068520989	0.0	bc1001	L-Methionine
bc1001##L-Alanine##Microbe##O2_e0	0.0	0.0	0.7777377166376691	0.0	0.0	-0.7087264002018283	0.0	bc1001	L-Alanine
bc1001##Sulfate##Microbe##O2_e0	0.0	0.0	0.004818368507949996	0.0	0.0	-0.004390818259714605	0.0	bc1001	Sulfate
bc1001##L-Phenylalanine##Microbe##O2_e0	0.0	0.0	0.2653206045343984	0.0	0.0	-0.2417778036585048	0.0	bc1001	L-Phenylalanine
bc1001##4-Hydroxybenzoate##Microbe##O2_e0	0.0	0.0	0.00481836850810162	0.0	0.0	-0.004390818259862337	0.0	bc1001	4-Hydroxybenzoate
bc1001##NADP##Microbe##O2_e0	0.0	0.0	0.009636737015916488	0.0	0.0	-0.008781636519455151	0.0	bc1001	NADP
bc1001##fe3##Microbe##O2_e0	0.0	0.0	0.0144551055240676	0.0	0.0	-0.013172454779341198	0.0	bc1001	fe3
bc1001##Myristic acid##Microbe##O2_e0	0.0	0.0	0.1296189495132291	0.0	0.0	-0.11811741866347579	0.0	bc1001	Myristic acid
bc1001##Deoxycytidine##Microbe##O2_e0	0.0	0.0	0.03962755789836676	0.0	0.0	-0.036111269721510283	0.0	bc1001	Deoxycytidine
bc1001##Ca2+##Microbe##O2_e0	0.0	0.0	0.0048183685080409626	0.0	0.0	-0.004390818259805569	0.0	bc1001	Ca2+
bc1001##D-Arabinose##Microbe##O2_e0	0.0	0.0	0.12883475546854778	0.0	0.0	-0.11740280882720348	0.0	bc1001	D-Arabinose
bc1001##Pyridoxal##Microbe##O2_e0	0.0	0.0	0.004818368507984223	0.0	0.0	-0.004390818259747176	0.0	bc1001	Pyridoxal
bc1001##BET##Microbe##O2_e0	0.0	0.0	0.00963673701613954	0.0	0.0	-0.008781636519660326	0.0	bc1001	BET
bc1001##Chorismate##Microbe##O2_e0	0.0	0.0	0.009636737016193577	0.0	0.0	-0.008781636519711353	0.0	bc1001	Chorismate
bc1001##TTP##Microbe##O2_e0	0.0	0.0	0.015377103001116676	0.0	0.0	-0.01401264028010699	0.0	bc1001	TTP
bc1001##L-Isoleucine##Microbe##O2_e0	0.0	0.0	0.4151846923981801	0.0	0.0	-0.37834394059527077	0.0	bc1001	L-Isoleucine
bc1001##H+##Microbe##O2_e0	0.0	0.0	2.441375454040264	0.0	0.0	-3.2247438951057883	0.0	bc1001	H+
bc1001##Cl-##Microbe##O2_e0	0.0	0.0	0.00481836850798041	0.0	0.0	-0.0043908182597465015	0.0	bc1001	Cl-
bc1001##L-Tryptophan##Microbe##O2_e0	0.0	0.0	0.08104894547737217	0.0	0.0	-0.0738571965066366	0.0	bc1001	L-Tryptophan
bc1001##Cu2+##Microbe##O2_e0	0.0	0.0	0.0048183685079819195	0.0	0.0	-0.004390818259746825	0.0	bc1001	Cu2+
bc1001##K+##Microbe##O2_e0	0.0	0.0	0.004818368508015071	0.0	0.0	-0.004390818259777116	0.0	bc1001	K+
bc1001##dATP##Microbe##O2_e0	0.0	0.0	0.015377103001059319	0.0	0.0	-0.014012640280054433	0.0	bc1001	dATP
bc1001##L-Glutamate##Microbe##O2_e0	0.0	0.0	0.4384078375675491	0.0	0.0	-0.39950641699978306	0.0	bc1001	L-Glutamate
bc1001##L-Cysteine##Microbe##O2_e0	0.0	0.0	0.13074877053427506	0.0	0.0	-0.11914698681733596	0.0	bc1001	L-Cysteine
bc1001##Formate##Microbe##O2_e0	0.0	0.0	0.004818368508038735	0.0	0.0	-0.004390818259800307	0.0	bc1001	Formate
bc1001##Nitrite##Microbe##O2_e0	0.0	0.0	-0.024091842539652887	0.0	0.0	0.02195409129854242	0.0	bc1001	Nitrite
bc1001##L-Leucine##Microbe##O2_e0	0.0	0.0	0.6445685003529902	0.0	0.0	-0.5873737420291356	0.0	bc1001	L-Leucine
bc1001##Folate##Microbe##O2_e0	0.0	0.0	0.014455105523989025	0.0	0.0	-0.01317245477928607	0.0	bc1001	Folate
bc1001##L-Histidine##Microbe##O2_e0	0.0	0.0	0.13610105938646158	0.0	0.0	-0.12402434885070036	0.0	bc1001	L-Histidine
bc1001##S-Adenosyl-L-methionine##Microbe##O2_e0	0.0	0.0	0.014455105524131014	0.0	0.0	-0.013172454779414838	0.0	bc1001	S-Adenosyl-L-methionine
bc1001##L-Threonine##Microbe##O2_e0	0.0	0.0	0.36242641656849517	0.0	0.0	-0.33026708626540013	0.0	bc1001	L-Threonine
bc1001##L-Glutamine##Microbe##O2_e0	0.0	0.0	0.3665527080295975	0.0	0.0	-0.33402723783174737	0.0	bc1001	L-Glutamine
bc1001##Adenosine##Microbe##O2_e0	0.0	0.0	0.051192006833051654	0.0	0.0	-0.04664956571573609	0.0	bc1001	Adenosine
bc1001##Riboflavin##Microbe##O2_e0	0.0	0.0	0.014455105524051881	0.0	0.0	-0.013172454779340557	0.0	bc1001	Riboflavin
bc1001##L-Aspartate##Microbe##O2_e0	0.0	0.0	0.3448403246254059	0.0	0.0	-0.3142414681555844	0.0	bc1001	L-Aspartate
bc1001##H2O##Microbe##O2_e0	0.0	0.0	-11.476159840115509	0.0	0.0	9.457841091709811	0.0	bc1001	H2O
bc1001##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe##O2_e0	0.0	0.0	0.21391480769322244	0.0	0.0	-0.19493341825019983	0.0	bc1001	1,2-Diacyl-sn-glycerol dioctadecanoyl
