	Source	Target	SourceType	Weight	Variance	Cofactor	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Riboflavin	Turicimonas_muris_YL45	Metabolite	122.05952520704662	20.649515558682346	None	122.05952520704662	1.0	11.048055268102464	11.048055268102464
1	Turicimonas_muris_YL45	H2O-e0	Microbe	-2.0583843333684326	2.3659396255542036	Spermidine-e0	2.0583843333684326	-1.0	1.4347070548960275	-1.4347070548960275
2	Turicimonas_muris_YL45	H2O-e0	Microbe	12.442495700139125	6.23601566192075	Folate	12.442495700139125	1.0	3.527392195395789	3.527392195395789
3	Turicimonas_muris_YL45	H2O-e0	Microbe	-4855.321628271152	216000.2831536185	Riboflavin	4855.321628271152	-1.0	69.68013797540266	-69.68013797540266
4	Turicimonas_muris_YL45	Phosphate-e0	Microbe	-122.80011644815468	20.90085595519624	Riboflavin	122.80011644815468	-1.0	11.081521395916479	-11.081521395916479
5	Turicimonas_muris_YL45	L-Glutamate-e0	Microbe	1.9283140740983549	1.1080866968288292	Spermidine-e0	1.9283140740983549	1.0	1.388637488367052	1.388637488367052
6	Turicimonas_muris_YL45	L-Glutamate-e0	Microbe	-0.205136062470721	1.5725703794511285	Folate	0.205136062470721	-1.0	0.452919487846042	-0.452919487846042
7	Turicimonas_muris_YL45	L-Glutamate-e0	Microbe	-267.3566138871102	47002.322244016876	Riboflavin	267.3566138871102	-1.0	16.351043204857305	-16.351043204857305
8	Turicimonas_muris_YL45	Zn2+-e0	Microbe	-0.8903418267019083	0.0010987023854043883	Riboflavin	0.8903418267019083	-1.0	0.9435792636031741	-0.9435792636031741
9	Turicimonas_muris_YL45	L-Lysine-e0	Microbe	-125.4231829911544	36996.95209315636	Riboflavin	125.4231829911544	-1.0	11.199249215512369	-11.199249215512369
10	Turicimonas_muris_YL45	L-Aspartate-e0	Microbe	-1.928314074095291	1.1080866968288967	Spermidine-e0	1.928314074095291	-1.0	1.388637488365949	-1.388637488365949
11	Turicimonas_muris_YL45	L-Aspartate-e0	Microbe	8.876252609147674	1.6817128554122713	Folate	8.876252609147674	1.0	2.979304047784931	2.979304047784931
12	Turicimonas_muris_YL45	L-Aspartate-e0	Microbe	-839.9742897973692	47881.159212720595	Riboflavin	839.9742897973692	-1.0	28.982309945850922	-28.982309945850922
13	Turicimonas_muris_YL45	Sulfate-e0	Microbe	-0.8903418266922044	0.0010987023853804411	Riboflavin	0.8903418266922044	-1.0	0.943579263598032	-0.943579263598032
14	Turicimonas_muris_YL45	L-Arginine-e0	Microbe	-34.272451669153185	1.6280092204293788	Riboflavin	34.272451669153185	-1.0	5.854267816657621	-5.854267816657621
15	Turicimonas_muris_YL45	L-Histidine-e0	Microbe	-10.97694181574128	0.167004909834902	Riboflavin	10.97694181574128	-1.0	3.3131468146976646	-3.3131468146976646
16	Turicimonas_muris_YL45	L-Proline-e0	Microbe	-25.612864236749672	0.9092489535469971	Riboflavin	25.612864236749672	-1.0	5.060915355619937	-5.060915355619937
17	Turicimonas_muris_YL45	Co2+-e0	Microbe	-0.890341826700736	0.0010987023854014861	Riboflavin	0.890341826700736	-1.0	0.943579263602553	-0.943579263602553
