	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
6	bc1002	D-Glucose	Microbe	-0.8323026505263638	0.04491357434268206	0.8323026505263638	-1.0	0.9123062262893769	-0.9123062262893769
17	bc1016	D-Glucose	Microbe	-0.9999999999999897	1.307660209920253e-28	0.9999999999999897	-1.0	0.9999999999999948	-0.9999999999999948
38	O2	bc1003	Metabolite	0.059044322272372295	0.005546151763559313	0.059044322272372295	1.0	0.24299037485540922	0.24299037485540922
46	bc1003	D-Glucose	Microbe	-0.8259655385685781	0.04818434642181425	0.8259655385685781	-1.0	0.9088264622955133	-0.9088264622955133
65	bc1008	O2	Microbe	-0.02241703864741653	6.770847460736298e-32	0.02241703864741653	-1.0	0.1497232067764264	-0.1497232067764264
90	bc1003	O2	Microbe	-1.5042201428204487	0.15981035522770848	1.5042201428204487	-1.0	1.2264665273950401	-1.2264665273950401
116	D-Glucose	bc1016	Metabolite	0.057453287705578164	4.345379437023651e-31	0.057453287705578164	1.0	0.23969415450856987	0.23969415450856987
120	D-Glucose	bc1008	Metabolite	0.05745328811845234	4.254379247151355e-31	0.05745328811845234	1.0	0.23969415536982194	0.23969415536982194
140	bc1002	O2	Microbe	-1.4744656916797756	0.14095627257964372	1.4744656916797756	-1.0	1.2142757889704363	-1.2142757889704363
147	bc1016	O2	Microbe	-0.022417038486068436	6.591495234665239e-32	0.022417038486068436	-1.0	0.14972320623760513	-0.14972320623760513
156	O2	bc1002	Metabolite	0.05887412579924568	0.0055357206337408645	0.05887412579924568	1.0	0.2426399097412577	0.2426399097412577
223	bc1008	D-Glucose	Microbe	-0.9999999999999815	1.307660209920253e-28	0.9999999999999815	-1.0	0.9999999999999907	-0.9999999999999907
310	D-Glucose	bc1002	Metabolite	0.16657241695865177	0.01737324534940928	0.16657241695865177	1.0	0.40813284229359903	0.40813284229359903
311	D-Glucose	bc1003	Metabolite	0.1710657553914733	0.01839461462695998	0.1710657553914733	1.0	0.41360096154563436	0.41360096154563436
