	0.0000	0.0012	0.0082	0.0089	0.0091	0.0112	0.0138	0.0551	0.0824	0.0990	0.2063	0.2325	0.2377	0.2392	0.2407	0.3009	0.3179	10.5962	Source	Target
PAN##Phosphate-e0##Bacteroides_caecimuris_I48	0.0	-5.057643193140393e-11	0.0	0.0	0.0	0.0	0.0	1.6090524468381773e-09	-1.6301271443808218e-10	-9.839880021900171e-10	127.45775496019952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Phosphate-e0
PAN##Mn2+-e0##Bacteroides_caecimuris_I48	0.0	-2.793321129956894e-13	0.0	0.0	0.0	0.0	0.0	1.3695378164868544e-11	-1.9381163340881358e-12	-6.997513679607437e-12	0.9241112603264412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Mn2+-e0
PAN##Zn2+-e0##Bacteroides_caecimuris_I48	0.0	-3.596012376760882e-13	0.0	0.0	0.0	0.0	0.0	1.4190870700758751e-11	-2.0756729668391927e-12	-6.894262938317297e-12	0.9241112603275018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Zn2+-e0
PAN##Sulfate-e0##Bacteroides_caecimuris_I48	0.0	4.627576100091346e-11	0.0	0.0	0.0	0.0	0.0	7.878482310985646e-10	-2.7782220968219917e-10	1.7737977753284895e-10	0.9241112606752572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Sulfate-e0
PAN##Co2+-e0##Bacteroides_caecimuris_I48	0.0	-5.965228311310966e-13	0.0	0.0	0.0	0.0	0.0	1.601307975107602e-11	-2.258304654390031e-12	-7.586598016473545e-12	0.9241112603286336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Co2+-e0
Spermidine-e0##Spermidine-e0##Bacteroides_caecimuris_I48	0.0	1.9984014443252818e-15	0.0	0.0	0.0	0.0	0.0	1.5543122344752192e-15	-1.3322676295501878e-15	-1.1102230246251565e-15	-6.661338147750939e-16	2.6645352591003757e-15	-2.4424906541753444e-15	1.887379141862766e-15	-1.5554224574998443e-13	7.527312106958561e-14	0.0	7.838174553853605e-14	Spermidine-e0	Spermidine-e0
PAN##fe3-e0##Bacteroides_caecimuris_I48	0.0	1.7720269696042124e-11	0.0	0.0	0.0	0.0	0.0	3.0559299535326545e-10	-1.0248568660387036e-10	7.694167525329476e-11	0.9241112604744911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	fe3-e0
Spermidine-e0##H+-e0##Bacteroides_caecimuris_I48	0.0	-4.382272322800418e-12	0.0	0.0	0.0	0.0	0.0	1.6666666666598404	-6.998845947236987e-13	0.33333333332668946	0.4751010788581418	-0.000600656782303588	-0.0014809970858378207	0.0004916383872073382	-1595.8286054152086	6.934897101018578e-10	0.0	1557.1328504792932	Spermidine-e0	H+-e0
O2-e0##H+-e0##Bacteroides_caecimuris_I48	0.0	-7.51976259039111e-12	0.0	0.0	0.0	0.0	0.0	-2.0000000000149396	0.0	-1.0000000000059674	-1.4253032366311054	0.0018019703468598047	0.004442991260385276	-0.0014749151586708198	-0.5794668098557719	0.0	0.0	0.0	O2-e0	H+-e0
