	0.3460	0.3495	0.3510	0.4020	0.4047	1.1893	Source	Target
O2##O2##bc1015	0.0	0.0	0.0	1.0	0.0	0.0	O2	O2
O2##Mg##bc1015	0.0	0.0	0.0	0.0004300397838237578	0.0	0.0	O2	Mg
O2##NH3##bc1015	0.0	0.0	0.0	-0.0021501989191229083	0.0	0.0	O2	NH3
O2##AMP##bc1015	0.0	0.0	0.0	0.016454230572098705	0.0	0.0	O2	AMP
O2##L-Asparagine##bc1015	0.0	0.0	0.0	0.03077702720522029	0.0	0.0	O2	L-Asparagine
O2##4-Hydroxybenzoate##bc1015	0.0	0.0	0.0	0.0004300397838117923	0.0	0.0	O2	4-Hydroxybenzoate
O2##N-Acetyl-D-glucosamine##bc1015	0.0	0.0	0.0	0.01576138974831096	0.0	0.0	O2	N-Acetyl-D-glucosamine
O2##ddca##bc1015	0.0	0.0	0.0	0.010012133511630047	0.0	0.0	O2	ddca
O2##L-Isoleucine##bc1015	0.0	0.0	0.0	0.03705526778810123	0.0	0.0	O2	L-Isoleucine
O2##CoA##bc1015	0.0	0.0	0.0	0.0008600795676485535	0.0	0.0	O2	CoA
O2##L-Glutamine##bc1015	0.0	0.0	0.0	0.03271485920168494	0.0	0.0	O2	L-Glutamine
O2##BET##bc1015	0.0	0.0	0.0	0.0008600795676383293	0.0	0.0	O2	BET
O2##Glycine##bc1015	0.0	0.0	0.0	0.07684667920723608	0.0	0.0	O2	Glycine
O2##dGTP##bc1015	0.0	0.0	0.0	0.0018104299737457083	0.0	0.0	O2	dGTP
O2##fe3##bc1015	0.0	0.0	0.0	0.0012901193514718255	0.0	0.0	O2	fe3
O2##Arsenate##bc1015	0.0	0.0	0.0	-0.00021501989191357153	0.0	0.0	O2	Arsenate
O2##meso-2,6-Diaminopimelate##bc1015	0.0	0.0	0.0	0.0038328374911225167	0.0	0.0	O2	meso-2,6-Diaminopimelate
O2##Deoxycytidine##bc1015	0.0	0.0	0.0	0.0022404697575750814	0.0	0.0	O2	Deoxycytidine
O2##D-Glucose##bc1015	0.0	0.0	0.0	0.5498210459980584	0.0	0.0	O2	D-Glucose
O2##Heme##bc1015	0.0	0.0	0.0	0.00043003978382413283	0.0	0.0	O2	Heme
O2##Nicotinamide ribonucleotide##bc1015	0.0	0.0	0.0	0.0004300397838242411	0.0	0.0	O2	Nicotinamide ribonucleotide
O2##Mn2+##bc1015	0.0	0.0	0.0	0.00043003978382575604	0.0	0.0	O2	Mn2+
O2##Co2+##bc1015	0.0	0.0	0.0	0.0004300397838240047	0.0	0.0	O2	Co2+
O2##L-Glutamate##bc1015	0.0	0.0	0.0	0.03912793539575096	0.0	0.0	O2	L-Glutamate
O2##L-Serine##bc1015	0.0	0.0	0.0	0.032704441731679995	0.0	0.0	O2	L-Serine
O2##Ala-Ala##bc1015	0.0	0.0	0.0	0.003832837491122543	0.0	0.0	O2	Ala-Ala
O2##Thiamin##bc1015	0.0	0.0	0.0	0.0004300397838266751	0.0	0.0	O2	Thiamin
O2##Spermidine##bc1015	0.0	0.0	0.0	0.00043003978382583514	0.0	0.0	O2	Spermidine
