	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1011##Acetate	1.54350862128271	1e-08	1.54350861128271	1.54350861128271	1.0
bc1001##H+	1.427714982547975	1e-08	1.427714972547975	1.427714972547975	1.0
bc1003##H+	1.4198014976560032	1e-08	1.4198014876560032	1.4198014876560032	1.0
bc1003##H2O	3.6746527745200437	2e-08	3.674652754520044	3.674652754520044	1.0
bc1011##O2	-1.7682056028599495	-1e-08	-1.7682055928599496	1.7682055928599496	1.0
bc1002##Acetate	1.54587856783101	1e-08	1.5458785578310101	1.5458785578310101	1.0
bc1003##Acetate	1.6201877201690305	1e-08	1.6201877101690305	1.6201877101690305	1.0
bc1002##H2O	3.605116841316636	2e-08	3.6051168213166362	3.6051168213166362	1.0
bc1002##H+	1.3830204078690527	1e-08	1.3830203978690527	1.3830203978690527	1.0
bc1001##H2O	3.6784529036385756	2e-08	3.6784528836385757	3.6784528836385757	1.0
bc1011##H2O	3.611925806999925	2e-08	3.611925786999925	3.611925786999925	1.0
bc1002##CO2	1.9569049500528157	1e-08	1.9569049400528158	1.9569049400528158	1.0
bc1001##O2	-1.822533188350078	-1e-08	-1.822533178350078	1.822533178350078	1.0
bc1003##O2	-1.8211657418871308	-1e-08	-1.8211657318871308	1.8211657318871308	1.0
bc1011##CO2	1.9570186340354394	1e-08	1.9570186240354395	1.9570186240354395	1.0
bc1001##CO2	2.0129397709210712	1e-08	2.0129397609210713	2.0129397609210713	1.0
bc1001##Acetate	1.6201348628023833	1e-08	1.6201348528023833	1.6201348528023833	1.0
bc1003##CO2	2.0046432360569577	1e-08	2.0046432260569578	2.0046432260569578	1.0
bc1011##H+	1.384263645765944	1e-08	1.3842636357659441	1.3842636357659441	1.0
bc1002##O2	-1.771549917265432	-1e-08	-1.7715499072654322	1.7715499072654322	1.0
