	0.0	0.010800479885144062	0.021600959770288124	0.032401439655432185	0.04320191954057625	0.05400239942572031	0.06480287931086437	0.07560335919600844	0.0864038390811525	0.09720431896629655	0.10800479885144063	0.11880527873658468	0.12960575862172874	0.1404062385068728	0.15120671839201688	0.16200719827716092	0.172807678162305	0.18360815804744907	0.1944086379325931	0.20520911781773718	0.21600959770288125	0.22681007758802532	0.23234467922538346	0.24339675508720326	0.2544488309490231	0.2655009068108429	0.2765529826726627	0.28760505853448254	0.2986571343963023	0.30970921025812215	0.3207612861199419	0.33181336198176176	0.3428654378435816	0.35391751370540137	0.3649695895672212	0.37602166542904103	0.3870737412908608	0.39812581715268064	0.40917789301450047	0.42022996887632025	0.42023022984260555	0.42032719447985234	0.4216631872315654	0.4217290933876869	0.4217521993333771	0.421766699068233	0.42216857467750885	0.42289541238729833	0.42291066128591037	0.42340968962673986	0.4234939885636084	0.4235763066203584	0.42357634908135755	0.42420050508673673	0.43436458800855476	0.44452867093037274	0.45469275385219077	0.4648568367740088	0.47502091969582677	0.4851850026176448	0.4953490855394628	0.5055131684612808	0.5156772513830988	0.5258413343049169	0.5360054172267348	0.5461695001485528	0.5563335830703708	0.5664976659921889	0.5766617489140069	0.5868258318358248	0.5969899147576428	0.6071539976794609	0.6173180806012789	0.6274821635230969	0.6376462464449149	0.647810329366733	0.6579744122885509	0.6681384952103689	0.678302578132187	0.6884666610540049	0.698630743975823	0.708794826897641	0.718958909819459	0.729122992741277	0.7392870756630949	0.7494511585849131	0.759615241506731	0.769779324428549	0.779943407350367	0.790107490272185	0.8002715731940031	0.810435656115821	0.820599739037639	0.8307638219594571	0.8409279048812751	0.8510919878030931	0.8612560707249111	0.8714201536467292	0.8815842365685471	0.8917483194903651	0.9019124024121832	0.9120764853340011	0.9222405682558192	0.9324046511776372	0.9425687340994551	0.9527328170212732	0.9628968999430911	0.9730609828649093	0.9832250657867272	0.9933891487085453	1.0035532316303633	1.0137173145521812	1.0238813974739993	1.0340454803958172	1.0442095633176354	1.0543736462394533	1.0645377291612712	1.0747018120830893	1.0848658950049073	1.0950299779267254	1.1051940608485433	1.1153581437703612	1.1255222266921794	1.1356863096139973	1.1458503925358154	1.1560144754576334	1.1661785583794513	1.1763426413012694	1.1763426413012703
bc1001	0.1	0.1179022	0.1390302	0.1639069	0.1930857	0.2272395	0.2670409	0.3130382	0.3657633	0.4267123	0.4957626	0.5727918	0.6576775	0.7502877	0.8499215	0.9554324	1.0649132	1.1764567	1.2884692	1.3979374	1.5033832	1.6036573	1.6525932	1.7446414	1.8287439	1.904889	1.9732447	2.03425	2.0886373	2.1371391	2.1804878	2.2193738	2.2543307	2.2864056	2.315937	2.3432634	2.3687234	2.3926555	2.4153982	2.4372797	2.4372802	2.4374691	2.4400661	2.4401939	2.4402387	2.4402669	2.4410149	2.4421895	2.4422117	2.4428806	2.4429829	2.4430802	2.4430802	2.443725	2.4516713	2.457923	2.4628298	2.4667159	2.4697534	2.4721142	2.473962	2.4754205	2.4765677	2.4774595	2.4781519	2.4786943	2.4791228	2.4794582	2.4797182	2.4799206	2.4800793	2.4802046	2.4803023	2.480378	2.480437	2.4804835	2.4805201	2.4805485	2.4805706	2.4805878	2.4806014	2.4806121	2.4806203	2.4806268	2.4806318	2.4806358	2.4806389	2.4806413	2.4806431	2.4806446	2.4806458	2.4806467	2.4806474	2.4806479	2.4806484	2.4806487	2.480649	2.4806492	2.4806493	2.4806495	2.4806495	2.4806496	2.4806497	2.4806497	2.4806498	2.4806498	2.4806498	2.4806498	2.4806498	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499	2.4806499
bc1002	0.1	0.1179709	0.1391927	0.1641946	0.193536	0.2279002	0.2679705	0.3143045	0.367444	0.428908	0.4985794	0.5763411	0.6620759	0.755657	0.8563806	0.9630934	1.0738646	1.1867634	1.3001753	1.4110452	1.5178703	1.6194807	1.6690769	1.7623813	1.8476466	1.9248572	1.9941784	2.0560516	2.1112182	2.1604198	2.2043977	2.243851	2.2793198	2.3118657	2.341832	2.3695621	2.3953994	2.4196871	2.4427687	2.464977	2.4649775	2.4651692	2.4677706	2.4678969	2.4679411	2.4679689	2.4687339	2.4700998	2.4701282	2.4710526	2.4712077	2.4713589	2.4713589	2.472496	2.4889021	2.5018489	2.5120356	2.520115	2.5264397	2.5313629	2.5352196	2.5382653	2.5406621	2.5425262	2.5439742	2.545109	2.5460054	2.5467071	2.5472513	2.5476749	2.548007	2.5482693	2.5484739	2.5486323	2.5487559	2.5488532	2.5489298	2.5489893	2.5490354	2.5490715	2.5491	2.5491223	2.5491396	2.5491531	2.5491636	2.5491719	2.5491784	2.5491835	2.5491874	2.5491905	2.5491929	2.5491948	2.5491963	2.5491974	2.5491983	2.549199	2.5491996	2.5492	2.5492003	2.5492006	2.5492008	2.549201	2.5492011	2.5492012	2.5492013	2.5492013	2.5492014	2.5492014	2.5492014	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015	2.5492015
bc1003	0.1	0.1179806	0.1392156	0.1642351	0.1935994	0.2279933	0.2681015	0.314483	0.367681	0.4292177	0.4989768	0.576842	0.6626969	0.7564153	0.857293	0.9641758	1.0751296	1.1882202	1.3018303	1.4128987	1.5199191	1.6217187	1.6714085	1.7648909	1.8503209	1.9276825	1.9971405	2.0591367	2.1144138	2.1637145	2.2077816	2.2473153	2.2828567	2.3154693	2.3454973	2.3732847	2.3991754	2.4235136	2.4466431	2.4688978	2.4688983	2.4690904	2.4717317	2.4718617	2.4719073	2.4719358	2.4727239	2.4741311	2.4741604	2.4751127	2.4752725	2.4754282	2.4754283	2.4765998	2.4935032	2.5068448	2.5173438	2.5256713	2.5321909	2.5372662	2.5412422	2.5443824	2.5468534	2.5487754	2.5502684	2.5514385	2.5523627	2.5530862	2.5536473	2.5540841	2.5544266	2.554697	2.5549079	2.5550713	2.5551988	2.5552991	2.5553781	2.5554394	2.555487	2.5555242	2.5555536	2.5555766	2.5555944	2.5556083	2.5556192	2.5556278	2.5556345	2.5556396	2.5556437	2.5556469	2.5556494	2.5556513	2.5556529	2.555654	2.5556549	2.5556557	2.5556562	2.5556567	2.555657	2.5556573	2.5556575	2.5556577	2.5556578	2.5556579	2.555658	2.5556581	2.5556581	2.5556581	2.5556582	2.5556582	2.5556582	2.5556582	2.5556582	2.5556582	2.5556582	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583	2.5556583
bc1008	0.1	0.1063768	0.1131	0.1201761	0.1276147	0.1354049	0.1435359	0.1519926	0.160753	0.1698109	0.1791043	0.1885715	0.1981505	0.2077797	0.2173857	0.2268745	0.2361641	0.2451724	0.2538323	0.2620444	0.2697708	0.2769854	0.2804739	0.287005	0.2929617	0.2983607	0.3032249	0.3075855	0.3114766	0.3149325	0.3179874	0.3206742	0.3230209	0.3250721	0.3268481	0.3283695	0.3296566	0.3307299	0.3316096	0.3323159	0.3323159	0.3323214	0.3323957	0.3323993	0.3324006	0.3324014	0.3324232	0.3324622	0.332463	0.3324894	0.3324938	0.3324981	0.3324981	0.3325306	0.3329974	0.333364	0.3336514	0.3338788	0.3340564	0.3341943	0.3343022	0.3343874	0.3344543	0.3345064	0.3345468	0.3345784	0.3346034	0.3346229	0.3346381	0.3346499	0.3346592	0.3346665	0.3346722	0.3346766	0.33468	0.3346827	0.3346849	0.3346865	0.3346878	0.3346888	0.3346896	0.3346902	0.3346907	0.3346911	0.3346914	0.3346916	0.3346918	0.3346919	0.334692	0.3346921	0.3346922	0.3346922	0.3346923	0.3346923	0.3346923	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924	0.3346924
bc1009	0.1	0.1180085	0.1392815	0.1643519	0.1937822	0.2282616	0.2684793	0.3149979	0.3683646	0.4301112	0.5001236	0.5782876	0.6644891	0.758604	0.8599269	0.9673009	1.0787823	1.1924272	1.3066097	1.4182517	1.5258366	1.6281834	1.6781436	1.7721404	1.8580467	1.9358447	2.0056983	2.0680501	2.1236465	2.173234	2.217559	2.2573252	2.2930764	2.3258821	2.3560884	2.3840412	2.4100866	2.4345706	2.4578391	2.4802277	2.4802282	2.4804215	2.4830787	2.4832095	2.4832553	2.4832841	2.4840773	2.4854936	2.485523	2.4864815	2.4866424	2.4867991	2.4867992	2.4879783	2.5049916	2.5184201	2.5289874	2.5373693	2.5439316	2.54904	2.5530421	2.5562027	2.55869	2.5606246	2.5621273	2.563305	2.5642353	2.5649636	2.5655283	2.565968	2.5663127	2.5665849	2.5667972	2.5669617	2.56709	2.567191	2.5672704	2.5673322	2.5673801	2.5674175	2.5674471	2.5674703	2.5674882	2.5675022	2.5675131	2.5675218	2.5675285	2.5675337	2.5675378	2.567541	2.5675435	2.5675455	2.567547	2.5675482	2.5675491	2.5675499	2.5675504	2.5675509	2.5675512	2.5675515	2.5675517	2.5675519	2.567552	2.5675521	2.5675522	2.5675523	2.5675523	2.5675523	2.5675524	2.5675524	2.5675524	2.5675524	2.5675524	2.5675524	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525	2.5675525
bc1010	0.1	0.1179236	0.1390808	0.1639965	0.193226	0.2274453	0.2673304	0.3134325	0.3662865	0.4273957	0.4966392	0.5738961	0.6590458	0.7519578	0.8519302	0.9578145	1.0676962	1.1796607	1.2921078	1.4020113	1.5078854	1.6085744	1.6577153	1.7501535	1.8346169	1.9110928	1.9797481	2.0410228	2.095652	2.144371	2.1879149	2.226977	2.2620928	2.2943138	2.3239802	2.3514319	2.377009	2.4010514	2.4238992	2.4458822	2.4458827	2.4460727	2.4483645	2.448462	2.4484959	2.448517	2.4490735	2.4499469	2.4499634	2.4504603	2.4505363	2.4506088	2.4506089	2.4511546	2.4590152	2.4651993	2.4700529	2.4738967	2.4769011	2.4792362	2.4810637	2.4825063	2.483641	2.484523	2.4852078	2.4857443	2.4861681	2.4864998	2.486757	2.4869571	2.4871141	2.487238	2.4873347	2.4874095	2.4874679	2.4875139	2.4875501	2.4875782	2.4876	2.487617	2.4876305	2.487641	2.4876492	2.4876556	2.4876605	2.4876645	2.4876675	2.4876699	2.4876718	2.4876732	2.4876744	2.4876753	2.487676	2.4876765	2.4876769	2.4876772	2.4876775	2.4876777	2.4876779	2.487678	2.4876781	2.4876782	2.4876782	2.4876783	2.4876783	2.4876783	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784	2.4876784
bc1011	0.1	0.1179563	0.1391581	0.1641332	0.1934399	0.2277592	0.2677721	0.3140342	0.3670851	0.428439	0.4979776	0.5755827	0.6611359	0.7545093	0.8549996	0.9614552	1.0719502	1.1845589	1.2976712	1.4082409	1.5147705	1.6160947	1.6655495	1.7585848	1.8436009	1.9205833	1.9896976	2.0513848	2.1063845	2.1554361	2.1992791	2.2386109	2.27397	2.3064149	2.3362881	2.3639317	2.3896881	2.4138996	2.4369085	2.4590467	2.4590472	2.4592382	2.4618265	2.4619521	2.4619961	2.4620237	2.4627849	2.4641439	2.4641722	2.4650919	2.4652462	2.4653966	2.4653967	2.4665281	2.4828512	2.4957323	2.5058674	2.5139056	2.5201981	2.5250961	2.5289331	2.5319633	2.5343477	2.5362024	2.5376429	2.5387719	2.5396637	2.5403618	2.5409032	2.5413246	2.5416551	2.541916	2.5421195	2.5422772	2.5424001	2.5424969	2.5425731	2.5426323	2.5426782	2.5427141	2.5427425	2.5427647	2.5427819	2.5427953	2.5428057	2.542814	2.5428205	2.5428255	2.5428294	2.5428324	2.5428349	2.5428368	2.5428382	2.5428394	2.5428403	2.5428409	2.5428415	2.5428419	2.5428423	2.5428425	2.5428427	2.5428429	2.542843	2.5428431	2.5428432	2.5428433	2.5428433	2.5428433	2.5428434	2.5428434	2.5428434	2.5428434	2.5428434	2.5428434	2.5428434	2.5428434	2.5428434	2.5428435	2.5428435	2.5428435	2.5428435	2.5428435	2.5428435	2.5428435	2.5428435	2.5428435	2.5428435	2.5428435	2.5428435
bc1012	0.1	0.1223923	0.149869	0.1834749	0.2241839	0.2737272	0.3338358	0.406092	0.492248	0.5955864	0.7174731	0.8592737	1.0223539	1.2080462	1.4165817	1.6480088	1.8995236	2.1683226	2.4516162	2.7442538	3.0420978	3.3412886	3.4808184	3.7246036	3.955043	4.170858	4.3705799	4.553525	4.7203703	4.8717926	5.008469	5.1310404	5.240208	5.3374069	5.4234379	5.4991015	5.5651985	5.6225297	5.6718957	5.7140767	5.7140776	5.714418	5.719056	5.7192823	5.7193616	5.7194113	5.7207851	5.7232482	5.7232996	5.7248681	5.7251081	5.7253362	5.7253363	5.7270037	5.7510307	5.7699501	5.7848097	5.7965828	5.805789	5.8129474	5.8185514	5.8229755	5.8264558	5.8291617	5.8312626	5.8329089	5.8342093	5.8352272	5.8360164	5.8366306	5.8371122	5.8374926	5.8377893	5.838019	5.8381982	5.8383393	5.8384503	5.8385366	5.8386035	5.8386558	5.8386971	5.8387295	5.8387546	5.8387741	5.8387893	5.8388014	5.8388108	5.8388181	5.8388238	5.8388283	5.8388318	5.8388346	5.8388367	5.8388383	5.8388396	5.8388406	5.8388414	5.8388421	5.8388426	5.838843	5.8388432	5.8388435	5.8388436	5.8388438	5.8388439	5.838844	5.8388441	5.8388441	5.8388442	5.8388442	5.8388442	5.8388442	5.8388442	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443	5.8388443
bc1015	0.1	0.1180153	0.1392977	0.1643806	0.1938272	0.2283277	0.2685724	0.3151247	0.368533	0.4303314	0.5004062	0.5786439	0.6649308	0.7591436	0.8605763	0.9680715	1.0796831	1.1934647	1.3077886	1.4195721	1.5272964	1.6297782	1.6798052	1.773929	1.8599528	1.9378586	2.0078099	2.0702495	2.1259248	2.175583	2.2199717	2.2597953	2.2955983	2.3284518	2.3587021	2.3866958	2.4127794	2.4372993	2.4606021	2.4830238	2.4830243	2.4832179	2.485879	2.4860104	2.486056	2.4860844	2.4868333	2.4881048	2.4881312	2.4889916	2.489136	2.4892767	2.4892767	2.4903351	2.5056009	2.5176424	2.5271134	2.5346234	2.5405011	2.5450753	2.5486581	2.5514874	2.5537136	2.555445	2.5567897	2.5578436	2.558676	2.5593277	2.559833	2.5602264	2.5605348	2.5607784	2.5609683	2.5611154	2.5612302	2.5613206	2.5613917	2.5614469	2.5614898	2.5615233	2.5615497	2.5615704	2.5615865	2.561599	2.5616088	2.5616165	2.5616226	2.5616272	2.5616309	2.5616337	2.561636	2.5616378	2.5616391	2.5616402	2.561641	2.5616416	2.5616422	2.5616426	2.5616429	2.5616431	2.5616433	2.5616435	2.5616436	2.5616437	2.5616437	2.5616438	2.5616438	2.5616439	2.5616439	2.5616439	2.5616439	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644	2.561644
