	0.0000-0.8204	0.8204-0.8204	0.8204-0.8208	0.8208-1.5327	1.5327-2.0000	Source	Target
O2##5-Aminolevulinate##bc1009	-0.0034391114502602834	-0.0034391114502602834	0.03520383289527107	0.0	0.0	O2	5-Aminolevulinate
O2##D-Glucose##bc1009	-0.5488456961569521	-0.5488456961569521	0.0	0.0	0.0	O2	D-Glucose
O2##L-Methionine##bc1009	-0.018718732781068323	-0.018718732781068323	0.19161087110863378	0.0	0.0	O2	L-Methionine
O2##L-Alanine##bc1009	-0.06938880562285393	-0.06938880562285393	0.7102857680635324	0.0	0.0	O2	L-Alanine
O2##Mg##bc1009	-0.0004298889312803092	-0.0004298889312803092	0.004400479111806291	0.0	0.0	O2	Mg
O2##Cl-##bc1009	-0.0004298889312803348	-0.0004298889312803348	0.004400479111874599	0.0	0.0	O2	Cl-
O2##CoA##bc1009	-0.0008597778625580844	-0.0008597778625580844	0.008800958223729312	0.0	0.0	O2	CoA
O2##L-Lysine##bc1009	-0.043727614364299526	-0.043727614364299526	0.4476096954768318	0.0	0.0	O2	L-Lysine
O2##meso-2,6-Diaminopimelate##bc1009	-0.003831492979963075	-0.003831492979963075	0.03922037437707734	0.0	0.0	O2	meso-2,6-Diaminopimelate
O2##Oxidized glutathione##bc1009	-0.00021494446563967383	-0.00021494446563967383	0.002200239555919349	0.0	0.0	O2	Oxidized glutathione
O2##fe3##bc1009	-0.0012896667938460304	-0.0012896667938460304	0.013201437335477448	0.0	0.0	O2	fe3
O2##Pyridoxal##bc1009	-0.00042988893127938647	-0.00042988893127938647	0.0044004791117968805	0.0	0.0	O2	Pyridoxal
O2##L-Proline##bc1009	-0.028242172147927704	-0.028242172147927704	0.2890958095589402	0.0	0.0	O2	L-Proline
O2##BIOT##bc1009	-0.00042988893128079555	-0.00042988893128079555	0.004400479111789255	0.0	0.0	O2	BIOT
O2##L-Arginine##bc1009	-0.03779266514480668	-0.03779266514480668	0.3868576775259156	0.0	0.0	O2	L-Arginine
O2##CMP##bc1009	-0.012884234782972315	-0.012884234782972315	0.13188710364130127	0.0	0.0	O2	CMP
O2##Ca2+##bc1009	-0.0004298889312813257	-0.0004298889312813257	0.0044004791117309445	0.0	0.0	O2	Ca2+
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1009	-0.019085216896820443	-0.019085216896820443	0.19536231846816915	0.0	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##L-Glutamate##bc1009	-0.03911420980840982	-0.03911420980840982	0.40038542682207456	0.0	0.0	O2	L-Glutamate
O2##Glycine##bc1009	-0.07681972235926049	-0.07681972235926049	0.7863509828219809	0.0	0.0	O2	Glycine
O2##D-Arabinose##bc1009	-0.011494478939895856	-0.011494478939895856	0.11766112313058569	0.0	0.0	O2	D-Arabinose
O2##L-Leucine##bc1009	-0.057507611402659496	-0.057507611402659496	0.5886661049717017	0.0	0.0	O2	L-Leucine
O2##L-Tyrosine##bc1009	-0.018487025729680893	-0.018487025729680893	0.18923904442148498	0.0	0.0	O2	L-Tyrosine
O2##Cu2+##bc1009	-0.0004298889312815406	-0.0004298889312815406	0.0044004791117664655	0.0	0.0	O2	Cu2+
O2##PPi##bc1009	0.004445026090813448	0.004445026090813448	-0.045500693414223796	0.0	0.0	O2	PPi
O2##O2##bc1009	-1.0000000000000036	-1.0000000000000036	-0.9999999999999888	0.0	0.0	O2	O2
O2##Ala-Ala##bc1009	-0.003831492979963243	-0.003831492979963243	0.03922037437709581	0.0	0.0	O2	Ala-Ala
O2##L-Isoleucine##bc1009	-0.037042269266481964	-0.037042269266481964	0.37917638789999875	0.0	0.0	O2	L-Isoleucine
O2##dGTP##bc1009	-0.0018097948976956036	-0.0018097948976956036	0.018525633168150195	0.0	0.0	O2	dGTP
O2##Folate##bc1009	-0.001289666793844382	-0.001289666793844382	0.013201437335394792	0.0	0.0	O2	Folate
O2##Thiamin##bc1009	-0.00042988893128192925	-0.00042988893128192925	0.004400479111875348	0.0	0.0	O2	Thiamin
O2##TRHL##bc1009	-0.009073984314173474	-0.009073984314173474	0.09288417432907542	0.0	0.0	O2	TRHL
O2##L-Cysteine##bc1009	-0.011665245017622193	-0.011665245017622193	0.11940913873091473	0.0	0.0	O2	L-Cysteine
O2##Deoxycytidine##bc1009	-0.002239683828977428	-0.002239683828977428	0.022926112280091813	0.0	0.0	O2	Deoxycytidine
O2##AMP##bc1009	-0.016018569703411405	-0.016018569703411405	0.1639711475487276	0.0	0.0	O2	AMP
O2##Deoxyguanosine##bc1009	-0.0004298889312808356	-0.0004298889312808356	0.004400479111973303	0.0	0.0	O2	Deoxyguanosine
O2##L-Glutamine##bc1009	-0.032703383240771766	-0.032703383240771766	0.33476217777401696	0.0	0.0	O2	L-Glutamine
O2##TTP##bc1009	-0.0026691046446532815	-0.0026691046446532815	0.027321799612332786	0.0	0.0	O2	TTP
