	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1011##L-Leucine	-0.10141366851825481	-1.97e-05	-0.10139396851825482	0.10139396851825482	1.0
bc1012##GTP	-0.028623503074759225	-7.33e-06	-0.028616173074759225	0.028616173074759225	1.0
bc1015##L-Arginine	-0.061748777647251465	-1.336e-05	-0.06173541764725147	0.06173541764725147	1.0
bc1015##TTP	-0.004361003612419004	-9.4e-07	-0.004360063612419004	0.004360063612419004	1.0
bc1015##L-Leucine	-0.09396068512028231	-2.033e-05	-0.09394035512028232	0.09394035512028232	1.0
bc1011##Putrescine	-0.0007581016236511013	-1.5e-07	-0.0007579516236511013	0.0007579516236511013	1.0
bc1012##UMP	-0.01979405018812175	-5.07e-06	-0.019788980188121752	0.019788980188121752	1.0
bc1011##Riboflavin	-0.0022743048709537948	-4.4e-07	-0.0022738648709537948	0.0022738648709537948	1.0
bc1011##L-Cysteine	-0.020571455891603446	-4e-06	-0.020567455891603446	0.020567455891603446	1.0
bc1012##L-Glutamine	-0.045126428317402496	-1.156e-05	-0.045114868317402496	0.045114868317402496	1.0
bc1012##ddca	-0.005286963493535211	-1.35e-06	-0.005285613493535212	0.005285613493535212	1.0
bc1012##Ala-Ala	-0.005286963493535397	-1.35e-06	-0.005285613493535397	0.005285613493535397	1.0
bc1015##Formate	-0.0007023880408792887	-1.5e-07	-0.0007022380408792888	0.0007022380408792888	1.0
bc1011##Ca2+	-0.0007581016236462152	-1.5e-07	-0.0007579516236462153	0.0007579516236462153	1.0
bc1011##L-Tryptophan	-0.012751896634561057	-2.48e-06	-0.012749416634561058	0.012749416634561058	1.0
bc1015##dGTP	-0.002956992376606447	-6.4e-07	-0.0029563523766064467	0.0029563523766064467	1.0
bc1012##L-Arginine	-0.05214897743224645	-1.336e-05	-0.052135617432246456	0.052135617432246456	1.0
bc1011##L-Arginine	-0.06664670505233028	-1.295e-05	-0.06663375505233028	0.06663375505233028	1.0
bc1015##BIOT	-0.0007023880408783594	-1.5e-07	-0.0007022380408783594	0.0007022380408783594	1.0
bc1011##Deoxycytidine	-0.006176977655257704	-1.2e-06	-0.006175777655257704	0.006175777655257704	1.0
bc1011##S-Adenosyl-L-methionine	-0.002274304870949113	-4.4e-07	-0.002273864870949113	0.002273864870949113	1.0
bc1015##Ca2+	-0.0007023880408769803	-1.5e-07	-0.0007022380408769803	0.0007022380408769803	1.0
bc1015##Mg	-0.0007023880408755044	-1.5e-07	-0.0007022380408755045	0.0007022380408755045	1.0
bc1011##dGTP	-0.005418876031605606	-1.05e-06	-0.005417826031605606	0.005417826031605606	1.0
bc1015##Cl-	-0.0007023880408792292	-1.5e-07	-0.0007022380408792292	0.0007022380408792292	1.0
bc1012##L-Leucine	-0.07935304688697789	-2.033e-05	-0.07933271688697789	0.07933271688697789	1.0
bc1015##L-Tryptophan	-0.011814748069695291	-2.56e-06	-0.01181218806969529	0.01181218806969529	1.0
bc1012##Oxidized glutathione	-0.0002965954913444706	-8e-08	-0.0002965154913444706	0.0002965154913444706	1.0
bc1011##Glycerol	-0.016828223366996353	-3.27e-06	-0.016824953366996354	0.016824953366996354	1.0
bc1015##Ala-Ala	-0.006260209677468865	-1.35e-06	-0.006258859677468865	0.006258859677468865	1.0
bc1012##L-Proline	-0.03897053548186275	-9.98e-06	-0.03896055548186275	0.03896055548186275	1.0
bc1015##L-Valine	-0.0881647709728871	-1.907e-05	-0.0881457009728871	0.0881457009728871	1.0
