	Source	Target	SourceType	Weight	Variance	Cofactor	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	PAN	Limosilactobacillus_reuteri_I49	Metabolite	6.3416789499034945	572.869485498561	None	6.3416789499034945	1.0	2.5182690384276842	2.5182690384276842
1	Limosilactobacillus_reuteri_I49	Glycine-e0	Microbe	-0.16366672409105046	0.6845968174893158	O2-e0	0.16366672409105046	-1.0	0.4045574422638279	-0.4045574422638279
2	Limosilactobacillus_reuteri_I49	Glycine-e0	Microbe	-4.9671615893103045	228.14736555835768	Thiamine	4.9671615893103045	-1.0	2.22871298944263	-2.22871298944263
3	Limosilactobacillus_reuteri_I49	Glycine-e0	Microbe	0.032703599055257264	3.1405331887639343	PAN	0.032703599055257264	1.0	0.18084136433697148	0.18084136433697148
4	Limosilactobacillus_reuteri_I49	Phosphate-e0	Microbe	-8.508158660474182	1031.1416896322523	PAN	8.508158660474182	-1.0	2.9168748105590994	-2.9168748105590994
5	Limosilactobacillus_reuteri_I49	L-Glutamate-e0	Microbe	-10.365326779087646	673.6233440733008	Folate-e0	10.365326779087646	-1.0	3.219522756417113	-3.219522756417113
6	Limosilactobacillus_reuteri_I49	L-Glutamate-e0	Microbe	-4.508725133596303	289.5707601118803	PAN	4.508725133596303	-1.0	2.1233758813729384	-2.1233758813729384
7	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.004748963340245878	0.00947494575882187	Spermidine-e0	0.004748963340245878	1.0	0.0689127226297574	0.0689127226297574
8	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.0023744816702302345	0.002368736439919541	Pyruvate-e0	0.0023744816702302345	1.0	0.04872865348263006	0.04872865348263006
9	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.0023744816702380932	0.0023687364399352195	D-Mannose-e0	0.0023744816702380932	1.0	0.048728653482710695	0.048728653482710695
10	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.015434130856536615	0.10007911458712054	Melitose-e0	0.015434130856536615	1.0	0.12423417748967719	0.12423417748967719
11	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.03680446588873916	0.5690889296959429	Folate-e0	0.03680446588873916	1.0	0.1918449006065555	0.1918449006065555
12	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	-0.003736230527949005	0.010530750312734604	O2-e0	0.003736230527949005	-1.0	0.06112471290688411	-0.06112471290688411
13	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.003561722505402914	0.005329656989991237	Urea-e0	0.003561722505402914	1.0	0.05968016844315131	0.05968016844315131
14	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.009497926680924449	0.03789978303874068	Sucrose	0.009497926680924449	1.0	0.09745730696527813	0.09745730696527813
15	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.053085400365927876	1.184230534245855	Thiamine	0.053085400365927876	1.0	0.23040269175061276	0.23040269175061276
16	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	0.03442998421838147	0.4980268364943295	Riboflavin	0.03442998421838147	1.0	0.1855531843391039	0.1855531843391039
17	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	-9.314635548729813	36453.80745525174	PAN	9.314635548729813	-1.0	3.051988785813246	-3.051988785813246
18	Limosilactobacillus_reuteri_I49	Mn2+-e0	Microbe	-0.046258266292847884	0.030480766895097124	PAN	0.046258266292847884	-1.0	0.2150773495578925	-0.2150773495578925
