	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.16755	1.0	0.5360824742268041	0.0	12.872010668916392
0.33715	1.0	0.5395189003436426	2.0	2.7517753545142396
0.36685	1.0	0.5360824742268041	0.0	1.5404877547834321
0.39665	1.0	0.5360824742268041	0.0	0.8037172930474775
0.7971	1.0	0.53125	0.0	0.16758144903328678
Average	1.0	0.5429553264604811	0.0	3.1440679866194623
