	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	0.00039187658278682025	0.0004674523988227588	0.8573957395739574
2-Oxoglutarate_e0	3.5773752471505033e-07	4.587344716968947e-07	0.8960216021602161
4-Hydroxybenzoate_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
5-Aminolevulinate_e0	6.888747794470907e-05	8.216492962396504e-05	0.805976597659766
AMP_e0	0.00033775371764077205	0.00040312955293912603	0.9352625262526253
Acetate_e0	0.0015300472964161521	0.0018574941208697265	1.1985088508850885
Adenosine_e0	2.27386236316806e-06	2.91275119905943e-06	0.9538373837383739
Ala-Ala_e0	7.679422306057474e-05	9.159610519265637e-05	0.9752415241524153
BET_e0	1.7152559344765832e-05	2.0458641305239032e-05	0.7703030303030304
BIOT_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
CMP_e0	0.00026194790404705223	0.00031245411133529855	0.8212301230123012
CO2_e0	6.400988748804862e-05	0.000249840922489899	0.4230393039303931
Ca2+_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Carnitine_e0	0.0	0.0	0.0
Cbl_e0	0.0	0.0	0.0
Chorismate_e0	1.7152559344765832e-05	2.0458641305239032e-05	0.7703030303030304
Cl-_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Co2+_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
CoA_e0	1.7152583556457416e-05	2.045896703280531e-05	1.23
Cu2+_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
D-Arabinose_e0	0.00023317853520990744	0.00027813542742446013	0.8564116411641165
D-Glucose_e0	0.5254214813541267	3754.2629264228326	1.178949894989499
Deoxycytidine_e0	6.163451485929472e-05	7.350682106985303e-05	0.8260276027602761
Deoxyguanosine_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	2.574630995875447e-05	3.070839959846873e-05	0.8732643264326433
Formate_e0	8.745029395992634e-06	1.0449515733732633e-05	0.8065916591659167
Fumarate_e0	0.016665330042208458	0.019352124903283734	0.3986828682868287
GTP_e0	0.0004270638518124271	0.000509431105827587	0.8398049804980499
Glycerol_e0	0.0001929861345163594	0.00023019126571087985	0.8213531353135314
Glycine_e0	0.0017380362618211655	0.0020740854729366398	0.8214761476147615
H+_e0	0.002513299039497351	0.0030321695532430286	1.1775967596759678
H2O_e0	0.005815364284493764	0.006858396459347251	0.5748364836483649
Heme_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
K+_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
L-Alanine_e0	0.0015497325772862755	0.0018492517840409562	0.8307020702070208
L-Arginine_e0	0.0007999875419132079	0.0009543876983762122	0.8491539153915392
L-Asparagine_e0	0.0006437776848544219	0.0007679927382931379	0.8184008400840085
L-Aspartate_e0	0.0006437776848544219	0.0007679927382931379	0.8184008400840085
L-Cysteine_e0	0.00023670685265489685	0.0002823442528913603	0.8288568856885689
L-Glutamate_e0	0.0008304327433987951	0.0009915027367890092	0.9003270327032704
L-Glutamine_e0	0.0006847218956008403	0.0008160879568805155	0.7674737473747375
L-Histidine_e0	0.0002465830817213466	0.00029412541338739843	0.7981038103810382
L-Inositol_e0	0.0	0.0	0.0
L-Isoleucine_e0	0.000783132071980647	0.0009342746407598011	0.8220912091209122
L-Leucine_e0	0.0012583079972770961	0.0015013722189640888	0.8184008400840085
L-Lysine_e0	0.000934786054501932	0.0011152479261256646	0.8188928892889289
L-Malate_e0	0.0	0.0	0.0
L-Methionine_e0	0.0003841258687821788	0.000458205896544889	0.8485388538853886
L-Phenylalanine_e0	0.0004896482458901242	0.0005840973754541971	0.8036393639363937
L-Proline_e0	0.0005885354026269751	0.0007020800488370043	0.8284878487848786
L-Serine_e0	0.0006862090572335731	0.0008186024266326914	0.8185238523852386
L-Threonine_e0	0.0006783476920968386	0.0008092417570589757	0.8260276027602761
L-Tryptophan_e0	0.0001457070587262201	0.00017379498747887586	0.8265196519651966
L-Tyrosine_e0	0.0003792302049053383	0.0004523654549718858	0.8094209420942095
L-Valine_e0	0.0011735779866068512	0.0014002399224582037	0.8208610861086109
Methanol_e0	0.0	0.0	0.0
Mg_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Mn2+_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Myristic acid_e0	0.00039549240765414167	0.0004721586000628538	1.0206330633063307
N-Acetyl-D-glucosamine_e0	0.0002808811769207433	0.00033564491543505416	0.9701980198019803
NADP_e0	1.7152559344765832e-05	2.0458641305239032e-05	0.7703030303030304
NH3_e0	1.7879533744506042e-07	2.2904099507866279e-07	0.773009300930093
Na+_e0	0.0	0.0	0.0
Niacin_e0	8.559175565523778e-06	1.0208713717672747e-05	0.8534593459345935
Nicotinamide ribonucleotide_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Nitrate_e0	0.0	0.0	0.0
Nitrite_e0	7.14820058045696e-07	9.158416965517866e-07	0.9233303330333034
O2_e0	0.0026410647790233986	0.00632152323653368	0.5043504350435044
Oxidized glutathione_e0	4.283797639643633e-06	5.1098303289011275e-06	0.7832193219321932
PAN_e0	0.0	0.0	0.0
PPi_e0	6.009401322698028e-05	7.180880819158149e-05	1.23
Putrescine_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Pyridoxal_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Riboflavin_e0	2.574630995875447e-05	3.070839959846873e-05	0.8732643264326433
S-Adenosyl-L-methionine_e0	2.574630995875447e-05	3.070839959846873e-05	0.8732643264326433
Spermidine_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
Succinate_e0	0.001167417736259856	0.0013462416140224579	0.3986828682868287
Sulfate_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
TRHL_e0	0.00018337299649780924	0.00021872416388205813	0.8400510051005101
TTP_e0	3.654926635767813e-05	4.3601693151645976e-05	1.23
Thiamin_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
UMP_e0	0.0002923215164508276	0.00034868738511964747	0.8121272127212722
Zn2+_e0	8.570629656761949e-06	1.0222428541593973e-05	0.8534593459345935
chromate_e0	0.0	0.0	0.0
dATP_e0	3.654921981180138e-05	4.3600795253257685e-05	0.7882628262826283
dGTP_e0	5.299214109305946e-05	6.319875355468403e-05	0.8448484848484848
ddca_e0	7.34870818280134e-05	8.727103924021387e-05	0.6304380438043805
fe3_e0	2.574630995875447e-05	3.070839959846873e-05	0.8732643264326433
gamma-butyrobetaine_e0	0.0	0.0	0.0
meso-2,6-Diaminopimelate_e0	7.679422306057474e-05	9.159610519265637e-05	0.9752415241524153
