	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
5	Limosilactobacillus_reuteri_I49	Riboflavin	Microbe	-0.605633792680674	0.09419101723262904	0.605633792680674	-1.0	0.7782247700251348	-0.7782247700251348
8	Limosilactobacillus_reuteri_I49	Folate-e0	Microbe	-0.6056337926806744	0.09419101723262913	0.6056337926806744	-1.0	0.7782247700251351	-0.7782247700251351
15	Limosilactobacillus_reuteri_I49	Spermidine-e0	Microbe	-0.6056337926806743	0.09419101723262915	0.6056337926806743	-1.0	0.778224770025135	-0.778224770025135
17	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	-39.7571245817327	136678.62624944383	39.7571245817327	-1.0	6.3053250972279535	-6.3053250972279535
20	Limosilactobacillus_reuteri_I49	Urea-e0	Microbe	-0.605633792680674	0.0941910172326291	0.605633792680674	-1.0	0.7782247700251348	-0.7782247700251348
24	Limosilactobacillus_reuteri_I49	Sucrose	Microbe	-0.6056337926806744	0.09419101723262918	0.6056337926806744	-1.0	0.7782247700251351	-0.7782247700251351
25	Limosilactobacillus_reuteri_I49	Thiamine	Microbe	-0.6056337926806749	0.09419101723262938	0.6056337926806749	-1.0	0.7782247700251353	-0.7782247700251353
36	Limosilactobacillus_reuteri_I49	D-Mannose-e0	Microbe	-0.605633792680674	0.09419101723262904	0.605633792680674	-1.0	0.7782247700251348	-0.7782247700251348
37	Limosilactobacillus_reuteri_I49	PAN	Microbe	-0.34265156534407337	0.21014656772840992	0.34265156534407337	-1.0	0.5853644722257009	-0.5853644722257009
39	Limosilactobacillus_reuteri_I49	Pyruvate-e0	Microbe	-0.6056337926806741	0.0941910172326291	0.6056337926806741	-1.0	0.7782247700251349	-0.7782247700251349
44	Limosilactobacillus_reuteri_I49	O2-e0	Microbe	-3.358941698694025	66.18737199438446	3.358941698694025	-1.0	1.8327415798999118	-1.8327415798999118
45	Limosilactobacillus_reuteri_I49	Melitose-e0	Microbe	-0.605633792680674	0.09419101723262911	0.605633792680674	-1.0	0.7782247700251348	-0.7782247700251348
47	PAN	Limosilactobacillus_reuteri_I49	Metabolite	32.02757263035676	1669.8529905275504	32.02757263035676	1.0	5.659290823977573	5.659290823977573
60	Thiamine	Limosilactobacillus_reuteri_I49	Metabolite	0.3299705760191425	44.5864153190579	0.3299705760191425	1.0	0.5744306537948184	0.5744306537948184
61	Folate-e0	Limosilactobacillus_reuteri_I49	Metabolite	0.16507645731634188	11.14660206834812	0.16507645731634188	1.0	0.40629602178256913	0.40629602178256913
62	Riboflavin	Limosilactobacillus_reuteri_I49	Metabolite	0.4949444678655005	100.31946652797322	0.4949444678655005	1.0	0.7035228978970767	0.7035228978970767
65	Melitose-e0	Limosilactobacillus_reuteri_I49	Metabolite	-9.116930684202238e-05	8.03827397603081e-05	9.116930684202238e-05	-1.0	0.00954826198017327	-0.00954826198017327
66	D-Glucose-e0	Limosilactobacillus_reuteri_I49	Metabolite	-4.558465342100912e-05	2.0095684940075204e-05	4.558465342100912e-05	-1.0	0.006751640794726058	-0.006751640794726058
67	Spermidine-e0	Limosilactobacillus_reuteri_I49	Metabolite	-0.00011396163355241158	0.00012559803087522492	0.00011396163355241158	-1.0	0.010675281427316639	-0.010675281427316639
68	Urea-e0	Limosilactobacillus_reuteri_I49	Metabolite	6.837698013149903e-05	4.521529111514982e-05	6.837698013149903e-05	1.0	0.008269037436818087	0.008269037436818087
69	Pyruvate-e0	Limosilactobacillus_reuteri_I49	Metabolite	-1.1396163355250404e-05	1.2559803087542863e-06	1.1396163355250404e-05	-1.0	0.003375820397362751	-0.003375820397362751
70	D-Mannose-e0	Limosilactobacillus_reuteri_I49	Metabolite	-1.1396163355251371e-05	1.2559803087544995e-06	1.1396163355251371e-05	-1.0	0.0033758203973628946	-0.0033758203973628946
71	O2-e0	Limosilactobacillus_reuteri_I49	Metabolite	0.0003874695540785125	0.0014519132369199459	0.0003874695540785125	1.0	0.01968424634265972	0.01968424634265972
72	Sucrose	Limosilactobacillus_reuteri_I49	Metabolite	-6.837698013152119e-05	4.521529111517912e-05	6.837698013152119e-05	-1.0	0.008269037436819426	-0.008269037436819426
74	Limosilactobacillus_reuteri_I49	Uracil-e0	Microbe	-0.4622071506906523	64.67483180617515	0.4622071506906523	-1.0	0.6798581842492244	-0.6798581842492244
76	Uracil-e0	Limosilactobacillus_reuteri_I49	Metabolite	0.1496730300732105	0.05105733478949097	0.1496730300732105	1.0	0.38687598797703965	0.38687598797703965
