	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
2-Oxoglutarate	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
4-Hydroxybenzoate	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
5-Aminolevulinate	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
AMP	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
Acetate	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
Adenosine	bc1010.bc1011.bc1010.bc1011	4		0	bc1010.bc1011.bc1010.bc1011	4	Metabolite
Ala-Ala	bc1010.bc1015.bc1002.bc1010.bc1002.bc1015	6		0	bc1010.bc1015.bc1002.bc1010.bc1002.bc1015	6	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
BIOT	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
CMP	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
CO2	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8		0	bc1010.bc1015.bc1002.bc1011.bc1010.bc1011.bc1002.bc1015	8	Metabolite
