	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Riboflavin	Flavonifractor_plautii_YL31	Metabolite	126.68907411797665	None	-1	126.68907411797665	1.0	11.255624110549208	11.255624110549208
2	Flavonifractor_plautii_YL31	Phosphate-e0	Microbe	-127.45775495959832	Riboflavin	0	127.45775495959832	-1.0	11.289718993827893	-11.289718993827893
12	Flavonifractor_plautii_YL31	L-Glutamate-e0	Microbe	-68.22864673391727	Riboflavin	0	68.22864673391727	-1.0	8.26006336137425	-8.26006336137425
25	Flavonifractor_plautii_YL31	D-Glucose-e0	Microbe	-8.740871282643976	Riboflavin	0	8.740871282643976	-1.0	2.9564964540218845	-2.9564964540218845
29	Flavonifractor_plautii_YL31	Mn2+-e0	Microbe	-0.9241112603206038	Riboflavin	0	0.9241112603206038	-1.0	0.9613070582912641	-0.9613070582912641
30	Flavonifractor_plautii_YL31	Zn2+-e0	Microbe	-0.9241112603208721	Riboflavin	0	0.9241112603208721	-1.0	0.9613070582914036	-0.9613070582914036
33	Flavonifractor_plautii_YL31	L-Lysine-e0	Microbe	-41.268999357645214	Riboflavin	0	41.268999357645214	-1.0	6.424095217043814	-6.424095217043814
40	Flavonifractor_plautii_YL31	L-Aspartate-e0	Microbe	-57.828836790060734	Riboflavin	0	57.828836790060734	-1.0	7.604527387685623	-7.604527387685623
45	Flavonifractor_plautii_YL31	Sulfate-e0	Microbe	-0.9241112603206952	Riboflavin	0	0.9241112603206952	-1.0	0.9613070582913117	-0.9613070582913117
46	Flavonifractor_plautii_YL31	L-Arginine-e0	Microbe	0.9999999999999745	Putrescine-e0	0	0.9999999999999745	1.0	0.9999999999999872	0.9999999999999872
47	Flavonifractor_plautii_YL31	L-Arginine-e0	Microbe	1.0000000000003852	Spermidine-e0	0	1.0000000000003852	1.0	1.0000000000001925	1.0000000000001925
50	Flavonifractor_plautii_YL31	L-Arginine-e0	Microbe	-36.57235834202384	Riboflavin	0	36.57235834202384	-1.0	6.047508440839404	-6.047508440839404
54	Flavonifractor_plautii_YL31	L-Glutamine-e0	Microbe	1.0000000000012546	Folate-e0	0	1.0000000000012546	1.0	1.0000000000006273	1.0000000000006273
56	Flavonifractor_plautii_YL31	L-Glutamine-e0	Microbe	-41.64070266848566	Riboflavin	0	41.64070266848566	-1.0	6.452960767623313	-6.452960767623313
66	Flavonifractor_plautii_YL31	L-Leucine-e0	Microbe	-64.72644010520504	Riboflavin	0	64.72644010520504	-1.0	8.0452743958926	-8.0452743958926
69	Flavonifractor_plautii_YL31	Putrescine-e0	Microbe	-1.0	Putrescine-e0	1	1.0	-1.0	1.0	-1.0
70	Flavonifractor_plautii_YL31	L-Histidine-e0	Microbe	-11.393282031249054	Riboflavin	0	11.393282031249054	-1.0	3.375393611306547	-3.375393611306547
71	Flavonifractor_plautii_YL31	L-Proline-e0	Microbe	-26.58432473958285	Riboflavin	0	26.58432473958285	-1.0	5.155998908027701	-5.155998908027701
