	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	2.884038238702491e-07	2.5980149615917185e-06	0.2963406340634063
4-Hydroxybenzoate_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
5-Aminolevulinate_e0	5.119103754151001e-08	4.6195249170892286e-07	0.2963406340634063
AMP_e0	2.4821418004458177e-07	2.234376663184939e-06	0.2963406340634063
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	7.592378072695241e-06	6.829434024217582e-05	0.29614161416141616
Adenine_e0	0.0	0.0	0.0
Ala-Ala_e0	5.735943000550479e-08	5.148090506099757e-07	0.2963406340634063
Arsenate_e0	1.7336815557144673e-09	1.4698741047477429e-08	0.2963406340634063
Arsenite_e0	1.7340610621142657e-09	1.4701374597287775e-08	0.2963406340634063
BET_e0	1.27980747327509e-08	1.1501165099318537e-07	0.2963406340634063
BIOT_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
CMP_e0	1.9349327525766392e-07	1.7445694463986422e-06	0.2963406340634063
CO2_e0	8.706728188503986e-06	7.732661939633866e-05	0.29614161416141616
Ca2+_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
Cbl_e0	0.0	0.0	0.0
Chorismate_e0	1.27980747327509e-08	1.1501165099318537e-07	0.2963406340634063
Cl-_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
Co2+_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
CoA_e0	1.27980747327509e-08	1.1501165099318537e-07	0.2963406340634063
Cu2+_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
Cytosine_e0	0.0	0.0	0.0
D-Arabinose_e0	1.7265804552294296e-07	1.5547468666381083e-06	0.2963406340634063
D-Glucose_e0	0.3573360243800813	5150.098550617584	1.4496609660966095
Deoxycytidine_e0	4.257985118272636e-08	3.803607114320194e-07	0.2963406340634063
Deoxyguanosine_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	1.9178627368302518e-08	1.7292778623641803e-07	0.2963406340634063
Formate_e0	3.2902430126897254e-09	2.8741260287163872e-08	0.2963406340634063
GTP_e0	3.1396266301100207e-07	2.8275567906181354e-06	0.2963406340634063
Glycerol_e0	1.4282376807538068e-07	1.2889549203936927e-06	0.2963406340634063
Glycine_e0	1.2288518057328582e-06	1.0959977965744153e-05	0.2963406340634063
H+_e0	7.0215614152694405e-06	6.352914622018839e-05	0.29614161416141616
H2O_e0	1.2098597763293855e-05	0.00010136769789432773	0.29614161416141616
Heme_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
K+_e0	6.424140459892423e-09	5.777582158856714e-08	0.2963406340634063
L-Alanine_e0	1.104488689794956e-06	9.86435908972351e-06	0.2963406340634063
L-Arginine_e0	5.820756706064527e-07	5.227440941523237e-06	0.2963406340634063
L-Asparagine_e0	4.7056154055022765e-07	4.230115723427277e-06	0.2963406340634063
L-Aspartate_e0	4.7056154055022765e-07	4.230115723427277e-06	0.2963406340634063
L-Cysteine_e0	1.752907717380585e-07	1.5778683486664935e-06	0.2963406340634063
L-Glutamate_e0	4.877282826901302e-07	4.306780880264088e-06	0.2963406340634063
L-Glutamine_e0	6.319573906875219e-07	5.616556460892752e-06	0.2963406340634063
L-Histidine_e0	1.8225434021547152e-07	1.6434367788131743e-06	0.2963406340634063
L-Isoleucine_e0	5.701065553843804e-07	5.119984510911164e-06	0.2963406340634063
L-Leucine_e0	9.037454995899673e-07	8.090725794801535e-06	0.2963406340634063
L-Lysine_e0	6.775215044141182e-07	6.079070641775851e-06	0.2963406340634063
L-Methionine_e0	2.8273641645336536e-07	2.547515559589615e-06	0.2963406340634063
L-Phenylalanine_e0	3.5953844303585434e-07	3.2347792548989415e-06	0.2963406340634063
